日付,コード,市場,名称,取引値,前日比(%),前日比,高値
2021/06/23,3469,東証2部,(株)デュアルタップ,644,+7.87%,+47,697
2021/06/23,3628,マザーズ,(株)データホライゾン,"4,760",+17.24%,+700,"4,760"
2021/06/23,3646,マザーズ,(株)駅探,537,+7.40%,+37,600
2021/06/23,3842,東証JQG,(株)ネクストジェン,"1,470",+20.39%,+249,"1,521"
2021/06/23,6067,マザーズ,インパクトホールディングス(株),"3,420",+17.28%,+504,"3,420"
2021/06/23,6614,東証JQS,(株)シキノハイテック,"4,535",+18.25%,+700,"4,535"
2021/06/23,6663,東証JQS,太洋工業(株),507,+3.68%,+18,569
2021/06/23,7946,東証2部,(株)光陽社,"1,640",+22.39%,+300,"1,640"
2021/06/23,7959,東証1部,(株)オリバー,"3,220",+18.38%,+500,"3,220"
