日付,コード,市場,名称,取引値,前日比(%),前日比,高値
2021/08/20,3326,東証JQS,(株)ランシステム,615,+19.42%,+100,615
2021/08/20,3376,東証1部,(株)オンリー,756,+15.24%,+100,756
2021/08/20,4393,マザーズ,(株)バンク・オブ・イノベーション,"2,091",+7.23%,+141,"2,350"
2021/08/20,6137,東証2部,小池酸素工業(株),"3,465",+12.50%,+385,"3,780"
2021/08/20,7072,マザーズ,(株)インティメート・マージャー,"1,690",+21.58%,+300,"1,690"
