日付,コード,市場,名称,取引値,前日比(%),前日比,高値
2021/09/02,3936,マザーズ,(株)グローバルウェイ,"8,740",+20.72%,"+1,500","8,740"
2021/09/02,4052,マザーズ,フィーチャ(株),"1,205",+11.57%,+125,"1,380"
2021/09/02,4237,東証JQS,フジプレアム(株),393,+25.56%,+80,393
2021/09/02,6335,東証1部,(株)東京機械製作所,"1,633",+22.51%,+300,"1,633"
2021/09/02,6898,東証JQS,トミタ電機(株),"2,162",+22.70%,+400,"2,162"
2021/09/02,7043,マザーズ,アルー(株),"1,091",+15.94%,+150,"1,091"
2021/09/02,8103,東証1部,明和産業(株),647,+18.28%,+100,647
