日付,順位,コード,銘柄名,市場,株価,S高,前日比,前日比(%),出来高,ＰＥＲ,ＰＢＲ,利回り
2021/09/21,1,7688,ミアヘルサ,ＪＱ,,S,+300,+21.08%,"98,200",11.5,1.43,1.74
2021/09/21,2,7072,インテＭ,東Ｍ,,S,+400,+20.55%,"1,385,600",912,5.65,－
2021/09/21,3,4020,ビートレンド,東Ｍ,,S,+700,+20.00%,"111,900",44.8,7.09,－
2021/09/21,4,9941,太洋物産,ＪＱ,,,+215,+19.89%,"364,400",295,－,－
2021/09/21,5,6898,トミタ電機,ＪＱ,,S,+502,+19.51%,"383,300",21.8,0.63,－
2021/09/21,6,1552,ＶＩＸ短先物,東Ｅ,,,+365,+16.54%,"4,435,495",－,－,－
2021/09/21,7,6140,旭ダイヤ,東１,,,+87,+15.34%,"2,600,000",31.8,0.64,1.83
2021/09/21,8,6063,ＥＡＪ,ＪＱ,,S,+150,+15.26%,"3,100",－,3.08,－
2021/09/21,9,1712,ダイセキＳ,東１,,,+205,+14.12%,"1,141,700",21.8,2.09,0.48
2021/09/21,10,1783,アジアＧＨＤ,ＪＱ,,,+8,+13.79%,"4,926,900",388,1.11,－
2021/09/21,11,9127,玉井船,東２,,,+329,+12.87%,"2,954,100",7.7,1.16,－
2021/09/21,12,9307,杉村倉,東２,,,+101,+12.72%,"1,392,900",19.7,1.05,0.84
2021/09/21,13,6943,ＮＫＫ,ＪＱ,,,+510,+11.33%,"12,100",7.8,0.38,2.00
2021/09/21,14,5358,イソライト,東１,,,+75,+10.32%,"960,600",8.5,1.20,2.74
2021/09/21,15,9363,大運,東２,,,+54,+9.91%,"1,453,200",36.5,1.26,1.00
2021/09/21,16,3467,アグレ都市,東１,,,+104,+9.66%,"301,300",6.8,2.01,4.49
2021/09/21,17,5998,アドバネクス,東１,,,+120,+9.55%,"18,400",56.4,0.90,0.73
2021/09/21,18,6998,タングス,東２,,,+193,+9.23%,"44,400",9.5,0.54,3.50
2021/09/21,19,3680,ホットリンク,東Ｍ,,,+52,+9.20%,"1,493,500",57.6,2.99,－
2021/09/21,20,7809,寿屋,ＪＱ,,,+290,+9.18%,"45,800",11.1,2.78,1.45
2021/09/21,21,6335,東京機,東１,,,+166,+9.17%,"1,559,200",55.7,2.32,－
2021/09/21,22,3747,インタートレ,東２,,,+50,+8.80%,"1,071,600",56.9,4.44,－
2021/09/21,23,4124,大阪油化,ＪＱ,,,+210,+8.71%,"42,600",39.5,1.60,0.95
2021/09/21,24,8260,井筒屋,東１,,,+21,+8.54%,"5,232,900",15.3,0.36,－
2021/09/21,25,7021,ニッチツ,東２,,,+140,+8.38%,"177,800",28.8,0.34,1.66
2021/09/21,26,6561,ハナツアーＪ,東Ｍ,,,+64,+8.28%,"96,000",－,14.31,－
2021/09/21,27,1724,シンクレイヤ,ＪＱ,,,+87,+8.21%,"384,100",5.8,1.09,1.48
2021/09/21,28,7719,東京衡機,東２,,,+23,+7.93%,"542,600",9.9,1.07,－
2021/09/21,29,4568,第一三共,東１,,,+215.5,+7.68%,"12,589,500",115,4.52,0.89
2021/09/21,30,6548,旅工房,東Ｍ,,,+78,+7.49%,"132,300",－,13.05,－
2021/09/21,31,4171,グローバルＩ,ＪＱ,,,+113,+7.30%,"60,700",14.9,2.88,1.45
2021/09/21,32,6191,エアトリ,東１,,,+225,+7.29%,"799,300",29.8,12.15,－
2021/09/21,33,6030,アドベンチャ,東Ｍ,,,+470,+7.28%,"190,300",42.5,20.25,0.22
2021/09/21,34,9888,ＵＥＸ,ＪＱ,,,+33,+7.21%,"423,900",7.0,0.44,－
2021/09/21,35,3926,オープンドア,東１,,,+138,+6.26%,"404,300",－,11.56,－
2021/09/21,36,6230,ＳＡＮＥＩ,東２,,,+190,+6.19%,"18,000",6.8,0.70,2.76
2021/09/21,37,9362,兵機海,東２,,,+110,+6.09%,"452,800",16.1,0.72,－
2021/09/21,38,9723,京都ホ,東２,,,+37,+6.09%,"5,000",－,22.11,－
2021/09/21,39,6045,レントラクス,東Ｍ,,,+51,+6.04%,"205,700",22.8,3.02,1.12
2021/09/21,40,7063,バードマン,東Ｍ,,,+136,+6.04%,"4,923,900",37.0,18.81,－
2021/09/21,41,7048,ベルトラ,東Ｍ,,,+38,+5.96%,"639,800",－,15.76,－
2021/09/21,42,7362,Ｔ．Ｓ．Ｉ,東Ｍ,,,+106,+5.83%,"22,600",23.7,3.62,－
2021/09/21,43,2035,日経ＶＩ,東EN,,,+8,+5.44%,"1,878,381",－,－,－
2021/09/21,44,4685,菱友システム,ＪＱ,,,+123,+5.21%,"2,200",10.9,1.33,2.42
2021/09/21,45,3547,串カツ田中,東１,,,+111,+5.18%,"200,800",291,14.30,－
2021/09/21,46,9603,ＨＩＳ,東１,,,+119,+5.07%,"3,634,200",－,3.00,－
2021/09/21,47,2932,ＳＴＩＦＨＤ,東２,,,+195,+4.95%,"25,400",20.5,5.70,1.33
2021/09/21,48,2436,共同ＰＲ,ＪＱ,,,+46,+4.77%,"24,200",34.7,2.18,1.19
2021/09/21,49,7859,アルメディオ,東２,,,+7,+4.73%,"889,300",－,0.91,－
2021/09/21,50,6742,京三,東１,,,+24,+4.70%,"533,500",4.2,0.98,3.18
2021/09/21,51,7685,バイセル,東Ｍ,,,+210,+4.59%,"109,200",54.9,17.44,0.25
2021/09/21,52,2334,イオレ,東Ｍ,,,+67,+4.49%,"22,000",－,6.81,－
2021/09/21,53,3843,フリービット,東１,,,+50,+4.48%,"599,800",40.8,2.65,－
2021/09/21,54,9201,ＪＡＬ,東１,,,+107,+4.47%,"11,543,500",－,1.23,－
2021/09/21,55,1357,日経Ｄインバ,東Ｅ,,,+16,+4.42%,"83,213,264",－,－,－
2021/09/21,56,1459,楽天Ｗベア,東Ｅ,,,+64,+4.42%,"9,273,133",－,－,－
2021/09/21,57,1360,日経ベア２,東Ｅ,,,+39,+4.41%,"23,485,200",－,－,－
2021/09/21,58,4235,ＵＦＨＤ,ＪＱ,,,+58,+4.38%,"20,600",19.1,1.37,1.88
2021/09/21,59,9706,日本空港ビル,東１,,,+210,+4.37%,"679,000",－,2.73,－
2021/09/21,60,9179,川崎近海,東２,,,+140,+4.28%,"21,800",16.4,0.38,2.93
2021/09/21,61,1366,大和日経Ｄイ,東Ｅ,,,+40,+4.22%,"851,444",－,－,－
2021/09/21,62,8836,ＲＩＳＥ,ＪＱ,,,+1,+4.17%,"202,700",－,－,－
2021/09/21,63,6930,日本アンテナ,ＪＱ,,,+40,+4.15%,"29,600",52.1,0.57,2.09
2021/09/21,64,3768,リスモン,東２,,,+38,+4.11%,"223,000",16.8,1.38,1.51
2021/09/21,65,3193,鳥貴族ＨＤ,東１,,,+84,+4.09%,"267,200",－,4.75,－
2021/09/21,66,9625,セレスポ,ＪＱ,,,+34,+4.02%,"240,300",－,1.04,－
2021/09/21,67,6634,ネクスＧ,ＪＱ,,,+7,+3.98%,"46,900",－,3.48,－
2021/09/21,68,3408,サカイオーベ,東１,,,+170,+3.93%,"9,000",19.1,1.19,－
2021/09/21,69,4107,伊勢化,東２,,,+135,+3.86%,"11,400",12.0,0.70,2.89
2021/09/21,70,4333,東邦システム,東１,,,+39,+3.80%,"29,600",15.3,1.72,2.82
2021/09/21,71,4492,ゼネテック,ＪＱ,,,+41,+3.80%,"18,000",19.8,2.23,1.25
2021/09/21,72,4172,東和ハイシス,ＪＱ,,,+125,+3.77%,"21,600",19.9,2.24,1.89
2021/09/21,73,7074,２４セブン,東Ｍ,,,+35,+3.76%,"21,000",－,2.09,－
2021/09/21,74,9726,ＫＮＴＣＴ,東１,,,+51,+3.76%,"75,700",－,1.61,－
2021/09/21,75,7095,マクビープラ,東Ｍ,,,+350,+3.75%,"194,600",43.1,14.64,－
2021/09/21,76,7803,ブシロード,東Ｍ,,,+108,+3.72%,"105,800",69.8,3.69,－
2021/09/21,77,7079,ＷＤＢココ,東Ｍ,,,+170,+3.62%,"17,100",28.8,7.10,0.74
2021/09/21,78,1469,Ｊ４百ベア２,東Ｅ,,,+64,+3.60%,"12,290",－,－,－
2021/09/21,79,6565,ＡＢホテル,ＪＱ,,,+44,+3.60%,"49,000",35.9,3.00,0.24
2021/09/21,80,1471,野村４百イン,東Ｅ,,,+110,+3.59%,317,－,－,－
2021/09/21,81,7683,ＷＡ,東Ｍ,,,+125,+3.57%,"15,700",30.8,2.26,－
2021/09/21,82,1356,ＴＰＸベア２,東Ｅ,,,+34,+3.52%,"755,920",－,－,－
2021/09/21,83,4356,応用技術,ＪＱ,,,+165,+3.50%,"14,500",26.6,4.18,0.41
2021/09/21,84,5699,イボキン,ＪＱ,,,+160,+3.47%,"59,100",17.4,2.35,0.84
2021/09/21,85,7366,りたりこ,東１,,,+240,+3.46%,"39,100",106,27.71,－
2021/09/21,86,1368,大和ＴＰＤイ,東Ｅ,,,+48,+3.43%,"136,521",－,－,－
2021/09/21,87,5204,石塚硝,東１,,,+74,+3.38%,"12,100",5.6,0.39,1.99
2021/09/21,88,2440,ぐるなび,東１,,,+17,+3.36%,"1,007,400",－,3.08,－
2021/09/21,89,4674,クレスコ,東１,,,+70,+3.36%,"100,200",15.9,2.30,1.86
2021/09/21,90,7219,ＨＫＳ,ＪＱ,,,+64,+3.30%,"46,000",11.9,0.32,1.79
2021/09/21,91,5702,大紀ア,東１,,,+58,+3.24%,"1,253,300",7.2,1.58,2.71
2021/09/21,92,7855,カーディナル,ＪＧ,,,+30,+3.23%,"11,700",979,0.84,－
2021/09/21,93,7687,ミクリード,東Ｍ,,,+32,+3.22%,"10,200",－,2.53,－
2021/09/21,94,1466,大和４百Ｄイ,東Ｅ,,,+58,+3.21%,"6,580",－,－,－
2021/09/21,95,9022,ＪＲ東海,東１,,,+500,+3.15%,"1,197,300",214,0.90,0.79
2021/09/21,96,4399,くふう,東Ｍ,,,+21,+3.14%,"90,500",－,2.78,－
2021/09/21,97,4320,ＣＥＨＤ,東１,,,+19,+3.13%,"162,200",15.1,1.98,1.08
2021/09/21,98,6826,本多通信,東１,,,+15,+3.13%,"99,700",35.6,1.04,1.62
2021/09/21,99,9695,鴨川グランド,ＪＱ,,,+8,+3.09%,"5,400",－,－,－
2021/09/21,100,9365,トレーディア,東２,,,+43,+3.07%,"1,700",22.3,0.71,2.08
2021/09/21,101,6418,日金銭,東１,,,+19,+3.05%,"356,500",379,0.84,－
2021/09/21,102,1472,野村４百Ｄイ,東Ｅ,,,+22,+3.04%,"6,698",－,－,－
2021/09/21,103,7399,ナンシン,ＪＱ,,,+17,+2.98%,"4,700",6.5,0.36,3.41
2021/09/21,104,9241,ＦＬネット,東Ｍ,,,+77,+2.98%,"14,300",28.7,20.60,－
2021/09/21,105,7373,アイドマＨＤ,東Ｍ,,,+180,+2.94%,"335,300",99.7,48.97,－
