日付,順位,コード,銘柄名,市場,株価,S高,前日比,前日比(%),出来高,ＰＥＲ,ＰＢＲ,利回り
2022/01/12,1,3739,コムシード,名Ｃ,,,+60,+22.30%,"299,000",216,5.47,－
2022/01/12,2,1419,タマホーム,東１,,,+420,+18.75%,"4,062,300",10.3,2.90,4.32
2022/01/12,3,4977,新田ゼラチン,東１,,S,+100,+17.15%,"49,600",13.7,0.71,2.05
2022/01/12,4,9318,アジア開発,東２,,,+1,+16.67%,"17,568,700",－,2.68,－
2022/01/12,5,9241,ＦＬネット,東Ｍ,,,+267,+15.91%,"16,000",22.4,4.51,－
2022/01/12,6,4575,ＣＡＮＢＡＳ,東Ｍ,,,+28,+15.64%,"3,134,500",－,9.47,－
2022/01/12,7,3224,Ｇオイスター,東Ｍ,,S,+150,+15.27%,"15,600",－,20.37,－
2022/01/12,8,9212,ＧＥＩ,東Ｍ,,,+193,+13.98%,"5,517,800",211,19.80,－
2022/01/12,9,7033,ＭＳＯＬ,東１,,,+450,+13.57%,"293,800",75.4,27.47,－
2022/01/12,10,3010,ポラリスＨＤ,東２,,,+9,+13.43%,"2,036,900",－,－,－
2022/01/12,11,6837,京写,ＪＱ,,,+47,+12.84%,"728,500",22.8,0.88,1.21
2022/01/12,12,6495,宮入バ,東２,,,+14,+12.73%,"4,354,200","1,240",1.56,－
2022/01/12,13,7378,アシロ,東Ｍ,,,+91,+12.48%,"505,700",20.2,2.51,－
2022/01/12,14,4165,プレイド,東Ｍ,,,+216,+12.00%,"515,100",－,15.72,－
2022/01/12,15,4235,ＵＦＨＤ,ＪＱ,,,+224,+11.42%,"48,500",30.2,2.17,1.19
2022/01/12,16,7719,東京衡機,東２,,,+31,+11.27%,"117,200",9.7,1.02,－
2022/01/12,17,4418,ＪＤＳＣ,東Ｍ,,,+172,+10.97%,"510,900",743,7.20,－
2022/01/12,18,2475,ＷＤＢ,東１,,,+309,+10.90%,"54,000",19.0,2.65,1.57
2022/01/12,19,4480,メドレー,東Ｍ,,,+228,+10.42%,"1,118,000",305,4.93,－
2022/01/12,20,7246,プレス工,東１,,,+42,+10.22%,"2,380,900",7.3,0.52,4.19
2022/01/12,21,6081,アライドアキ,東Ｍ,,,+76,+10.04%,"474,800",21.4,5.14,－
2022/01/12,22,6027,弁護士ＣＯＭ,東Ｍ,,,+470,+10.00%,"325,900",－,46.43,－
2022/01/12,23,4888,ステラファ,東Ｍ,,,+82,+9.87%,"3,412,800",－,7.64,－
2022/01/12,24,3772,ウェルス,東２,,,+240,+9.67%,"122,000",7.3,2.32,－
2022/01/12,25,4475,ＨＥＮＮＧＥ,東Ｍ,,,+176,+9.41%,"1,054,100",243,36.08,－
2022/01/12,26,3676,デジハＨＤ,東１,,,+180,+9.38%,"219,300",32.4,6.98,0.71
2022/01/12,27,6656,インスペック,東２,,,+156,+9.29%,"146,800",40.9,9.01,0.16
2022/01/12,28,3992,ニーズウェル,東１,,,+53,+9.19%,"207,600",14.1,1.83,3.17
2022/01/12,29,7091,リビングＰＦ,東Ｍ,,,+164,+9.06%,"13,100",21.6,6.74,－
2022/01/12,30,4483,ＪＭＤＣ,東１,,,+520,+8.97%,"744,000",109,12.32,－
2022/01/12,31,6532,ベイカレント,東１,,,"+3,200",+8.91%,"418,000",52.1,17.55,0.49
2022/01/12,32,3788,ＧＭＯ－ＧＳ,東１,,,+330,+8.89%,"108,700",60.0,6.59,0.83
2022/01/12,33,7366,りたりこ,東１,,,+290,+8.84%,"118,100",105,25.94,－
2022/01/12,34,9522,ＲＪ,東Ｍ,,,+130,+8.80%,"136,300",90.2,7.20,－
