日付,順位,コード,銘柄名,市場,株価,S高,前日比,前日比(%),出来高,ＰＥＲ,ＰＢＲ,利回り
2021/08/13,1,9127,玉井船,東２,,S,+400,+26.16%,"689,700",5.2,0.77,－
2021/08/13,2,6194,アトラエ,東１,,,+499,+22.23%,"1,315,000",222,14.53,－
2021/08/13,3,3326,ランシステム,ＪＱ,,S,+150,+20.89%,"516,400",－,21.46,－
2021/08/13,4,7505,扶桑電通,東２,,S,+501,+19.85%,"30,600",8.1,0.87,1.32
2021/08/13,5,9073,京極運,ＪＱ,,S,+150,+19.79%,"192,000",22.5,0.75,0.88
2021/08/13,6,3465,ケイアイ不,東１,,S,"+1,000",+19.49%,"47,100",6.7,3.29,3.75
2021/08/13,7,3825,リミックス,東２,,,+27,+18.37%,"17,964,400",8.2,3.40,－
2021/08/13,8,3624,アクセルＭ,東Ｍ,,S,+80,+18.18%,"1,988,600",－,8.46,－
2021/08/13,9,6626,ＳＥＭＴＥＣ,ＪＱ,,S,"+1,000",+18.18%,"23,300",8.8,1.48,0.46
2021/08/13,10,9260,ウィズメタク,東１,,S,+500,+17.73%,"6,300",12.5,0.86,2.41
2021/08/13,11,3675,クロスマーケ,東１,,S,+100,+16.78%,"85,700",12.4,3.41,1.18
2021/08/13,12,7816,スノーピーク,東１,,S,+700,+16.34%,"2,301,700",52.4,7.82,0.40
2021/08/13,13,9941,太洋物産,ＪＱ,,S,+100,+16.26%,"85,000",135,－,－
2021/08/13,14,4495,ｉ３,東Ｍ,,,+610,+15.37%,"61,500",51.2,14.27,0.22
2021/08/13,15,7092,ＦＦＪ,東Ｍ,,,+575,+14.84%,"318,700",63.1,8.15,－
2021/08/13,16,7634,星医療,ＪＱ,,S,+700,+14.64%,"294,200",16.6,1.27,0.91
2021/08/13,17,8848,レオパレス,東１,,,+24,+14.63%,"12,736,500",－,－,－
2021/08/13,18,6238,フリュー,東１,,,+207,+14.01%,"1,143,700",17.1,2.37,2.20
2021/08/13,19,9115,明治海,東１,,,+82,+13.40%,"2,410,100",29.1,1.16,－
2021/08/13,20,7014,名村造,東１,,,+34,+13.28%,"11,346,900",－,0.55,－
2021/08/13,21,4028,石原産,東１,,,+157,+13.27%,"1,237,400",14.9,0.66,1.34
2021/08/13,22,4323,日シス技術,東１,,,+201,+12.21%,"206,400",12.8,1.41,1.62
2021/08/13,23,9308,乾汽船,東１,,,+237,+11.95%,"4,470,000",7.7,2.77,5.95
2021/08/13,24,5698,エンビプロ,東１,,,+170,+11.35%,"1,276,000",12.6,1.90,1.98
2021/08/13,25,3823,アクロディア,東２,,,+18,+11.11%,"1,420,600",－,8.34,－
2021/08/13,26,3655,ブレインＰ,東１,,,+455,+10.47%,"127,200",51.0,7.63,－
2021/08/13,27,2587,サントリＢＦ,東１,,,+405,+10.45%,"2,527,200",21.9,1.59,1.82
2021/08/13,28,1724,シンクレイヤ,ＪＱ,,,+112,+10.33%,"347,600",6.1,1.13,1.42
2021/08/13,29,6335,東京機,東１,,,+110,+10.05%,"475,200",33.9,1.41,－
2021/08/13,30,4074,ラキール,東Ｍ,,,+151,+10.04%,"1,714,200",53.6,9.80,－
2021/08/13,31,6098,リクルート,東１,,,+578,+10.01%,"10,933,500",46.1,8.90,0.33
2021/08/13,32,4180,Ａｐｐｉｅｒ,東Ｍ,,,+150,+10.00%,"539,100",－,7.52,－
2021/08/13,33,4424,Ａｍａｚｉａ,東Ｍ,,,+114,+10.00%,"49,600",76.1,4.16,－
2021/08/13,34,7062,フレアス,東Ｍ,,,+109,+9.82%,"3,700",28.5,1.83,－
2021/08/13,35,4725,ＣＡＣ,東１,,,+135,+9.45%,"217,200",12.6,0.93,3.84
2021/08/13,36,5411,ＪＦＥ,東１,,,+141,+9.32%,"28,402,000",4.0,0.54,－
2021/08/13,37,6330,東洋エンジ,東１,,,+80,+9.15%,"2,258,900",37.3,1.36,－
2021/08/13,38,8918,ランド,東１,,,+1,+9.09%,"16,901,800",5.7,2.63,0.83
2021/08/13,39,9696,ウィザス,ＪＱ,,,+53,+9.01%,"93,700",10.2,1.40,2.81
2021/08/13,40,2820,やまみ,東１,,,+161,+8.63%,"15,500",21.1,1.95,1.28
2021/08/13,41,6838,多摩川ＨＤ,ＪＱ,,,+99,+8.29%,"45,400",35.6,1.41,0.39
2021/08/13,42,4584,キッズバイオ,東Ｍ,,,+46,+8.07%,"389,600",－,12.29,－
2021/08/13,43,4387,ＺＵＵ,東Ｍ,,,+138,+7.97%,"92,800",192,6.49,－
2021/08/13,44,8876,リログループ,東１,,,+191,+7.95%,"1,083,000",34.5,10.53,0.85
2021/08/13,45,2170,ＬＩＮＫ＆Ｍ,東１,,,+72,+7.92%,"1,021,100",114,25.83,0.75
2021/08/13,46,4694,ＢＭＬ,東１,,,+355,+7.86%,"324,600",9.5,2.06,1.44
2021/08/13,47,4060,ｒａｋｕｍｏ,東Ｍ,,,+98,+7.79%,"109,500",42.6,9.27,－
2021/08/13,48,5632,菱製鋼,東１,,,+104,+7.71%,"918,700",7.5,0.56,2.06
2021/08/13,49,4565,そーせい,東Ｍ,,,+119,+7.68%,"1,523,500",－,2.43,－
2021/08/13,50,9306,東陽倉,東１,,,+24,+7.59%,"119,000",12.4,0.61,2.50
