日付,順位,コード,銘柄名,市場,株価,S高,前日比,前日比(%),出来高,ＰＥＲ,ＰＢＲ,利回り
2021/11/29,1,4558,中京医薬,ＪＱ,,S,+80,+27.97%,"9,255,200",32.4,1.48,1.37
2021/11/29,2,3841,ジーダット,ＪＱ,,S,+300,+23.08%,"194,700",27.5,1.04,1.25
2021/11/29,3,2191,テラ,ＪＱ,,,+21,+21.88%,"3,184,900",－,7.92,－
2021/11/29,4,2195,アミタＨＤ,ＪＧ,,S,+700,+20.32%,900,38.8,4.30,－
2021/11/29,5,1689,ＷＴ天然ガス,東Ｅ,,,+0.4,+20.00%,"26,483,800",－,－,－
2021/11/29,6,4177,ｉ－ｐｌｕｇ,東Ｍ,,S,"+1,000",+17.79%,"53,600",123,22.94,－
2021/11/29,7,4591,リボミック,東Ｍ,,S,+100,+17.21%,"10,182,000",－,3.64,－
2021/11/29,8,3604,川本産業,東２,,S,+150,+16.39%,"1,244,000",10.1,1.12,1.31
2021/11/29,9,4412,サイエンスＡ,東Ｍ,,S,"+1,000",+16.00%,"19,200",－,100,－
2021/11/29,10,3083,シーズメン,ＪＱ,,,+138,+13.45%,"518,600",67.1,3.01,－
2021/11/29,11,6912,菊水電子,ＪＱ,,,+134,+12.69%,"118,800",15.2,0.95,1.93
2021/11/29,12,7980,重松製,ＪＱ,,,+98,+11.42%,"443,700",17.0,1.18,1.05
2021/11/29,13,2035,日経ＶＩ,東EN,,,+13,+11.40%,"2,243,260",－,－,－
2021/11/29,14,7373,アイドマＨＤ,東Ｍ,,,+430,+9.72%,"589,500",99.5,24.38,－
2021/11/29,15,9250,ＧＲＣＳ,東Ｍ,,,+780,+7.57%,"2,241,500",100,68.41,－
2021/11/29,16,1552,ＶＩＸ短先物,東Ｅ,,,+149,+7.39%,"4,512,789",－,－,－
2021/11/29,17,2796,ファマライズ,東１,,,+53,+7.20%,"71,000",16.8,1.24,1.77
2021/11/29,18,7707,ＰＳＳ,東Ｍ,,,+36,+6.99%,"914,500",25.4,2.33,－
2021/11/29,19,1930,北陸電工,東１,,,+67,+6.65%,"140,500",8.4,0.65,3.17
2021/11/29,20,4373,シンプレクス,東１,,,+174,+6.55%,"1,337,000",37.2,4.13,0.81
