日付,順位,コード,銘柄名,市場,株価,S高,前日比,前日比(%),出来高,ＰＥＲ,ＰＢＲ,利回り
2021/12/06,1,4699,ウチダエスコ,ＪＱ,,S,+500,+23.15%,"2,900",12.0,1.11,－
2021/12/06,2,7078,ＩＮＣ,東Ｍ,,S,+500,+21.62%,"30,200","2,009",14.75,－
2021/12/06,3,8139,ナガホリ,東２,,,+53,+21.20%,"4,078,500",31.0,0.39,0.66
2021/12/06,4,1711,ＳＤＳＨＤ,東２,,,+73,+20.17%,"468,700",－,49.49,－
2021/12/06,5,3936,ＧＷ,東Ｍ,,S,+100,+17.99%,"22,735,800",78.9,53.29,－
2021/12/06,6,3083,シーズメン,ＪＱ,,S,+150,+17.84%,"20,800",57.2,2.56,－
2021/12/06,7,4591,リボミック,東Ｍ,,S,+100,+15.80%,"2,993,300",－,3.92,－
2021/12/06,8,4488,ＡＩｉｎｓ,東Ｍ,,S,"+1,000",+14.93%,"8,000",105,6.57,－
2021/12/06,9,8057,内田洋,東１,,,+570,+12.31%,"199,900",15.7,1.11,2.12
2021/12/06,10,9632,スバル,東１,,,+870,+10.70%,"22,500",8.8,0.84,2.22
2021/12/06,11,7771,日本精密,ＪＱ,,,+6,+10.34%,"1,844,800",－,1.15,－
2021/12/06,12,6958,日本ＣＭＫ,東１,,,+53,+10.31%,"2,274,800",30.5,0.67,0.88
2021/12/06,13,9478,ＳＥＨＩ,ＪＱ,,,+24,+10.21%,"471,400",8.3,0.94,0.77
2021/12/06,14,6912,菊水電子,ＪＱ,,,+131,+10.02%,"171,500",18.4,1.15,1.60
2021/12/06,15,2307,クロスキャト,東１,,,+123,+8.40%,"73,500",32.1,3.10,1.39
2021/12/06,16,2158,フロンテオ,東Ｍ,,,+195,+8.25%,"12,769,400",91.3,18.87,0.27
2021/12/06,17,4616,川上塗,東２,,,+242,+8.24%,"5,600",72.0,1.27,0.79
2021/12/06,18,7686,カクヤスＧ,東２,,,+124,+8.23%,"11,400",－,4.49,－
