日付,順位,コード,銘柄名,市場,株価,S高,前日比,前日比(%),出来高,ＰＥＲ,ＰＢＲ,利回り
2021/12/22,1,6083,ＥＲＩＨＤ,東１,,S,+300,+23.01%,"33,500",12.2,4.03,2.49
2021/12/22,2,4418,ＪＤＳＣ,東Ｍ,,S,+400,+20.53%,"4,015,900","1,003",9.72,－
2021/12/22,3,6524,湖北工業,東２,,S,"+1,000",+19.57%,"4,437,300",20.7,6.65,－
2021/12/22,4,4414,フレクト,東Ｍ,,S,+700,+18.74%,"1,527,400",74.1,33.79,－
2021/12/22,5,3004,神栄,東１,,S,+150,+18.45%,"192,400",6.7,1.27,－
2021/12/22,6,7133,ヒュウガプラ,東Ｍ,,S,+700,+17.16%,"297,200",50.1,21.94,－
2021/12/22,7,7148,ＦＰＧ,東１,,,+95,+16.96%,"3,901,800",15.1,1.91,3.36
2021/12/22,8,4376,くふう,東Ｍ,,,+66,+16.62%,"1,003,600",－,－,－
2021/12/22,9,7378,アシロ,東Ｍ,,S,+100,+15.77%,"735,800",18.2,2.26,－
2021/12/22,10,4572,カルナバイオ,ＪＧ,,,+134,+14.55%,"417,200",－,4.05,－
2021/12/22,11,9245,リベロ,東Ｍ,,,+377,+14.08%,"175,300",73.6,8.78,－
2021/12/22,12,2345,クシム,東２,,,+42,+13.59%,"1,429,000",－,0.95,－
2021/12/22,13,4933,Ｉｎｅ,東Ｍ,,,+375,+11.85%,"71,100",29.5,3.68,－
2021/12/22,14,3856,Ａバランス,東２,,,+375,+11.81%,"126,300",22.9,4.03,－
2021/12/22,15,3945,スパバッグ,東２,,,+189,+10.98%,"12,700",－,0.99,－
2021/12/22,16,4388,エーアイ,東Ｍ,,,+76,+10.51%,"87,900",72.0,3.29,0.25
2021/12/22,17,5985,サンコール,東１,,,+46,+10.27%,"523,000",20.9,0.41,4.05
2021/12/22,18,3782,ディディエス,東Ｍ,,,+15,+10.14%,"1,267,200",－,3.29,－
2021/12/22,19,4424,Ａｍａｚｉａ,東Ｍ,,,+84,+9.94%,"49,400",32.9,3.22,－
2021/12/22,20,7372,デコルテＨＤ,東Ｍ,,,+83,+9.56%,"177,900",6.0,1.41,－
2021/12/22,21,4176,ココナラ,東Ｍ,,,+137,+9.51%,"364,200",－,15.57,－
2021/12/22,22,4075,ブレインズ,東Ｍ,,,+159,+9.19%,"96,200",65.1,8.33,－
2021/12/22,23,4073,ジィ・シィ,東Ｍ,,,+94,+9.14%,"19,200",17.9,2.69,－
2021/12/22,24,4370,モビルス,東Ｍ,,,+96,+9.11%,"184,200",31.2,4.77,－
2021/12/22,25,4222,児玉化,東２,,,+34,+9.07%,"157,300",5.1,0.90,－
2021/12/22,26,4934,Ｐアンチエイ,東Ｍ,,,+890,+9.07%,"548,500",27.0,11.36,－
2021/12/22,27,4100,戸田工,東１,,,+330,+8.97%,"301,200",12.8,2.32,－
2021/12/22,28,2158,フロンテオ,東Ｍ,,,+215,+8.85%,"14,612,900",94.4,19.51,0.26
2021/12/22,29,9325,ファイズＨＤ,東１,,,+46,+8.81%,"66,400",15.6,3.42,－
2021/12/22,30,3970,イノベーショ,東Ｍ,,,+290,+8.80%,"58,400",25.9,3.14,0.78
2021/12/22,31,7254,ユニバンス,東２,,,+62,+8.68%,"2,690,900",7.0,0.94,0.77
2021/12/22,32,3928,マイネット,東１,,,+47,+8.67%,"135,500",7.9,1.70,－
2021/12/22,33,4169,エネチェンジ,東Ｍ,,,+345,+8.52%,"936,100",－,62.25,－
2021/12/22,34,6553,ソウルド,東１,,,+101,+8.52%,"94,000",136,4.36,－
2021/12/22,35,7320,リビング保証,東Ｍ,,,+189,+8.43%,"50,100",26.2,12.32,0.41
2021/12/22,36,3073,ＤＤＨＤ,東１,,,+41,+8.37%,"199,000",41.8,－,－
2021/12/22,37,4179,ジーネクスト,東Ｍ,,,+42,+8.37%,"49,400",27.0,3.34,－
2021/12/22,38,4372,ユミルリンク,東Ｍ,,,+85,+8.31%,"81,000",19.4,2.70,－
2021/12/22,39,6634,ネクスＧ,ＪＱ,,,+12,+8.16%,"556,700",－,3.66,－
2021/12/22,40,4375,セーフィー,東Ｍ,,,+162,+8.15%,"615,300",－,11.75,－
2021/12/22,41,4017,クリーマ,東Ｍ,,,+104,+8.10%,"31,900",31.7,7.52,－
2021/12/22,42,4173,ＷＡＣＵＬ,東Ｍ,,,+93,+8.09%,"109,900",38.9,13.65,－
2021/12/22,43,4054,日本情報Ｃ,東Ｍ,,,+83,+8.06%,"162,100",48.8,5.18,0.45
2021/12/22,44,3675,クロスマーケ,東１,,,+75,+8.00%,"501,600",18.2,4.76,0.83
2021/12/22,45,4829,日エンター,東１,,,+14,+8.00%,"690,800",29.8,1.51,1.59
2021/12/22,46,7063,バードマン,東Ｍ,,,+116,+7.97%,"631,300",24.4,11.87,－
2021/12/22,47,2484,出前館,ＪＱ,,,+56,+7.95%,"2,247,300",－,12.71,－
2021/12/22,48,3542,ベガコーポ,東Ｍ,,,+75,+7.95%,"86,200",15.1,2.08,0.98
2021/12/22,49,4482,ウィルズ,東Ｍ,,,+68,+7.94%,"194,100",54.5,13.96,0.27
2021/12/22,50,9246,プロカン,東Ｍ,,,+290,+7.93%,"186,200",70.4,14.27,－
2021/12/22,51,7363,ベビカレ,東Ｍ,,,+220,+7.92%,"17,300",27.0,3.29,－
2021/12/22,52,3418,バルニバービ,東Ｍ,,,+82,+7.91%,"20,800",32.0,4.24,0.67
2021/12/22,53,7694,いつも,東Ｍ,,,+103,+7.86%,"62,300",20.8,3.50,－
2021/12/22,54,6192,ＨｙＡＳ＆Ｃ,東Ｍ,,,+13,+7.83%,"209,700",－,3.05,－
