日付,順位,コード,銘柄名,市場,株価,S高,前日比,前日比(%),出来高,ＰＥＲ,ＰＢＲ,利回り
2021/08/10,1,6062,チャームケア,東１,,S,+300,+27.80%,"211,900",15.0,4.06,1.09
2021/08/10,2,9909,愛光電気,ＪＱ,,S,+400,+21.33%,"4,400",33.2,0.75,－
2021/08/10,3,7089,フォースタ,東Ｍ,,S,+400,+20.94%,"6,000",25.5,6.92,－
2021/08/10,4,4595,ミズホメディ,東２,,S,+500,+20.66%,"111,400",8.0,4.65,3.77
2021/08/10,5,5121,藤コンポ,東１,,S,+100,+19.76%,"1,621,100",5.7,0.53,2.97
2021/08/10,6,3936,ＧＷ,東Ｍ,,S,"+1,000",+19.19%,"346,700",76.3,37.15,－
2021/08/10,7,6789,ロランドＤＧ,東１,,S,+500,+18.83%,"532,700",11.6,1.47,1.90
2021/08/10,8,3326,ランシステム,ＪＱ,,S,+80,+18.26%,"77,000",－,12.81,－
2021/08/10,9,5922,那須鉄,東２,,S,"+1,500",+17.90%,"3,100",8.2,0.55,1.01
2021/08/10,10,7863,平賀,ＪＱ,,,+186,+17.82%,"40,500",17.8,1.33,1.22
2021/08/10,11,4068,ベイシス,東Ｍ,,,"+1,270",+17.81%,"785,200",54.9,12.29,－
2021/08/10,12,4331,Ｔ＆Ｇニーズ,東１,,S,+150,+17.61%,"628,600",260,1.24,－
2021/08/10,13,3851,日本一ソフト,ＪＱ,,,+202,+17.15%,"943,800",9.4,1.41,0.29
2021/08/10,14,6089,ウィルＧ,東１,,S,+150,+15.77%,"310,700",10.8,2.82,2.27
2021/08/10,15,7826,フルヤ金属,ＪＱ,,S,"+1,000",+15.77%,"343,500",6.6,1.81,2.04
2021/08/10,16,7990,グロブライド,東１,,S,"+1,000",+15.60%,"550,700",11.7,2.68,1.08
2021/08/10,17,6736,サン電子,ＪＱ,,,+430,+15.14%,"178,900",－,5.23,－
2021/08/10,18,7855,カーディナル,ＪＧ,,S,+100,+14.86%,"2,100",788,0.68,－
2021/08/10,19,6490,ピラー,東１,,,+337,+14.75%,"490,400",11.3,1.33,2.67
2021/08/10,20,4487,スペースマ,東Ｍ,,S,+100,+14.53%,"13,300",－,11.87,－
