日付,順位,コード,銘柄名,市場,株価,S高,前日比,前日比(%),出来高,ＰＥＲ,ＰＢＲ,利回り
2021/08/11,1,7089,フォースタ,東Ｍ,,,+780,+33.77%,"1,480,000",34.2,9.26,－
2021/08/11,2,7081,レンティア,ＪＱ,,S,+300,+25.95%,"128,200",6.7,1.22,－
2021/08/11,3,9272,ブティックス,東Ｍ,,S,+400,+23.56%,"6,900",147,10.77,－
2021/08/11,4,6036,ＫｅｅＰｅｒ,東１,,S,+700,+22.99%,"1,257,400",35.7,18.36,0.75
2021/08/11,5,4979,ＯＡＴアグリ,東１,,,+262,+19.55%,"149,100",7.4,1.03,2.81
2021/08/11,6,3326,ランシステム,ＪＱ,,S,+100,+19.31%,"554,000",－,15.28,－
2021/08/11,7,3964,オークネット,東１,,,+307,+19.10%,"844,600",15.3,2.46,1.99
2021/08/11,8,4487,スペースマ,東Ｍ,,,+141,+17.89%,"299,400",－,14.00,－
2021/08/11,9,3936,ＧＷ,東Ｍ,,S,"+1,000",+16.10%,"777,000",88.5,43.13,－
2021/08/11,10,8256,プロルート,ＪＱ,,,+61,+15.93%,"19,513,600",100,14.06,－
2021/08/11,11,7043,アルー,東Ｍ,,S,+150,+15.91%,"15,100",18.4,3.33,0.64
2021/08/11,12,9127,玉井船,東２,,,+165,+15.51%,"545,800",3.3,0.49,－
2021/08/11,13,4593,ヘリオス,東Ｍ,,,+261,+14.88%,"2,143,400",－,18.31,－
2021/08/11,14,6193,バーチャレク,東Ｍ,,S,+100,+14.81%,"28,000",14.0,3.70,－
2021/08/11,15,7014,名村造,東１,,,+32,+14.41%,"7,903,400",－,0.48,－
2021/08/11,16,4331,Ｔ＆Ｇニーズ,東１,,,+131,+13.07%,"1,016,800",294,1.41,－
2021/08/11,17,3676,デジハＨＤ,東１,,,+205,+12.88%,"354,500",27.7,6.41,0.84
2021/08/11,18,5707,東邦鉛,東１,,,+237,+12.69%,"1,771,800",4.7,0.64,2.38
2021/08/11,19,2932,ＳＴＩＦＨＤ,東２,,,+450,+12.16%,"90,200",20.5,5.72,1.33
2021/08/11,20,7855,カーディナル,ＪＧ,,,+88,+11.38%,"296,500",878,0.76,－
2021/08/11,21,5922,那須鉄,東２,,,"+1,100",+11.13%,"91,400",9.1,0.62,0.91
2021/08/11,22,9318,アジア開発,東２,,,+1,+11.11%,"23,129,400",－,3.64,－
2021/08/11,23,9360,鈴与シンワ,東２,,,+159,+11.04%,"6,400",18.8,1.92,1.56
2021/08/11,24,2981,ランディクス,東Ｍ,,,+237,+10.44%,"62,300",10.9,1.40,1.99
2021/08/11,25,6584,三桜工,東１,,,+123,+9.67%,"3,595,200",10.5,1.45,1.79
2021/08/11,26,6086,シンメンテ,東Ｍ,,,+94,+9.12%,"28,800",26.3,4.23,1.42
2021/08/11,27,8918,ランド,東１,,,+1,+9.09%,"15,908,200",5.7,2.63,0.83
2021/08/11,28,4479,マクアケ,東Ｍ,,,+480,+9.06%,"867,300",347,10.61,－
2021/08/11,29,9107,川崎汽,東１,,,+360,+8.94%,"4,840,100",1.5,1.27,－
2021/08/11,30,7695,交換できる,東Ｍ,,,+385,+8.87%,"34,800",53.2,13.49,－
2021/08/11,31,6740,Ｊディスプレ,東１,,,+3,+8.82%,"21,359,900",－,0.98,－
2021/08/11,32,5071,ヴィス,東２,,,+48,+8.79%,"84,600",12.5,1.32,1.68
2021/08/11,33,7370,Ｅｎｊｉｎ,東Ｍ,,,+295,+8.78%,"2,157,100",45.8,21.86,－
2021/08/11,34,4499,スピー,ＪＱ,,,+330,+8.75%,"148,300",73.8,9.48,－
2021/08/11,35,2902,太陽化,名２,,,+140,+8.64%,"22,200",8.6,0.75,3.52
2021/08/11,36,5632,菱製鋼,東１,,,+104,+8.64%,"644,900",6.7,0.50,2.29
2021/08/11,37,7769,リズム,東１,,,+81,+8.54%,"66,900",18.9,0.34,2.92
2021/08/11,38,6433,ヒーハイスト,ＪＱ,,,+37,+8.37%,"460,900",16.1,0.96,0.21
2021/08/11,39,2780,コメ兵ＨＤ,東２,,,+120,+8.36%,"355,000",11.6,0.93,1.54
2021/08/11,40,4165,プレイド,東Ｍ,,,+191,+8.14%,"2,393,400",－,19.58,－
2021/08/11,41,4051,ＧＭＯ－ＦＧ,東Ｍ,,,"+1,470",+7.96%,"67,900",221,19.88,0.24
2021/08/11,42,9270,バリュエンス,東Ｍ,,,+200,+7.83%,"55,600",48.4,5.18,0.91
2021/08/11,43,9885,シャルレ,東２,,,+29,+7.82%,"168,700",23.5,0.35,2.00
2021/08/11,44,3135,マーケットＥ,東１,,,+63,+7.53%,"20,700",－,3.24,－
2021/08/11,45,2130,メンバーズ,東１,,,+199,+7.34%,"219,600",31.6,8.53,0.81
2021/08/11,46,7781,平山,ＪＱ,,,+95,+7.31%,"8,400",15.9,1.55,2.73
2021/08/11,47,6464,ツバキナカ,東１,,,+114,+7.02%,"713,000",15.3,1.37,3.28
2021/08/11,48,2181,パーソルＨＤ,東１,,,+168,+7.00%,"1,637,300",－,3.54,－
2021/08/11,49,6728,アルバック,東１,,,+390,+6.95%,"901,300",16.4,1.77,1.83
2021/08/11,50,6554,エスユーエス,東Ｍ,,,+28,+6.83%,"46,200",24.1,1.49,1.60
2021/08/11,51,6549,ＤＭソリュ,ＪＱ,,,+76,+6.79%,"32,100",32.5,1.62,－
2021/08/11,52,4399,くふう,東Ｍ,,,+39,+6.75%,"129,900",－,2.47,－
2021/08/11,53,5957,日東精,東１,,,+41,+6.53%,"462,200",12.4,0.87,2.24
2021/08/11,54,8194,ライフコーポ,東１,,,+250,+6.53%,"261,900",15.3,1.87,1.23
2021/08/11,55,9416,ビジョン,東１,,,+76,+6.53%,"901,000",85.2,6.31,－
2021/08/11,56,4012,アクシス,東Ｍ,,,+93,+6.52%,"32,400",23.8,3.19,－
2021/08/11,57,4438,Ｗｅｌｂｙ,東Ｍ,,,+61,+6.48%,"155,700",－,6.72,－
2021/08/11,58,7527,システムソフ,東１,,,+13,+6.47%,"4,056,300",33.6,3.17,0.93
2021/08/11,59,3315,日本コークス,東１,,,+7,+6.36%,"4,030,200",6.3,0.66,4.27
2021/08/11,60,1448,スペースＶＨ,東１,,,+50,+6.33%,"214,900",21.2,1.18,1.79
2021/08/11,61,5233,太平洋セメ,東１,,,+156,+6.32%,"1,733,800",7.8,0.64,2.67
2021/08/11,62,6062,チャームケア,東１,,,+87,+6.31%,"1,942,400",15.9,4.32,1.02
2021/08/11,63,9438,ＭＴＩ,東１,,,+43,+6.28%,"106,000",－,2.26,2.20
2021/08/11,64,5981,東京綱,東１,,,+66,+6.24%,"503,000",16.4,0.74,1.78
2021/08/11,65,6089,ウィルＧ,東１,,,+68,+6.18%,"357,500",11.4,2.99,2.14
2021/08/11,66,8043,スターゼン,東１,,,+133,+6.12%,"61,300",10.0,0.75,2.82
2021/08/11,67,2970,グッドライフ,ＪＱ,,,+59,+6.06%,"4,200",28.8,1.96,－
2021/08/11,68,4800,オリコン,ＪＱ,,,+62,+5.97%,"254,200",17.5,4.32,1.55
2021/08/11,69,9110,ユナイテド海,東１,,,+172,+5.85%,"300,600",4.9,0.74,－
2021/08/11,70,4771,Ｆ＆Ｍ,ＪＱ,,,+74,+5.78%,"19,600",25.1,2.48,2.21
2021/08/11,71,5949,ユニプレス,東１,,,+53,+5.71%,"238,100",44.1,0.37,2.04
2021/08/11,72,7238,ブレーキ,東１,,,+10,+5.71%,"1,748,900",8.2,0.61,－
2021/08/11,73,6355,住友精密,東１,,,+150,+5.62%,"10,600",45.2,0.57,0.89
2021/08/11,74,9358,宇徳,東１,,,+30,+5.62%,"89,300",17.4,0.71,1.24
2021/08/11,75,8708,藍沢,東１,,,+59,+5.59%,"64,100",－,0.76,－
2021/08/11,76,1897,金下建,東２,,,+195,+5.57%,300,398,0.48,1.35
2021/08/11,77,4100,戸田工,東１,,,+175,+5.56%,"148,000",10.6,2.06,－
2021/08/11,78,5301,東海カ,東１,,,+79,+5.46%,"5,361,500",27.1,1.48,1.97
2021/08/11,79,3926,オープンドア,東１,,,+114,+5.45%,"366,000",－,10.88,－
2021/08/11,80,3628,データＨＲ,東Ｍ,,,+220,+5.42%,"8,000",63.1,9.97,0.47
2021/08/11,81,4574,大幸薬品,東１,,,+49,+5.42%,"804,200",－,2.08,－
2021/08/11,82,6612,バルミューダ,東Ｍ,,,+310,+5.42%,"145,900",53.8,8.84,－
2021/08/11,83,7846,パイロット,東１,,,+210,+5.41%,"129,000",13.4,1.71,1.47
2021/08/11,84,4680,ラウンドワン,東１,,,+64,+5.40%,"3,214,200",37.2,3.33,1.60
2021/08/11,85,7743,シード,東１,,,+38,+5.40%,"45,500",31.0,1.63,1.62
2021/08/11,86,4527,ロート,東１,,,+165,+5.39%,"753,600",21.5,2.30,0.93
2021/08/11,87,6565,ＡＢホテル,ＪＱ,,,+62,+5.39%,"20,700",34.4,2.87,0.25
2021/08/11,88,1439,安江工務店,ＪＱ,,,+60,+5.37%,"2,600",21.1,1.09,2.12
2021/08/11,89,3900,クラウドＷ,東Ｍ,,,+73,+5.37%,"56,700",－,6.18,－
2021/08/11,90,5108,ブリヂストン,東１,,,+261,+5.35%,"6,736,700",11.1,1.40,3.31
2021/08/11,91,7254,ユニバンス,東２,,,+23,+5.31%,"1,209,000",4.1,0.56,1.32
2021/08/11,92,3772,ウェルス,東２,,,+100,+5.28%,"24,200",5.3,2.24,－
2021/08/11,93,2374,セントケア,東１,,,+49,+5.25%,"333,300",12.7,2.00,1.73
2021/08/11,94,6558,クックビズ,東Ｍ,,,+53,+5.24%,"1,700",－,5.03,－
2021/08/11,95,5304,ＳＥＣカーボ,東２,,,+330,+5.18%,"22,700",13.6,0.51,－
2021/08/11,96,7269,スズキ,東１,,,+237,+5.16%,"2,973,000",15.6,1.36,－
2021/08/11,97,9363,大運,東２,,,+19,+5.15%,"55,300",23.8,0.83,1.55
2021/08/11,98,3623,ビリングシス,東Ｍ,,,+52,+5.14%,"42,600",37.9,3.48,0.82
2021/08/11,99,7906,ヨネックス,東２,,,+39,+5.12%,"1,231,300",23.4,1.72,0.75
2021/08/11,100,6881,キョウデン,東２,,,+18,+5.11%,"565,400",9.7,0.86,4.05
2021/08/11,101,9115,明治海,東１,,,+26,+5.10%,"250,800",22.5,0.90,－
2021/08/11,102,6841,横河電,東１,,,+86,+5.08%,"1,731,600",29.7,1.54,1.91
2021/08/11,103,6299,神鋼環境,東２,,,+165,+5.07%,"148,300",16.7,1.66,1.75
2021/08/11,104,6030,アドベンチャ,東Ｍ,,,+350,+5.04%,"47,700",58.0,22.64,－
2021/08/11,105,4175,コリー,東Ｍ,,,+180,+5.03%,"32,200",15.1,3.37,－
