日付,順位,コード,銘柄名,市場,株価,S高,前日比,前日比(%),出来高,ＰＥＲ,ＰＢＲ,利回り
2022/01/11,1,7697,レクスト,ＪＱ,,S,+80,+28.67%,"38,600",15.2,0.73,－
2022/01/11,2,6093,エスクロＡＪ,東１,,,+37,+22.42%,"8,671,200",26.1,2.61,－
2022/01/11,3,4594,ブライトパス,東Ｍ,,,+23,+21.70%,"5,250,000",－,2.24,－
2022/01/11,4,3604,川本産業,東２,,S,+300,+21.52%,"4,657,100",16.1,1.78,0.83
2022/01/11,5,9941,太洋物産,ＪＱ,,S,+400,+21.24%,"53,700",146,35.46,－
2022/01/11,6,6198,Ｃａｒｅｅｒ,東Ｍ,,S,+80,+18.74%,"25,300",47.9,3.31,－
2022/01/11,7,6524,湖北工業,東２,,,"+1,350",+17.31%,"2,124,100",26.9,8.66,－
2022/01/11,8,4394,エクスＭ,東Ｍ,,S,+150,+15.06%,"9,000",24.7,2.26,1.31
2022/01/11,9,4255,ＴＨＥＣＯＯ,東Ｍ,,,+520,+14.29%,"36,800",－,20.31,－
2022/01/11,10,9973,小僧寿し,ＪＱ,,,+4,+13.33%,"2,361,600",40.5,6.84,－
2022/01/11,11,3747,インタートレ,東２,,,+67,+13.19%,"540,000",165,3.73,－
2022/01/11,12,7709,クボテック,東１,,,+35,+12.73%,"2,051,600",－,3.97,－
2022/01/11,13,4664,ＲＳＣ,ＪＱ,,,+51,+12.29%,"47,000",11.5,0.81,1.07
2022/01/11,14,2134,燦キャピタル,ＪＱ,,,+3,+11.54%,"2,441,800",－,1.95,－
2022/01/11,15,7254,ユニバンス,東２,,,+110,+11.53%,"1,526,500",9.6,1.29,0.56
2022/01/11,16,9258,ＣＳ－Ｃ,東Ｍ,,,+122,+11.50%,"481,900",44.5,12.60,－
2022/01/11,17,3607,クラウディア,東１,,,+27,+11.20%,"433,300",－,0.89,－
2022/01/11,18,9212,ＧＥＩ,東Ｍ,,,+138,+11.10%,"4,114,300",185,17.37,－
2022/01/11,19,7362,Ｔ．Ｓ．Ｉ,東Ｍ,,,+213,+10.86%,"7,300",26.8,4.02,－
2022/01/11,20,6048,デザインワン,東１,,,+20,+10.75%,"144,100",51.5,0.97,－
2022/01/11,21,2186,ソーバル,ＪＱ,,,+126,+10.67%,"188,900",27.3,3.12,2.52
2022/01/11,22,4592,サンバイオ,東Ｍ,,,+125,+10.60%,"1,564,800",－,18.74,－
2022/01/11,23,6293,日精樹脂,東１,,,+106,+10.37%,"186,400",9.0,0.62,2.66
2022/01/11,24,3691,リアルワルド,東Ｍ,,,+115,+10.09%,"695,600",－,5.53,－
2022/01/11,25,3377,バイク王,東２,,,+103,+10.02%,"1,370,400",12.1,2.79,1.77
2022/01/11,26,6495,宮入バ,東２,,,+10,+10.00%,"945,900","1,100",1.39,－
2022/01/11,27,8918,ランド,東１,,,+1,+10.00%,"16,237,600",5.3,2.45,0.91
2022/01/11,28,3083,シーズメン,ＪＱ,,,+108,+9.76%,"1,585,800",70.1,2.93,－
2022/01/11,29,4055,Ｔ＆Ｓ,東Ｍ,,,+130,+9.54%,"96,100",39.7,8.13,0.27
2022/01/11,30,4888,ステラファ,東Ｍ,,,+71,+9.34%,"1,757,900",－,6.95,－
2022/01/11,31,6619,ＷＳＣＯＰＥ,東１,,,+78,+9.22%,"5,898,300",－,1.72,－
2022/01/11,32,7707,ＰＳＳ,東Ｍ,,,+43,+9.15%,"1,421,300",23.6,2.17,－
2022/01/11,33,1401,エムビーエス,東Ｍ,,,+43,+8.94%,"16,000",－,1.49,－
2022/01/11,34,4413,ボードルア,東Ｍ,,,+160,+8.33%,"127,400",33.8,10.97,－
2022/01/11,35,8260,井筒屋,東１,,,+31,+8.33%,"773,800",23.1,0.56,－
2022/01/11,36,4598,デルタフライ,東Ｍ,,,+119,+8.29%,"138,800",－,5.13,－
2022/01/11,37,6031,サイジニア,東Ｍ,,,+124,+7.97%,"9,100",－,3.63,－
2022/01/11,38,4125,三和油化工業,ＪＱ,,,+305,+7.93%,"58,300",17.8,2.90,0.60
