日付,順位,コード,銘柄名,市場,株価,S高,前日比,前日比(%),出来高,ＰＥＲ,ＰＢＲ,利回り
2022/02/21,1,3841,ジーダット,ＪＱ,,S,+400,+24.95%,"343,300",27.5,1.26,2.00
2022/02/21,2,4882,ペルセウス,東Ｍ,,S,+80,+23.81%,"500,200",－,1.46,－
2022/02/21,3,3094,スーパーＶ,ＪＱ,,,+234,+22.50%,"1,588,200",537,2.87,0.78
2022/02/21,4,6541,グレイス,東１,,,+4,+21.05%,"8,139,900",0.8,0.21,－
2022/02/21,5,6524,湖北工業,東２,,,+740,+14.45%,"795,000",17.1,3.42,0.85
2022/02/21,6,4933,Ｉｎｅ,東Ｍ,,,+301,+12.40%,"47,300",14.9,2.83,－
2022/02/21,7,2438,アスカネット,東Ｍ,,,+157,+12.05%,"7,062,700",122,4.23,0.48
2022/02/21,8,8938,グロームＨＤ,ＪＧ,,,+90,+11.84%,"77,100",18.4,1.01,0.71
2022/02/21,9,9913,日邦産業,ＪＱ,,,+76,+11.62%,"390,200",7.1,0.68,2.74
2022/02/21,10,4394,エクスＭ,東Ｍ,,,+105,+11.41%,"60,200",22.1,2.02,1.46
2022/02/21,11,4415,ブロードＥ,東Ｍ,,,+161,+11.19%,"310,800",58.0,2.19,－
2022/02/21,12,4256,サインド,東Ｍ,,,+163,+10.39%,"44,100",56.7,3.47,－
2022/02/21,13,8746,第一商品,ＪＱ,,,+11,+9.73%,"1,619,600",－,0.51,－
2022/02/21,14,1689,ＷＴ天然ガス,東Ｅ,,,+0.2,+9.52%,"12,756,600",－,－,－
2022/02/21,15,7091,リビングＰＦ,東Ｍ,,,+159,+9.30%,"33,400",20.4,6.13,－
2022/02/21,16,5721,Ｓサイエンス,東１,,,+2,+9.09%,"1,232,500",－,1.23,－
2022/02/21,17,4592,サンバイオ,東Ｍ,,,+129,+9.03%,"1,997,700",－,22.39,－
2022/02/21,18,9176,佐渡汽,ＪＱ,,,+10,+9.01%,"9,460,000",－,－,－
2022/02/21,19,9325,ファイズＨＤ,東１,,,+54,+8.93%,"336,600",18.1,3.73,－
2022/02/21,20,9628,燦ＨＤ,東１,,,+131,+8.57%,"89,100",10.2,0.61,2.05
2022/02/21,21,2160,ジーエヌアイ,東Ｍ,,,+94,+7.81%,"2,141,800",64.1,3.27,－
2022/02/21,22,5632,菱製鋼,東１,,,+86,+6.90%,"393,800",6.8,0.52,3.75
2022/02/21,23,4417,Ｇセキュリ,東Ｍ,,,+167,+6.82%,"10,000",33.5,5.78,0.57
2022/02/21,24,7379,サーキュ,東Ｍ,,,+157,+6.51%,"53,300",64.7,9.65,－
2022/02/21,25,3467,アグレ都市,東１,,,+77,+6.02%,"121,500",7.8,2.00,4.64
2022/02/21,26,7838,共立印刷,東１,,,+9,+5.84%,"538,600",10.2,0.47,2.45
2022/02/21,27,7370,Ｅｎｊｉｎ,東Ｍ,,,+168,+5.80%,"1,685,000",38.5,6.75,－
2022/02/21,28,4376,くふう,東Ｍ,,,+19,+5.72%,"253,600",－,2.17,－
2022/02/21,29,7362,Ｔ．Ｓ．Ｉ,東Ｍ,,,+116,+5.64%,"12,200",18.1,3.58,－
2022/02/21,30,4493,サイバーセキ,東Ｍ,,,+73,+5.50%,"522,200",50.7,13.92,－
2022/02/21,31,9242,メディア総研,東Ｍ,,,+56,+5.44%,"2,100",10.6,1.43,－
2022/02/21,32,2461,ファンコミ,東１,,,+21,+5.37%,"672,300",17.5,1.49,4.61
2022/02/21,33,4428,シノプス,東Ｍ,,,+54,+5.36%,"34,200",51.2,4.56,－
2022/02/21,34,3566,ユニネク,東Ｍ,,,+66,+5.30%,400,13.1,1.33,0.76
2022/02/21,35,4888,ステラファ,東Ｍ,,,+29,+4.91%,"2,001,600",－,5.43,－
2022/02/21,36,2195,アミタＨＤ,ＪＧ,,,+120,+4.85%,"250,300",25.1,10.43,0.31
2022/02/21,37,9704,アゴーラＨＧ,東１,,,+1,+4.76%,"89,900",－,1.17,－
2022/02/21,38,6879,イマジカＧ,東１,,,+29,+4.63%,"376,200",11.6,0.96,1.52
2022/02/21,39,6335,東京機,東１,,,+34,+4.62%,"122,700",－,0.99,－
2022/02/21,40,6036,ＫｅｅＰｅｒ,東１,,,+96,+4.60%,"367,100",23.0,9.08,1.28
2022/02/21,41,9253,スローガン,東Ｍ,,,+65,+4.54%,"37,600",19.6,3.06,－
2022/02/21,42,3788,ＧＭＯ－ＧＳ,東１,,,+180,+4.51%,"121,900",53.4,6.73,0.94
2022/02/21,43,7791,ドリムベッド,東２,,,+33,+4.44%,"10,200",6.7,0.89,3.22
2022/02/21,44,6786,ＲＶＨ,東２,,,+3,+4.41%,"38,800",－,0.88,－
2022/02/21,45,9246,プロカン,東Ｍ,,,+103,+4.40%,"214,900",29.3,6.60,－
2022/02/21,46,6338,タカトリ,東２,,,+64,+4.35%,"381,500",18.0,1.47,0.98
2022/02/21,47,3695,ＧＭＯ－Ｒ,東Ｍ,,,+98,+4.32%,"1,100",13.3,2.31,3.75
2022/02/21,48,6144,西部電機,東２,,,+65,+4.26%,"4,000",12.4,0.91,1.89
2022/02/21,49,4052,フィーチャ,東Ｍ,,,+22,+4.24%,"18,800",229,5.77,－
2022/02/21,50,2776,新都ＨＤ,ＪＱ,,,+3,+4.23%,"285,700",46.8,2.60,－
2022/02/21,51,4074,ラキール,東Ｍ,,,+80,+4.23%,"76,600",35.5,5.34,－
2022/02/21,52,4847,インテリＷ,東１,,,+23,+4.15%,"50,200",16.1,2.06,2.43
2022/02/21,53,6067,インパクト,東Ｍ,,,+101,+4.15%,"115,400",－,4.11,－
2022/02/21,54,4972,綜研化学,ＪＱ,,,+69,+4.13%,"7,000",9.6,0.52,4.32
2022/02/21,55,3135,マーケットＥ,東１,,,+27,+4.01%,"16,500",－,2.94,－
2022/02/21,56,6095,メドピア,東１,,,+107,+3.92%,"668,300",34.6,8.67,－
2022/02/21,57,6562,ジーニー,東Ｍ,,,+35,+3.89%,"157,600",28.2,5.84,－
2022/02/21,58,3917,アイリッジ,東Ｍ,,,+24,+3.88%,"90,900",－,1.58,－
2022/02/21,59,3321,ミタチ産業,東１,,,+34,+3.87%,"622,500",6.0,0.68,3.29
2022/02/21,60,6378,木村化,東１,,,+30,+3.80%,"340,400",8.5,1.13,2.44
2022/02/21,61,3349,コスモス薬品,東１,,,+570,+3.75%,"217,300",25.0,3.46,0.51
2022/02/21,62,1793,大本組,ＪＱ,,,+220,+3.74%,800,23.3,0.46,2.79
2022/02/21,63,8945,サンネクスタ,東１,,,+39,+3.72%,"15,100",5.6,0.96,3.13
2022/02/21,64,4781,日本ハウズ,東２,,,+44,+3.71%,"2,300",19.3,2.11,1.63
2022/02/21,65,5287,イトヨーギョ,東２,,,+26,+3.70%,"1,700",6.2,0.68,1.10
2022/02/21,66,4771,Ｆ＆Ｍ,ＪＱ,,,+63,+3.68%,"29,100",19.2,3.01,1.69
2022/02/21,67,3988,ＳＹＳＨＤ,ＪＱ,,,+20,+3.65%,"8,600",10.9,1.29,1.32
2022/02/21,68,3963,シンクロ,東１,,,+9,+3.57%,"460,100",29.7,2.56,－
2022/02/21,69,3550,ＡＴＡＯ,東Ｍ,,,+8,+3.56%,"47,300",－,1.12,2.15
2022/02/21,70,6666,リバーエレク,ＪＱ,,,+36,+3.56%,"119,000",8.9,2.52,1.24
2022/02/21,71,8066,三谷商,東２,,,+67,+3.56%,"8,100",15.8,1.33,1.59
2022/02/21,72,4644,イマジニア,ＪＱ,,,+33,+3.54%,"81,900",10.4,0.82,3.11
2022/02/21,73,6054,リブセンス,東１,,,+6,+3.53%,"79,500",－,1.56,－
2022/02/21,74,6197,ソラスト,東１,,,+35,+3.52%,"389,100",24.7,4.90,1.94
2022/02/21,75,2795,プリメックス,ＪＱ,,,+24,+3.48%,"1,300",12.1,0.59,2.80
2022/02/21,76,2047,インドベア,東EN,,,+140,+3.47%,795,－,－,－
2022/02/21,77,2499,日本和装,東２,,,+9,+3.47%,"21,400",8.4,0.74,4.85
2022/02/21,78,3750,フラクタル,東２,,,+41,+3.36%,"18,200",－,3.14,－
2022/02/21,79,4293,セプテニＨＤ,ＪＱ,,,+19,+3.29%,"5,439,900",32.0,6.47,－
2022/02/21,80,4612,日本ペＨＤ,東１,,,+33,+3.21%,"6,387,600",30.7,2.59,1.04
2022/02/21,81,6058,ベクトル,東１,,,+34,+3.20%,"616,400",26.2,4.16,0.73
2022/02/21,82,4812,ＩＳＩＤ,東１,,,+115,+3.19%,"109,800",23.1,3.70,1.78
2022/02/21,83,6574,コンヴァノ,東Ｍ,,,+22,+3.18%,"11,700",27.0,1.79,－
2022/02/21,84,5341,アサヒ陶,東２,,,+19,+3.17%,"9,100",81.3,1.77,－
2022/02/21,85,3377,バイク王,東２,,,+28,+3.08%,"171,900",10.1,2.31,2.13
2022/02/21,86,4393,バンクオブイ,東Ｍ,,,+55,+3.08%,"56,600",－,13.01,－
2022/02/21,87,4440,ヴィッツ,東１,,,+38,+3.07%,"16,500",25.7,2.49,0.63
2022/02/21,88,9267,Ｇｅｎｋｙ,東１,,,+110,+3.04%,"97,000",12.0,1.66,0.67
2022/02/21,89,9268,オプティマス,東２,,,+83,+3.04%,"37,000",5.1,0.93,4.44
2022/02/21,90,2035,日経ＶＩ,東EN,,,+3,+3.00%,"1,741,949",－,－,－
2022/02/21,91,6822,大井電気,ＪＱ,,,+69,+3.00%,"3,600",－,0.52,－
2022/02/21,92,7480,スズデン,東１,,,+63,+2.99%,"36,900",14.7,1.80,5.17
2022/02/21,93,3254,プレサンス,東１,,,+54,+2.98%,"134,500",13.0,0.85,1.71
2022/02/21,94,7265,エイケン工業,ＪＱ,,,+74,+2.96%,"1,000",10.6,0.47,4.27
2022/02/21,95,6973,協栄産,東１,,,+45,+2.95%,"11,400",2.9,0.34,3.82
2022/02/21,96,4387,ＺＵＵ,東Ｍ,,,+34,+2.94%,"9,900",－,4.81,－
2022/02/21,97,2676,高千穂交易,東１,,,+44,+2.89%,"20,100",18.1,0.96,3.19
2022/02/21,98,6532,ベイカレント,東１,,,"+1,200",+2.89%,"401,300",43.2,17.69,0.59
2022/02/21,99,7071,アンビスＨＤ,ＪＱ,,,+125,+2.84%,"144,500",66.6,12.84,0.13
2022/02/21,100,3358,ＹＳフード,ＪＱ,,,+6,+2.83%,"341,000",－,0.89,－
2022/02/21,101,2384,ＳＢＳＨＤ,東１,,,+83,+2.82%,"143,900",10.3,1.98,1.95
2022/02/21,102,2471,エスプール,東１,,,+27,+2.82%,"398,000",36.5,12.80,0.81
2022/02/21,103,2222,寿スピリッツ,東１,,,+170,+2.81%,"197,500",204,9.74,0.48
2022/02/21,104,3134,Ｈａｍｅｅ,東１,,,+31,+2.81%,"97,100",11.2,2.53,1.80
2022/02/21,105,5729,日精鉱,東２,,,+95,+2.79%,"1,200",6.1,0.95,4.00
