日付,順位,コード,銘柄名,市場,株価,S高,前日比,前日比(%),出来高,ＰＥＲ,ＰＢＲ,利回り
2022/01/07,1,3604,川本産業,東２,,S,+300,+27.42%,"3,631,400",13.2,1.46,1.00
2022/01/07,2,3186,ネクステージ,東１,,,+493,+22.52%,"6,287,500",17.2,4.95,0.78
2022/01/07,3,4412,サイエンスＡ,東Ｍ,,S,"+1,500",+21.04%,"668,000",－,120,－
2022/01/07,4,1783,アジアＧＨＤ,ＪＱ,,,+12,+17.14%,"8,859,100",16.3,1.74,－
2022/01/07,5,4558,中京医薬,ＪＱ,,,+47,+17.03%,"15,205,500",28.6,1.31,1.55
2022/01/07,6,3260,エスポア,名Ｃ,,S,+150,+16.76%,"19,600",141,1.65,－
2022/01/07,7,3482,ロードスター,東Ｍ,,S,+150,+15.81%,"1,273,100",5.2,1.76,2.91
2022/01/07,8,9816,ストライダズ,ＪＱ,,,+33,+15.07%,"2,493,100",17.1,0.93,1.98
2022/01/07,9,2484,出前館,ＪＱ,,,+123,+14.93%,"5,667,900",－,18.93,－
2022/01/07,10,6205,ＯＫＫ,東１,,,+149,+14.83%,"727,000",－,1.16,－
2022/01/07,11,7352,Ｂエンジニア,東Ｍ,,,+112,+14.32%,"43,000",84.4,16.07,－
2022/01/07,12,9257,ＹＣＰ,東Ｍ,,,+89,+13.03%,"120,000",－,－,－
2022/01/07,13,6619,ＷＳＣＯＰＥ,東１,,,+89,+11.76%,"4,650,000",－,1.57,－
2022/01/07,14,9941,太洋物産,ＪＱ,,,+193,+11.42%,"216,200",120,29.24,－
2022/01/07,15,4592,サンバイオ,東Ｍ,,,+119,+11.23%,"1,072,700",－,16.94,－
2022/01/07,16,4882,ペルセウス,東Ｍ,,,+40,+11.17%,"262,100",－,1.35,－
2022/01/07,17,7980,重松製,ＪＱ,,,+89,+11.06%,"450,900",15.9,1.10,1.12
2022/01/07,18,7625,Ｇダイニング,東２,,,+39,+10.77%,"2,330,100",4.1,1.41,－
2022/01/07,19,7709,クボテック,東１,,,+25,+10.00%,"845,000",－,3.52,－
2022/01/07,20,7133,ヒュウガプラ,東Ｍ,,,+390,+9.65%,"406,300",46.5,20.33,－
2022/01/07,21,3111,オーミケンシ,東２,,,+25,+8.83%,"102,800",－,0.64,－
2022/01/07,22,4394,エクスＭ,東Ｍ,,,+80,+8.73%,"34,100",21.4,1.96,1.51
2022/01/07,23,4413,ボードルア,東Ｍ,,,+150,+8.47%,"125,600",31.2,10.13,－
2022/01/07,24,7135,藤久ＨＤ,東１,,,+62,+8.34%,"127,400",11.6,1.19,3.98
2022/01/07,25,3161,アゼアス,東２,,,+52,+8.18%,"777,000",14.8,0.64,2.91
2022/01/07,26,6897,ツインバード,東２,,,+57,+7.63%,"545,200",18.1,0.99,1.87
2022/01/07,27,7599,ＩＤＯＭ,東１,,,+52,+7.48%,"1,220,200",9.4,1.54,0.62
2022/01/07,28,3182,オイシックス,東１,,,+205,+7.47%,"845,100",35.9,5.03,－
2022/01/07,29,4235,ＵＦＨＤ,ＪＱ,,,+138,+7.41%,"29,900",27.6,1.98,1.30
2022/01/07,30,3390,アイネスト,ＪＱ,,,+5,+7.35%,"1,130,300",100,2.12,－
2022/01/07,31,8103,明和産,東１,,,+76,+7.30%,"2,772,300",20.3,1.31,10.56
2022/01/07,32,7199,プレミアＧ,東１,,,+245,+7.29%,"142,400",19.2,5.59,1.39
2022/01/07,33,3815,メディア工房,東Ｍ,,,+22,+7.10%,"118,000",66.9,2.67,－
2022/01/07,34,3558,ロコンド,東Ｍ,,,+87,+6.94%,"681,300",21.6,3.42,－
2022/01/07,35,4494,バリオ,東２,,,+74,+6.38%,"56,700",9.2,1.16,3.28
2022/01/07,36,6573,アジャイル,東Ｍ,,,+28,+6.35%,"28,100",－,－,－
2022/01/07,37,3933,チエル,ＪＱ,,,+64,+6.21%,"46,600",23.0,4.16,0.23
2022/01/07,38,3878,巴川紙,東１,,,+48,+5.93%,"46,700",7.2,0.70,－
2022/01/07,39,6137,小池工,東２,,,+122,+5.74%,"17,800",10.4,0.31,2.67
2022/01/07,40,1572,Ｈ株ブル,東Ｅ,,,+375,+5.71%,"3,760",－,－,－
2022/01/07,41,7186,コンコルディ,東１,,,+25,+5.68%,"9,112,300",10.8,0.47,3.87
2022/01/07,42,2038,原油先Ｗブル,東EN,,,+46,+5.64%,"10,165,589",－,－,－
2022/01/07,43,4477,ＢＡＳＥ,東Ｍ,,,+32,+5.64%,"3,799,500",－,4.22,－
2022/01/07,44,3970,イノベーショ,東Ｍ,,,+185,+5.61%,"33,900",25.2,3.05,0.80
2022/01/07,45,6550,ユニポス,東Ｍ,,,+12,+5.61%,"61,100",－,1.03,－
2022/01/07,46,8769,アドバンＲＭ,東１,,,+46,+5.58%,"217,700",25.5,4.62,1.26
2022/01/07,47,1689,ＷＴ天然ガス,東Ｅ,,,+0.1,+5.56%,"8,842,200",－,－,－
2022/01/07,48,6697,テクポイント,東Ｍ,,,+91,+5.51%,"104,000",－,－,－
2022/01/07,49,4193,ファブリカ,ＪＱ,,,+115,+5.31%,"55,700",19.4,5.49,1.10
2022/01/07,50,2780,コメ兵ＨＤ,東２,,,+87,+5.22%,"178,100",13.1,1.01,1.37
2022/01/07,51,7809,寿屋,ＪＱ,,,+300,+5.21%,"31,600",13.7,4.42,0.99
2022/01/07,52,6577,ベストワン,東Ｍ,,,+82,+5.13%,"7,400",－,3.20,－
2022/01/07,53,7033,ＭＳＯＬ,東１,,,+160,+5.09%,"241,400",66.2,24.12,－
2022/01/07,54,9856,ケーユーＨＤ,東１,,,+51,+5.04%,"26,500",8.7,0.68,3.67
2022/01/07,55,4746,東計電算,東１,,,+240,+5.02%,"25,800",15.4,1.61,2.99
2022/01/07,56,5922,那須鉄,東２,,,+540,+4.99%,"24,700",9.5,0.62,0.88
2022/01/07,57,6647,森尾電,東２,,,+85,+4.96%,400,15.5,0.62,1.67
2022/01/07,58,9647,協和コンサル,ＪＱ,,,+165,+4.93%,"1,000",7.6,0.82,0.85
2022/01/07,59,6235,オプトラン,東１,,,+114,+4.87%,"353,100",18.9,2.45,2.04
2022/01/07,60,6834,精工技研,ＪＱ,,,+83,+4.83%,"20,500",14.9,0.67,2.22
2022/01/07,61,8337,千葉興,東１,,,+13,+4.83%,"362,000",3.7,0.15,1.06
2022/01/07,62,8101,クレオス,東１,,,+56,+4.73%,"183,300",10.1,0.62,5.00
2022/01/07,63,2031,ハンセンブル,東EN,,,+363,+4.69%,894,－,－,－
2022/01/07,64,5704,ＪＭＣ,東Ｍ,,,+35,+4.67%,"2,532,700",112,1.99,－
2022/01/07,65,6522,アスタリスク,東Ｍ,,,+131,+4.63%,"614,300",80.3,44.25,－
2022/01/07,66,3396,フェリシモ,東１,,,+61,+4.58%,"30,500",12.8,0.52,0.36
2022/01/07,67,8354,ふくおかＦＧ,東１,,,+94,+4.58%,"1,213,200",7.7,0.42,4.42
2022/01/07,68,4575,ＣＡＮＢＡＳ,東Ｍ,,,+8,+4.55%,"51,500",－,8.42,－
2022/01/07,69,3083,シーズメン,ＪＱ,,,+48,+4.53%,"776,200",63.8,2.67,－
2022/01/07,70,8713,フィデアＨＤ,東１,,,+60,+4.46%,"104,900",7.1,0.23,5.33
2022/01/07,71,4290,ＰＩ,東１,,,+29,+4.44%,"429,200",24.3,2.72,1.17
2022/01/07,72,7488,ヤガミ,名２,,,+93,+4.32%,300,14.5,1.01,3.47
2022/01/07,73,7527,システムソフ,東１,,,+5,+4.31%,"2,361,400",46.7,1.77,－
2022/01/07,74,8550,栃木銀,東１,,,+9,+4.29%,"660,900",7.6,0.13,2.28
2022/01/07,75,2678,アスクル,東１,,,+65,+4.28%,"803,400",18.0,2.62,1.90
2022/01/07,76,5121,藤コンポ,東１,,,+38,+4.22%,"515,400",6.4,0.72,1.92
2022/01/07,77,7946,光陽社,東２,,,+64,+4.19%,"1,000",－,0.81,－
2022/01/07,78,6614,シキノＨＴ,ＪＱ,,,+84,+4.16%,"75,800",45.9,6.64,－
2022/01/07,79,6778,アルチザ,東２,,,+47,+4.16%,"163,400",13.6,1.66,1.70
2022/01/07,80,2469,ヒビノ,ＪＱ,,,+66,+4.13%,"41,200",11.8,1.86,1.80
2022/01/07,81,3422,丸順,東２,,,+34,+4.13%,"30,900",4.6,0.62,1.40
2022/01/07,82,7353,Ｋラーニング,東Ｍ,,,+37,+4.13%,"96,300",31.4,5.62,－
2022/01/07,83,5757,ＣＫサンエツ,東１,,,+165,+4.09%,"9,000",8.6,0.90,1.43
2022/01/07,84,7383,ネットプロ,東１,,,+51,+4.08%,"1,976,900",467,10.46,－
2022/01/07,85,8355,静岡銀,東１,,,+34,+4.08%,"2,680,400",10.8,0.43,2.88
2022/01/07,86,2193,クックパッド,東１,,,+10,+4.05%,"342,700",－,1.25,－
2022/01/07,87,2530,ＭＸ中国株投,東Ｅ,,,+555,+4.05%,165,－,－,－
2022/01/07,88,2427,アウトソシン,東１,,,+58,+4.04%,"1,617,000",14.7,2.58,2.08
2022/01/07,89,2676,高千穂交易,東１,,,+59,+4.04%,"52,300",17.6,0.95,3.29
2022/01/07,90,9090,丸和運機関,東１,,,+58,+4.03%,"408,200",30.1,6.77,1.27
2022/01/07,91,3966,ユーザベース,東Ｍ,,,+54,+4.01%,"245,600",102,8.11,－
2022/01/07,92,3135,マーケットＥ,東１,,,+27,+3.94%,"16,100",－,2.86,－
2022/01/07,93,8585,オリコ,東１,,,+5,+3.94%,"9,973,000",10.3,0.97,2.27
