日付,順位,コード,銘柄名,市場,株価,S高,前日比,前日比(%),出来高,ＰＥＲ,ＰＢＲ,利回り
2021/07/13,1,2388,ウェッジＨＤ,ＪＧ,,S,+30,+31.25%,"7,009,600",－,0.83,－
2021/07/13,2,5103,昭和ＨＤ,東２,,,+15,+28.30%,"10,335,600",－,1.30,－
2021/07/13,3,2927,ＡＦＣ－ＨＤ,ＪＱ,,S,+300,+27.22%,"100,600",14.2,1.75,1.96
2021/07/13,4,4068,ベイシス,東Ｍ,,S,"+1,500",+19.82%,"2,206,800",80.1,18.83,－
2021/07/13,5,1419,タマホーム,東１,,,+412,+17.64%,"3,509,500",11.1,3.10,4.00
2021/07/13,6,6048,デザインワン,東１,,,+37,+15.10%,"6,711,500",27.7,1.29,－
2021/07/13,7,3377,バイク王,東２,,,+149,+14.77%,"4,418,200",14.8,3.15,0.95
2021/07/13,8,6694,ズーム,ＪＱ,,,+490,+12.22%,"109,700",19.1,1.93,1.49
2021/07/13,9,3647,ジー・スリー,東２,,,+48,+11.59%,"2,861,700",48.7,3.40,－
2021/07/13,10,4934,Ｐアンチエイ,東Ｍ,,,"+1,750",+10.55%,"1,340,400",59.0,23.02,－
2021/07/13,11,4173,ＷＡＣＵＬ,東Ｍ,,,+276,+10.36%,"325,200",92.1,32.89,－
2021/07/13,12,3823,アクロディア,東２,,,+19,+10.33%,"10,614,700",89.4,7.18,－
2021/07/13,13,4395,アクリート,東Ｍ,,,+197,+10.00%,"327,900",48.1,9.27,0.46
2021/07/13,14,6846,中央製,名２,,,+165,+9.43%,"12,100",24.7,0.65,1.04
2021/07/13,15,3349,コスモス薬品,東１,,,"+1,510",+9.31%,"460,600",28.1,4.12,0.45
2021/07/13,16,4051,ＧＭＯ－ＦＧ,東Ｍ,,,"+1,840",+9.30%,"79,600",239,22.10,0.22
2021/07/13,17,7096,ステムセル研,東Ｍ,,,+480,+9.09%,"1,228,700",216,22.32,－
2021/07/13,18,4025,多木化,東１,,,+470,+9.02%,"30,900",32.8,1.78,0.79
2021/07/13,19,3663,アートＳＨＤ,東２,,,+78,+8.86%,"1,225,900",32.4,6.98,0.31
2021/07/13,20,9519,レノバ,東１,,,+425,+8.70%,"5,235,300",81.0,27.09,－
2021/07/13,21,7527,システムソフ,東１,,,+22,+8.59%,"26,092,400",43.6,4.11,0.72
2021/07/13,22,7361,ＨＣＨ,東Ｍ,,,+325,+8.46%,"219,600",26.0,8.84,1.18
2021/07/13,23,7034,プロレド,東１,,,+228,+8.15%,"231,000",52.1,4.97,－
2021/07/13,24,4933,Ｉｎｅ,東Ｍ,,,+470,+8.08%,"225,400",59.8,7.35,－
2021/07/13,25,6619,ＷＳＣＯＰＥ,東１,,,+51,+7.85%,"2,704,800",38.2,3.61,－
2021/07/13,26,2351,ＡＳＪ,東Ｍ,,,+125,+7.67%,"188,200","1,063",4.78,0.11
2021/07/13,27,3464,プロパティＡ,東１,,,+195,+7.62%,"46,700",16.8,2.81,0.94
2021/07/13,28,6245,ヒラノテク,東２,,,+202,+7.59%,"49,000",21.0,1.39,1.40
2021/07/13,29,6699,ダイヤＨＤ,東１,,,+206,+7.37%,"475,400",13.8,2.94,0.83
2021/07/13,30,3080,ジェーソン,ＪＱ,,,+39,+7.34%,"62,900",13.8,1.50,1.58
2021/07/13,31,2395,新日本科学,東１,,,+75,+7.27%,"1,629,600",11.8,2.93,1.81
2021/07/13,32,3490,アズ企画設計,ＪＱ,,,+91,+6.98%,"13,500",11.8,0.96,－
2021/07/13,33,4193,ファブリカ,ＪＱ,,,+310,+6.68%,"356,800",39.5,28.06,0.51
2021/07/13,34,3237,イントランス,東Ｍ,,,+5,+6.58%,"472,500",14.6,2.99,－
2021/07/13,35,7370,Ｅｎｊｉｎ,東Ｍ,,,+187,+6.58%,"1,469,800",36.1,17.20,－
2021/07/13,36,6564,ミダック,東１,,,+285,+6.57%,"370,400",103,22.28,0.05
2021/07/13,37,3133,海帆,東Ｍ,,,+42,+6.38%,"13,700",－,－,－
2021/07/13,38,8909,シノケンＧ,ＪＱ,,,+80,+6.38%,"339,100",7.6,1.08,3.08
2021/07/13,39,6150,タケダ機械,ＪＱ,,,+150,+6.25%,500,36.1,0.58,0.78
2021/07/13,40,2462,ライク,東１,,,+133,+6.19%,"326,400",13.2,3.65,2.28
2021/07/13,41,7769,リズム,東１,,,+48,+6.18%,"39,400",20.6,0.27,3.64
2021/07/13,42,8886,ウッドＦ,ＪＱ,,,+160,+6.18%,"9,000",4.2,0.62,5.82
2021/07/13,43,6101,ツガミ,東１,,,+101,+6.09%,"872,400",16.0,2.30,1.59
2021/07/13,44,7187,ジェイリース,東１,,,+77,+6.09%,"673,700",17.0,9.85,1.49
2021/07/13,45,3121,マーチャント,東２,,,+18,+6.00%,"301,200",38.5,2.57,0.63
2021/07/13,46,5698,エンビプロ,東１,,,+74,+5.97%,"416,000",15.0,1.57,1.90
2021/07/13,47,7537,丸文,東１,,,+38,+5.92%,"234,400",9.4,0.44,4.41
2021/07/13,48,8925,アルデプロ,東２,,,+4,+5.88%,"3,958,200",9.1,4.35,2.08
2021/07/13,49,7600,日本ＭＤＭ,東１,,,+131,+5.82%,"132,400",34.9,3.38,0.50
2021/07/13,50,3148,クリエイトＳ,東１,,,+185,+5.78%,"232,000",16.8,2.21,1.36
2021/07/13,51,7990,グロブライド,東１,,,+280,+5.71%,"79,200",10.4,2.17,1.45
2021/07/13,52,2788,アップル,東２,,,+21,+5.69%,"1,367,100",21.3,0.87,1.28
2021/07/13,53,7792,コラントッテ,東Ｍ,,,+99,+5.64%,"11,077,200",39.1,13.81,0.65
2021/07/13,54,7713,シグマ光機,ＪＱ,,,+102,+5.55%,"111,400",16.4,1.00,2.06
2021/07/13,55,6493,日鍛バ,東２,,,+16,+5.44%,"338,800",5.7,0.39,3.55
2021/07/13,56,6088,シグマクシス,東１,,,+127,+5.38%,"190,500",34.9,9.58,0.97
2021/07/13,57,7594,マルカ,東１,,,+135,+5.38%,"31,900",－,0.96,－
2021/07/13,58,6668,ＡＤプラズマ,東２,,,+94,+5.36%,"129,200",24.0,2.40,0.54
2021/07/13,59,9233,アジア航,東２,,,+53,+5.35%,"245,000",10.7,1.07,2.39
2021/07/13,60,1407,ウエストＨＤ,ＪＱ,,,+225,+5.23%,"1,900,200",38.0,8.81,1.10
2021/07/13,61,1938,日リーテック,東１,,,+88,+5.22%,"24,900",18.4,0.82,1.52
2021/07/13,62,6573,アジャイル,東Ｍ,,,+25,+5.13%,"432,300",－,2.46,－
2021/07/13,63,3903,ｇｕｍｉ,東１,,,+39,+5.07%,"1,315,100",－,1.45,－
2021/07/13,64,7087,ウイルテック,東２,,,+80,+5.03%,"77,500",13.5,1.52,2.27
2021/07/13,65,7516,コーナン,東１,,,+190,+5.02%,"625,900",7.9,0.93,1.61
2021/07/13,66,7036,ＥＭネットＪ,東Ｍ,,,+250,+5.01%,"3,800",34.4,7.82,0.80
2021/07/13,67,2588,プレミアムＷ,東２,,,+180,+5.00%,"17,100",33.2,10.42,－
2021/07/13,68,6616,ＴＯＲＥＸ,東１,,,+150,+5.00%,"304,800",24.6,1.74,1.27
2021/07/13,69,7816,スノーピーク,東１,,,+180,+4.99%,"715,300",62.4,6.47,0.33
2021/07/13,70,8059,第一実,東１,,,+220,+4.99%,"40,200",9.7,0.92,2.81
2021/07/13,71,6938,双信電機,東１,,,+27,+4.97%,"105,400",22.2,0.91,0.70
2021/07/13,72,4187,大有機,東１,,,+185,+4.96%,"369,200",19.7,2.36,1.28
2021/07/13,73,8095,アステナＨＤ,東１,,,+30,+4.93%,"1,731,700",12.1,0.95,2.82
2021/07/13,74,4651,サニックス,東１,,,+17,+4.84%,"1,864,700",11.4,2.18,－
2021/07/13,75,2150,ケアネット,東Ｍ,,,+360,+4.81%,"208,400",58.1,22.62,0.10
2021/07/13,76,3103,ユニチカ,東１,,,+16,+4.76%,"800,000",5.1,0.51,－
2021/07/13,77,3475,グッドコムＡ,東１,,,+69,+4.73%,"248,100",9.3,2.47,2.69
2021/07/13,78,6508,明電舎,東１,,,+105,+4.69%,"265,000",15.2,1.10,－
2021/07/13,79,3297,東武住販,ＪＱ,,,+51,+4.68%,"25,600",8.8,0.89,2.72
2021/07/13,80,7004,日立造,東１,,,+37,+4.67%,"4,531,600",27.9,1.11,1.45
2021/07/13,81,9381,エーアイテイ,東１,,,+51,+4.64%,"201,500",13.2,2.19,3.48
2021/07/13,82,5202,板硝子,東１,,,+28,+4.62%,"1,395,700",8.2,1.81,－
2021/07/13,83,3991,ウォンテッド,東Ｍ,,,+117,+4.56%,"9,600",405,19.11,－
2021/07/13,84,2736,フェスタリア,ＪＱ,,,+80,+4.55%,"11,300",21.5,2.13,1.09
2021/07/13,85,3228,三栄建築,東１,,,+93,+4.55%,"241,400",7.1,0.95,3.28
2021/07/13,86,2305,スタ・アリス,東１,,,+115,+4.52%,"234,500",17.0,1.79,1.88
2021/07/13,87,7373,アイドマＨＤ,東Ｍ,,,+240,+4.52%,"693,600",85.3,49.98,－
2021/07/13,88,9263,ビジョナリー,ＪＱ,,,+15,+4.49%,"312,500",－,2.69,－
2021/07/13,89,9308,乾汽船,東１,,,+54,+4.41%,"44,700",10.1,1.77,3.99
2021/07/13,90,6551,ツナグＧＨＤ,東１,,,+15,+4.39%,"106,800",－,3.70,－
2021/07/13,91,5964,洋刃物,東２,,,+55,+4.38%,"4,400",7.5,0.97,1.53
2021/07/13,92,3423,エスイー,ＪＱ,,,+13,+4.22%,"74,500",14.0,1.10,3.43
2021/07/13,93,6113,アマダ,東１,,,+48,+4.21%,"3,311,500",19.7,0.92,2.86
2021/07/13,94,4937,ワクー,東Ｍ,,,+84,+4.20%,"46,800",42.1,25.10,－
2021/07/13,95,7420,佐鳥電機,東１,,,+34,+4.16%,"121,200",17.5,0.46,4.46
2021/07/13,96,4237,フジプレアム,ＪＱ,,,+14,+4.14%,"95,800",53.8,1.17,1.70
2021/07/13,97,3546,アレンザＨＤ,東１,,,+52,+4.13%,"184,900",12.0,1.58,2.75
2021/07/13,98,6644,大崎電,東１,,,+26,+4.13%,"298,000",10.7,0.69,3.05
2021/07/13,99,1436,フィット,東Ｍ,,,+36,+4.12%,"12,200",17.3,0.88,1.10
2021/07/13,100,6629,Ｔホライゾン,ＪＱ,,,+83,+4.11%,"3,658,000",12.3,3.04,0.95
2021/07/13,101,8093,極東貿易,東１,,,+108,+4.10%,"107,600",19.8,0.76,5.29
2021/07/13,102,3853,アステリア,東１,,,+34,+4.08%,"394,300",－,2.63,－
2021/07/13,103,6458,新晃工,東１,,,+79,+4.08%,"44,400",13.7,1.06,2.48
2021/07/13,104,7271,安永,東１,,,+47,+4.07%,"34,800",359,1.65,0.67
2021/07/13,105,8014,蝶理,東１,,,+72,+4.06%,"46,700",6.7,0.77,4.55
