日付,順位,コード,銘柄名,市場,株価,S高,前日比,前日比(%),出来高,ＰＥＲ,ＰＢＲ,利回り
2021/10/18,1,9610,ウィルソンＷ,ＪＱ,,S,+80,+38.10%,"183,300",－,1.26,－
2021/10/18,2,2404,鉄人化計画,東２,,S,+80,+23.88%,"1,570,800",－,29.88,－
2021/10/18,3,4645,市進ＨＤ,ＪＱ,,S,+80,+21.05%,"232,400",22.0,2.53,2.17
2021/10/18,4,7808,ＣＳランバー,ＪＱ,,S,+400,+20.18%,"2,800",3.0,0.94,3.36
2021/10/18,5,7373,アイドマＨＤ,東Ｍ,,S,"+1,000",+19.88%,"319,700",61.8,15.14,－
2021/10/18,6,1518,三井松島ＨＤ,東１,,,+277,+18.64%,"2,012,800",11.5,0.74,2.84
2021/10/18,7,3936,ＧＷ,東Ｍ,,S,+700,+17.93%,"283,800",218,104,－
2021/10/18,8,3321,ミタチ産業,東１,,S,+150,+17.16%,"833,300",8.3,0.79,2.69
2021/10/18,9,6993,大黒屋,東２,,,+13,+17.11%,"14,857,400",21.5,9.52,－
2021/10/18,10,6522,アスタリスク,東Ｍ,,S,"+1,000",+16.50%,"37,400",44.3,24.38,－
2021/10/18,11,9245,リベロ,東Ｍ,,,+335,+16.18%,"1,279,300",57.5,10.31,－
2021/10/18,12,3346,２１ＬＡＤＹ,名Ｃ,,,+22,+16.06%,"323,800",189,－,－
2021/10/18,13,5707,東邦鉛,東１,,,+455,+15.07%,"2,110,100",7.7,1.05,1.44
2021/10/18,14,9399,ビート,東２,,,+8,+14.55%,"4,800,540",－,－,－
2021/10/18,15,2698,キャンドゥ,東１,,,+317,+14.04%,"1,414,200",135,3.24,0.66
2021/10/18,16,4176,ココナラ,東Ｍ,,,+221,+14.00%,"3,948,900",－,17.30,－
2021/10/18,17,2425,ケアサービス,ＪＧ,,,+87,+12.07%,"68,000",13.4,1.64,1.24
2021/10/18,18,6058,ベクトル,東１,,,+140,+11.91%,"2,963,600",31.3,5.23,0.61
2021/10/18,19,7065,ｕｐｒ,東２,,,+303,+11.61%,"144,000",28.6,3.10,0.45
2021/10/18,20,6656,インスペック,東２,,,+172,+11.37%,"154,600",37.6,8.29,0.18
2021/10/18,21,4169,エネチェンジ,東Ｍ,,,+565,+11.31%,"2,116,600",－,76.59,－
2021/10/18,22,3168,黒谷,東１,,,+82,+11.23%,"713,100",21.8,1.33,2.46
2021/10/18,23,1514,住石ＨＤ,東１,,,+16,+10.88%,"12,761,200",6.0,0.71,1.84
2021/10/18,24,4885,室町ケミカル,ＪＱ,,,+124,+10.74%,"871,300",14.2,3.36,1.49
2021/10/18,25,6425,ユニバーサル,ＪＱ,,,+256,+10.38%,"379,500",－,0.60,－
2021/10/18,26,4889,レナ,東Ｍ,,,+89,+10.19%,"6,408,400",－,15.37,－
2021/10/18,27,8914,エリアリンク,東２,,,+154,+10.18%,"233,200",12.1,1.10,2.46
2021/10/18,28,3623,ビリングシス,東Ｍ,,,+124,+9.97%,"205,900",48.7,4.34,0.64
2021/10/18,29,3814,アルファクス,ＪＧ,,,+62,+9.97%,"251,600",－,16.34,－
2021/10/18,30,5702,大紀ア,東１,,,+170,+9.21%,"1,792,000",7.9,1.72,2.48
2021/10/18,31,6779,日電波,東１,,,+80,+9.14%,"423,800",8.9,1.31,－
2021/10/18,32,4199,ワンプラ,東Ｍ,,,+144,+8.80%,"47,800",－,1.65,－
2021/10/18,33,7426,山大,ＪＱ,,,+96,+8.78%,"61,900",88.1,0.39,2.10
2021/10/18,34,7004,日立造,東１,,,+72,+8.36%,"3,965,700",31.4,1.30,1.29
2021/10/18,35,8230,はせがわ,東１,,,+21,+8.11%,"788,100",14.5,0.56,1.79
2021/10/18,36,7238,ブレーキ,東１,,,+19,+8.05%,"6,970,900",11.4,0.84,－
2021/10/18,37,7699,オムニプラス,東Ｍ,,,+71,+7.70%,"18,300",－,－,－
2021/10/18,38,2930,北の達人,東１,,,+33,+7.66%,"2,110,700",51.1,11.39,0.58
2021/10/18,39,3315,日本コークス,東１,,,+11,+7.64%,"8,013,000",8.4,0.87,3.23
2021/10/18,40,5698,エンビプロ,東１,,,+183,+7.58%,"800,600",19.7,2.96,1.27
2021/10/18,41,6668,ＡＤプラズマ,東２,,,+141,+7.42%,"1,024,600",11.7,2.57,0.59
2021/10/18,42,3073,ＤＤＨＤ,東１,,,+39,+7.41%,"344,200",43.6,－,－
2021/10/18,43,5699,イボキン,ＪＱ,,,+450,+7.22%,"115,400",24.4,3.30,0.60
2021/10/18,44,6239,ナガオカ,ＪＱ,,,+61,+7.17%,"104,500",9.1,1.62,2.19
2021/10/18,45,8732,マネパＧ,東１,,,+15,+7.04%,"1,207,700",－,0.58,－
2021/10/18,46,6366,千代建,東２,,,+29,+7.00%,"4,307,500",－,9.22,－
2021/10/18,47,4391,ロジザード,東Ｍ,,,+144,+6.97%,"17,900",25.4,5.39,－
2021/10/18,48,3987,エコモット,東Ｍ,,,+42,+6.54%,"55,600",46.5,3.29,－
2021/10/18,49,5726,大阪チタ,東１,,,+52,+6.52%,"1,034,400",－,1.07,－
2021/10/18,50,5820,三ッ星,ＪＱ,,,+191,+6.51%,"8,200",14.3,0.60,1.60
2021/10/18,51,6881,キョウデン,東２,,,+29,+6.40%,"2,160,600",8.6,1.13,3.11
2021/10/18,52,7126,タンゴヤ,ＪＱ,,,+140,+6.31%,"41,900",12.2,3.30,－
2021/10/18,53,5753,日伸銅,東２,,,+110,+6.01%,"33,900",4.5,0.49,0.52
2021/10/18,54,9381,エーアイテイ,東１,,,+64,+5.90%,"29,000",13.2,2.10,3.83
2021/10/18,55,6740,Ｊディスプレ,東１,,,+2,+5.88%,"10,566,900",－,0.95,－
2021/10/18,56,7003,三井Ｅ＆Ｓ,東１,,,+31,+5.83%,"2,505,700",15.2,0.57,－
2021/10/18,57,8698,マネックスＧ,東１,,,+40,+5.82%,"16,010,300",－,1.97,－
2021/10/18,58,9386,日本コンセプ,東１,,,+102,+5.82%,"19,700",－,2.13,1.62
2021/10/18,59,9247,ＴＲＥＨＤ,東１,,,+91,+5.66%,"524,000",27.1,－,1.18
2021/10/18,60,6264,マルマエ,東１,,,+116,+5.65%,"666,000",22.3,4.39,1.66
2021/10/18,61,5480,冶金工,東１,,,+145,+5.64%,"178,300",5.5,0.71,2.94
2021/10/18,62,6246,Ｔスマート,東２,,,+80,+5.63%,"61,000",23.2,1.13,1.33
2021/10/18,63,7715,長野計器,東１,,,+75,+5.63%,"342,800",11.4,1.06,1.56
