日付,順位,コード,銘柄名,市場,株価,S高,前日比,前日比(%),出来高,ＰＥＲ,ＰＢＲ,利回り
2021/11/30,1,3841,ジーダット,ＪＱ,,S,+400,+25.00%,"75,600",34.3,1.30,1.00
2021/11/30,2,3739,コムシード,名Ｃ,,,+61,+23.64%,"645,400",209,5.30,－
2021/11/30,3,7946,光陽社,東２,,S,+400,+22.71%,"6,600",－,1.09,－
2021/11/30,4,2164,地域新聞社,ＪＧ,,S,+80,+18.52%,"51,800",122,12.68,－
2021/11/30,5,2195,アミタＨＤ,ＪＧ,,S,+700,+16.89%,"1,400",45.3,5.03,－
2021/11/30,6,6193,バーチャレク,東Ｍ,,,+156,+14.70%,"126,000",14.6,3.79,－
2021/11/30,7,2983,アールプラン,東Ｍ,,,+980,+11.57%,"135,800",18.0,3.69,－
2021/11/30,8,1783,アジアＧＨＤ,ＪＱ,,,+9,+10.98%,"5,404,700",18.1,1.93,－
2021/11/30,9,6822,大井電気,ＪＱ,,,+240,+10.91%,"12,100",－,0.52,－
2021/11/30,10,4080,田中化研,ＪＱ,,,+202,+10.69%,"2,854,600",104,5.18,－
2021/11/30,11,6466,ＴＶＥ,東２,,,+188,+9.89%,"17,500",12.6,0.51,1.68
2021/11/30,12,8698,マネックスＧ,東１,,,+83,+9.79%,"67,651,400",－,2.40,－
2021/11/30,13,4100,戸田工,東１,,,+270,+8.52%,"218,500",11.0,1.99,－
2021/11/30,14,5820,三ッ星,ＪＱ,,,+280,+8.21%,"11,100",16.9,0.70,1.36
2021/11/30,15,3121,マーチャント,東２,,,+62,+8.03%,"1,383,600",100,6.45,0.24
2021/11/30,16,6658,シライ電子,ＪＱ,,,+33,+7.76%,"3,133,300",7.1,2.03,1.09
2021/11/30,17,4251,恵和,東１,,,+440,+7.73%,"132,300",25.1,6.08,0.41
2021/11/30,18,7352,Ｂエンジニア,東Ｍ,,,+120,+7.18%,"26,700",84.6,16.09,－
2021/11/30,19,4412,サイエンスＡ,東Ｍ,,,+510,+7.03%,"3,338,100",－,108,－
2021/11/30,20,5759,日本電解,東Ｍ,,,+300,+6.95%,"1,379,000",39.7,6.31,－
2021/11/30,21,3680,ホットリンク,東Ｍ,,,+63,+6.89%,"2,387,100",26.9,4.23,－
2021/11/30,22,7265,エイケン工業,ＪＱ,,,+182,+6.87%,"2,200",7.3,0.52,4.94
2021/11/30,23,6668,ＡＤプラズマ,東２,,,+150,+6.81%,"347,000",13.4,2.95,0.51
2021/11/30,24,8960,ユナイテッド,東Ｒ,,,"+8,800",+6.48%,"256,103",27.1,1.23,4.29
2021/11/30,25,6855,電子材料,東１,,,+132,+6.40%,"1,126,500",8.7,1.38,1.82
2021/11/30,26,9399,ビート,東２,,,+3,+6.38%,"293,005",－,－,－
2021/11/30,27,7350,おきなわＦＧ,東１,,,+123,+6.33%,"162,100",14.1,0.30,3.39
2021/11/30,28,1773,ＹＴＬ,東外,,,+1,+6.25%,"24,000",－,－,－
2021/11/30,29,4310,ドリームＩ,東１,,,+48,+6.16%,"70,100",－,0.87,－
2021/11/30,30,7734,理計器,東１,,,+310,+6.13%,"205,500",21.7,2.31,0.78
2021/11/30,31,3765,ガンホー,東１,,,+175,+6.11%,"1,808,400",－,1.85,－
2021/11/30,32,6351,鶴見製,東１,,,+87,+6.03%,"538,900",9.4,0.56,2.48
