日付,順位,コード,銘柄名,市場,株価,S高,前日比,前日比(%),出来高,ＰＥＲ,ＰＢＲ,利回り
2022/01/03,1,3779,Ｊエスコム,ＪＱ,,S,+50,+48.54%,"7,196,700",50.0,4.14,－
2022/01/03,2,9211,エフ・コード,東Ｍ,,S,"+1,500",+21.43%,"950,200",117,60.06,－
2022/01/03,3,6656,インスペック,東２,,,+295,+20.60%,"550,400",38.5,8.48,0.17
2022/01/03,4,9212,ＧＥＩ,東Ｍ,,,+285,+18.21%,"5,756,700",248,23.27,－
2022/01/03,5,4261,アジアＱ,東Ｍ,,S,"+1,000",+15.87%,"3,993,000",58.1,27.33,－
2022/01/03,6,4437,ＧＤＨ,東Ｍ,,S,+150,+15.02%,"18,900",23.3,2.10,－
2022/01/03,7,4080,田中化研,ＪＱ,,,+303,+14.84%,"8,359,000",117,5.81,－
2022/01/03,8,3910,ＭＫシステム,ＪＱ,,,+55,+13.41%,"205,000",18.3,1.92,1.72
2022/01/03,9,4882,ペルセウス,東Ｍ,,,+40,+11.20%,"233,400",－,1.34,－
2022/01/03,10,7928,旭化学,ＪＱ,,,+87,+10.93%,"93,100",5.7,0.62,－
2022/01/03,11,4073,ジィ・シィ,東Ｍ,,,+126,+10.39%,"32,800",21.3,3.21,－
2022/01/03,12,6298,ワイエイシイ,東１,,,+102,+10.04%,"843,200",12.8,0.69,2.15
2022/01/03,13,8550,栃木銀,東１,,,+21,+10.00%,"3,227,600",8.0,0.14,2.16
2022/01/03,14,3691,リアルワルド,東Ｍ,,,+115,+9.63%,"1,514,600",－,5.76,－
2022/01/03,15,8275,フォーバル,東１,,,+89,+9.51%,"34,100",13.8,2.10,2.54
2022/01/03,16,9419,ワイヤレスＧ,東１,,,+30,+9.35%,"156,900",68.4,2.90,－
2022/01/03,17,7133,ヒュウガプラ,東Ｍ,,,+510,+9.29%,"775,700",62.9,27.54,－
2022/01/03,18,3976,シャノン,東Ｍ,,,+149,+9.08%,"169,600",180,8.14,－
2022/01/03,19,8938,グロームＨＤ,ＪＧ,,,+99,+8.98%,"38,800",19.2,1.46,－
