日付,順位,コード,銘柄名,市場,株価,S高,前日比,前日比(%),出来高,ＰＥＲ,ＰＢＲ,利回り
2021/10/06,1,1783,アジアＧＨＤ,ＪＱ,,S,+30,+38.96%,"15,013,900",629,1.81,－
2021/10/06,2,6549,ＤＭソリュ,ＪＱ,,S,+300,+29.85%,"260,600",35.4,1.77,－
2021/10/06,3,7021,ニッチツ,東２,,S,+500,+21.55%,"52,800",44.8,0.53,1.06
2021/10/06,4,3346,２１ＬＡＤＹ,名Ｃ,,,+24,+19.20%,"411,000",177,－,－
2021/10/06,5,6292,カワタ,東１,,S,+150,+16.61%,"28,300",14.4,0.69,2.85
2021/10/06,6,7585,かんなん丸,ＪＱ,,S,+100,+15.58%,"384,100",－,2.40,－
2021/10/06,7,5232,住友大阪,東１,,,+385,+12.56%,"1,486,700",16.0,0.63,3.48
2021/10/06,8,7855,カーディナル,ＪＧ,,,+99,+11.59%,"323,400",972,0.84,－
2021/10/06,9,4673,川崎地質,ＪＱ,,,+435,+11.28%,"99,400",10.9,0.98,1.17
2021/10/06,10,1663,Ｋ＆Ｏエナジ,東１,,,+160,+10.88%,"274,700",16.7,0.56,1.84
2021/10/06,11,5017,富士石油,東１,,,+30,+10.68%,"3,312,600",8.3,0.49,－
2021/10/06,12,1712,ダイセキＳ,東１,,,+192,+10.66%,"959,300",26.2,2.41,0.40
2021/10/06,13,6198,Ｃａｒｅｅｒ,東Ｍ,,,+71,+10.47%,"663,200",49.0,5.20,－
2021/10/06,14,4074,ラキール,東Ｍ,,,+182,+10.11%,"100,900",66.9,12.21,－
2021/10/06,15,6266,タツモ,東１,,,+139,+10.04%,"805,400",13.0,1.68,1.05
2021/10/06,16,5820,三ッ星,ＪＱ,,,+237,+9.01%,"21,500",13.1,0.55,1.74
2021/10/06,17,4169,エネチェンジ,東Ｍ,,,+285,+7.57%,"1,123,300",－,55.79,－
2021/10/06,18,3315,日本コークス,東１,,,+11,+7.43%,"9,035,500",8.6,0.90,3.14
2021/10/06,19,5233,太平洋セメ,東１,,,+166,+7.42%,"3,037,800",7.0,0.58,2.91
2021/10/06,20,1514,住石ＨＤ,東１,,,+12,+7.32%,"10,694,800",26.3,0.77,1.70
2021/10/06,21,1518,三井松島ＨＤ,東１,,,+114,+7.26%,"747,100",11.0,0.71,2.97
2021/10/06,22,2185,シイエムシイ,ＪＱ,,,+89,+7.24%,900,11.0,1.15,1.90
2021/10/06,23,4370,モビルス,東Ｍ,,,+100,+7.14%,"206,300",57.4,6.19,－
2021/10/06,24,6092,エンバイオＨ,東Ｍ,,,+44,+7.09%,"168,000",12.2,0.81,－
2021/10/06,25,3945,スパバッグ,東２,,,+93,+6.91%,"6,900",－,0.78,－
