日付,順位,コード,銘柄名,市場,株価,S高,前日比,前日比(%),出来高,ＰＥＲ,ＰＢＲ,利回り
2021/12/10,1,2195,アミタＨＤ,ＪＧ,,S,"+3,000",+29.56%,"5,400",123,13.65,－
2021/12/10,2,7063,バードマン,東Ｍ,,S,+300,+25.80%,"76,000",22.7,11.06,－
2021/12/10,3,3189,ＡＮＡＰ,ＪＱ,,S,+80,+24.84%,"43,200",14.4,3.17,－
2021/12/10,4,3691,リアルワルド,東Ｍ,,S,+150,+18.34%,"207,400",－,4.15,－
2021/12/10,5,4194,ビジョナル,東Ｍ,,S,"+1,500",+17.28%,"92,300",89.0,15.01,－
2021/12/10,6,6730,アクセル,東１,,,+136,+16.61%,"1,168,000",13.8,1.02,3.66
2021/12/10,7,7826,フルヤ金属,ＪＱ,,,"+1,140",+11.92%,"337,400",9.6,2.48,1.40
2021/12/10,8,6161,エスティック,東２,,,+640,+10.96%,"15,800",21.1,2.36,0.99
2021/12/10,9,4772,ストリームＭ,ＪＧ,,,+16,+8.89%,"3,101,000",－,4.19,－
2021/12/10,10,6047,Ｇｕｎｏｓｙ,東１,,,+67,+8.67%,"7,270,800",－,1.73,－
2021/12/10,11,4550,日水薬,東１,,,+82,+8.02%,"260,700",25.2,0.76,3.62
2021/12/10,12,9086,日立物流,東１,,,+400,+7.69%,"1,069,800",22.9,2.90,1.00
2021/12/10,13,8783,ＧＦＡ,ＪＱ,,,+11,+7.28%,"1,517,900",182,7.44,－
2021/12/10,14,5395,コランダム,東２,,,+145,+7.07%,600,6.8,0.48,2.73
2021/12/10,15,8922,ＪＡＭ,東Ｍ,,,+7,+6.80%,"520,200",16.7,0.68,－
2021/12/10,16,6958,日本ＣＭＫ,東１,,,+37,+6.46%,"1,846,900",32.8,0.72,0.82
2021/12/10,17,2776,新都ＨＤ,ＪＱ,,,+4,+6.15%,"1,441,500",43.7,2.23,－
2021/12/10,18,3224,Ｇオイスター,東Ｍ,,,+59,+6.15%,"48,500",－,18.32,－
2021/12/10,19,6324,ハーモニック,ＪＱ,,,+275,+5.87%,"645,100",86.8,4.98,0.40
2021/12/10,20,6155,高松機械,東２,,,+38,+5.41%,"11,800",12.8,0.51,1.62
2021/12/10,21,7911,凸版,東１,,,+98,+5.38%,"2,370,500",7.2,0.46,2.08
2021/12/10,22,1711,ＳＤＳＨＤ,東２,,,+22,+5.37%,"74,100",－,49.15,－
2021/12/10,23,6347,プラコー,ＪＱ,,,+19,+5.23%,"160,900",18.0,1.94,0.87
2021/12/10,24,6721,ウインテスト,東２,,,+10,+5.13%,"1,610,900",－,4.06,－
2021/12/10,25,4832,ＪＦＥシステ,東２,,,+100,+5.10%,"68,400",9.2,1.54,3.64
2021/12/10,26,6180,ＧＭＯメディ,東Ｍ,,,+88,+5.08%,"6,600",－,1.51,－
