日付,順位,コード,銘柄名,市場,株価,S高,前日比,前日比(%),出来高,ＰＥＲ,ＰＢＲ,利回り
2021/07/19,1,6775,ＴＢグループ,東２,,S,+50,+29.24%,"2,905,800",－,2.45,－
2021/07/19,2,9812,テーオーＨＤ,ＪＱ,,S,+80,+17.66%,"36,200",－,11.74,－
2021/07/19,3,2929,ファーマＦ,東１,,S,+500,+17.39%,"7,656,000",29.6,15.94,0.44
2021/07/19,4,7807,幸和製,ＪＱ,,,+143,+13.36%,"542,800",29.8,3.90,0.99
2021/07/19,5,6632,ＪＶＣケンウ,東１,,,+29,+12.13%,"18,016,600",14.6,0.68,2.24
2021/07/19,6,2978,ツクルバ,東Ｍ,,,+131,+11.97%,"604,500",－,13.88,－
2021/07/19,7,4930,グラフィコ,ＪＱ,,,+395,+11.48%,"18,300",19.6,1.87,－
2021/07/19,8,7086,きずなＨＤ,東Ｍ,,,+238,+11.47%,"648,200",16.6,2.02,－
2021/07/19,9,6731,ピクセラ,東２,,,+2,+9.52%,"2,439,300",164,2.01,－
2021/07/19,10,8256,プロルート,ＪＱ,,,+32,+8.74%,"12,458,200",113,11.73,－
2021/07/19,11,4177,ｉ－ｐｌｕｇ,東Ｍ,,,+520,+8.64%,"96,100",121,21.96,－
2021/07/19,12,2981,ランディクス,東Ｍ,,,+164,+8.37%,"47,400",9.2,1.24,2.35
2021/07/19,13,6083,ＥＲＩＨＤ,東１,,,+69,+7.81%,"1,089,100",15.2,2.50,3.15
2021/07/19,14,5699,イボキン,ＪＱ,,,+310,+7.71%,"233,200",19.2,2.28,0.92
2021/07/19,15,2983,アールプラン,東Ｍ,,,+169,+6.95%,"22,100",8.1,1.13,－
2021/07/19,16,6772,コスモス,東２,,,+82,+6.89%,"21,500",64.2,0.49,1.57
2021/07/19,17,3647,ジー・スリー,東２,,,+34,+6.65%,"2,833,100",57.4,3.64,－
2021/07/19,18,7089,フォースタ,東Ｍ,,,+96,+6.63%,"10,500",42.2,5.07,－
2021/07/19,19,6158,和井田,ＪＱ,,,+86,+6.30%,"120,600",13.3,1.14,2.07
2021/07/19,20,3377,バイク王,東２,,,+62,+6.09%,"1,699,300",13.8,2.94,1.02
2021/07/19,21,4074,ラキール,東Ｍ,,,+170,+5.70%,"7,033,600",102,19.96,－
2021/07/19,22,7769,リズム,東１,,,+49,+5.60%,"96,000",23.1,0.31,3.25
2021/07/19,23,4487,スペースマ,東Ｍ,,,+47,+5.59%,"10,900",－,13.69,－
2021/07/19,24,1552,ＶＩＸ短先物,東Ｅ,,,+142,+5.49%,"2,126,336",－,－,－
2021/07/19,25,9307,杉村倉,東２,,,+29,+5.48%,"122,200",12.3,0.66,1.34
2021/07/19,26,1401,エムビーエス,東Ｍ,,,+30,+5.38%,"202,600",－,1.66,－
2021/07/19,27,1724,シンクレイヤ,ＪＱ,,,+60,+5.38%,"131,600",7.3,1.14,1.28
2021/07/19,28,4667,アイサンテク,ＪＱ,,,+90,+5.26%,"36,600",67.9,1.72,0.72
2021/07/19,29,6993,大黒屋,東２,,,+5,+5.21%,"11,417,400",24.4,10.11,－
2021/07/19,30,1739,ＳＥＥＤＨ,ＪＧ,,,+37,+4.97%,"316,300",3.8,0.81,1.66
2021/07/19,31,1695,ＷＴ小麦,東Ｅ,,,+4,+4.88%,"998,500",－,－,－
2021/07/19,32,7602,カーチスＨＤ,東２,,,+15,+4.87%,"264,000",23.8,1.19,－
2021/07/19,33,4356,応用技術,ＪＱ,,,+165,+4.78%,"7,500",24.3,3.20,0.55
2021/07/19,34,5820,三ッ星,ＪＱ,,,+59,+4.58%,"10,600",6.2,0.26,3.71
2021/07/19,35,9233,アジア航,東２,,,+45,+4.39%,"187,800",11.0,1.10,2.33
2021/07/19,36,9326,関通,東Ｍ,,,+180,+4.30%,"347,400",34.9,6.32,－
2021/07/19,37,9517,イーレックス,東１,,,+124,+4.22%,"1,667,200",27.8,4.09,0.65
2021/07/19,38,9514,エフオン,東１,,,+42,+4.10%,"322,900",11.5,1.39,0.75
2021/07/19,39,9386,日本コンセプ,東１,,,+76,+4.09%,"14,200",－,2.30,1.55
2021/07/19,40,4598,デルタフライ,東Ｍ,,,+67,+3.80%,"175,100",－,4.77,－
2021/07/19,41,6198,Ｃａｒｅｅｒ,東Ｍ,,,+18,+3.78%,"273,200",418,3.59,－
2021/07/19,42,7777,３ＤＭ,ＪＧ,,,+13,+3.71%,"925,400",－,13.50,－
2021/07/19,43,1827,ナカノフドー,東１,,,+15,+3.70%,"29,500",6.9,0.40,3.33
2021/07/19,44,1798,守谷商会,ＪＱ,,,+76,+3.65%,"1,400",7.9,0.44,3.01
2021/07/19,45,4824,メディアＳ,東Ｍ,,,+24,+3.65%,"105,700",15.8,2.52,0.15
2021/07/19,46,4248,竹本容器,東１,,,+36,+3.64%,"75,400",11.4,1.29,2.83
2021/07/19,47,1897,金下建,東２,,,+125,+3.54%,400,78.9,0.46,1.37
2021/07/19,48,6033,エクストリム,東Ｍ,,,+37,+3.47%,"34,300",25.0,1.92,0.82
2021/07/19,49,8894,レボリュー,東２,,,+1,+3.45%,"811,000",62.5,7.65,－
2021/07/19,50,4196,ネオマーケ,ＪＱ,,,+101,+3.41%,"33,400",49.7,20.28,－
2021/07/19,51,7980,重松製,ＪＱ,,,+30,+3.08%,"45,700",17.9,1.27,1.00
2021/07/19,52,1469,Ｊ４百ベア２,東Ｅ,,,+64,+2.96%,"3,010",－,－,－
2021/07/19,53,1466,大和４百Ｄイ,東Ｅ,,,+64,+2.93%,"1,194",－,－,－
2021/07/19,54,7320,リビング保証,東Ｍ,,,+72,+2.88%,"11,800",29.5,15.26,0.19
2021/07/19,55,6022,赤阪鉄,東２,,,+49,+2.86%,500,105,0.30,－
2021/07/19,56,1360,日経ベア２,東Ｅ,,,+30,+2.81%,"16,529,810",－,－,－
2021/07/19,57,2035,日経ＶＩ,東EN,,,+5,+2.81%,"822,069",－,－,－
2021/07/19,58,3760,ケイブ,ＪＱ,,,+31,+2.79%,"50,500",－,7.34,－
2021/07/19,59,8123,川辺,ＪＱ,,,+27,+2.77%,"1,600",－,0.29,－
2021/07/19,60,1472,野村４百Ｄイ,東Ｅ,,,+24,+2.76%,"3,585",－,－,－
2021/07/19,61,3484,テンポイノベ,東１,,,+24,+2.76%,"15,900",26.8,5.38,－
2021/07/19,62,6045,レントラクス,東Ｍ,,,+17,+2.76%,"16,200",16.1,2.22,1.58
2021/07/19,63,1357,日経Ｄインバ,東Ｅ,,,+12,+2.75%,"59,621,977",－,－,－
2021/07/19,64,1459,楽天Ｗベア,東Ｅ,,,+48,+2.75%,"8,411,009",－,－,－
