日付,順位,コード,銘柄名,市場,株価,S高,前日比,前日比(%),出来高,ＰＥＲ,ＰＢＲ,利回り
2021/07/22,1,7375,リファバスＧ,東Ｍ,,S,+300,+26.98%,"245,200",233,11.07,－
2021/07/22,2,8927,明豊エンタ,ＪＱ,,S,+50,+25.13%,"16,072,800",7.9,1.20,3.21
2021/07/22,3,3878,巴川紙,東１,,S,+150,+18.61%,"32,900",9.7,0.84,－
2021/07/22,4,5935,元旦,ＪＱ,,S,+700,+14.37%,"2,700",19.4,0.95,1.35
2021/07/22,5,8925,アルデプロ,東２,,,+9,+13.24%,"11,207,900",9.8,4.66,1.95
2021/07/22,6,9514,エフオン,東１,,,+122,+12.39%,"959,900",12.0,1.44,0.72
2021/07/22,7,3377,バイク王,東２,,,+130,+12.24%,"5,895,400",15.3,3.24,0.92
2021/07/22,8,7014,名村造,東１,,,+21,+11.23%,"4,107,900",－,0.36,－
2021/07/22,9,9479,インプレス,東１,,,+25,+10.78%,"2,481,800",14.3,1.01,1.75
2021/07/22,10,7097,さくらさく,東Ｍ,,,+210,+10.29%,"66,200",9.1,2.36,－
2021/07/22,11,4177,ｉ－ｐｌｕｇ,東Ｍ,,,+660,+10.03%,"99,900",134,24.36,－
2021/07/22,12,2925,ピックルス,東１,,,+295,+8.77%,"153,900",12.4,1.53,0.96
2021/07/22,13,7527,システムソフ,東１,,,+22,+8.49%,"8,541,300",44.1,4.16,0.71
2021/07/22,14,6486,イーグル工,東１,,,+92,+8.30%,"1,016,700",9.1,0.70,4.16
2021/07/22,15,6846,中央製,名２,,,+130,+7.56%,"1,900",23.8,0.63,1.08
2021/07/22,16,6993,大黒屋,東２,,,+8,+7.55%,"34,905,200",27.5,11.41,－
2021/07/22,17,3021,ＰＣＮＥＴ,東２,,,+220,+7.22%,"108,000",27.4,6.79,1.10
2021/07/22,18,3784,ヴィンクス,東１,,,+66,+7.14%,"247,200",13.5,1.81,1.41
2021/07/22,19,4023,クレハ,東１,,,+460,+7.01%,"254,700",12.8,0.75,2.42
2021/07/22,20,5273,三谷セキ,東１,,,+285,+6.97%,"34,200",21.0,1.25,0.98
2021/07/22,21,2975,スターマイカ,東１,,,+81,+6.81%,"294,600",15.4,1.16,2.05
2021/07/22,22,6238,フリュー,東１,,,+93,+6.78%,"612,600",18.2,2.03,2.53
2021/07/22,23,6966,三井ハイテク,東１,,,+380,+6.77%,"590,700",39.1,4.36,0.45
2021/07/22,24,2150,ケアネット,東Ｍ,,,+510,+6.66%,"250,200",60.6,23.57,0.10
2021/07/22,25,3496,アズーム,東Ｍ,,,+300,+6.43%,"51,000",49.9,12.92,－
2021/07/22,26,6532,ベイカレント,東１,,,"+2,550",+6.40%,"541,400",56.5,21.11,0.45
2021/07/22,27,2981,ランディクス,東Ｍ,,,+129,+6.08%,"57,200",9.8,1.32,2.22
2021/07/22,28,5395,コランダム,東２,,,+113,+5.99%,"1,300",19.2,0.46,3.00
