日付,順位,コード,銘柄名,市場,株価,S高,前日比,前日比(%),出来高,ＰＥＲ,ＰＢＲ,利回り
2021/06/30,1,1689,ＷＴ天然ガス,東Ｅ,,,+1,+100.00%,"11,367,000",－,－,－
2021/06/30,2,8202,ラオックス,東２,,S,+50,+27.62%,"19,655,500",－,0.81,－
2021/06/30,3,6029,アトラＧ,東１,,,+54,+16.88%,"1,982,700",31.2,2.27,0.94
2021/06/30,4,2170,ＬＩＮＫ＆Ｍ,東１,,,+95,+13.83%,"2,344,700",144,21.57,0.92
2021/06/30,5,6925,ウシオ電,東１,,,+240,+13.41%,"3,932,500",30.6,1.16,1.28
2021/06/30,6,6194,アトラエ,東１,,,+201,+10.26%,"494,600",174,12.04,－
2021/06/30,7,4918,アイビー,ＪＱ,,,+76,+10.15%,"613,300",8.1,2.08,－
2021/06/30,8,2467,バルクＨＤ,名Ｃ,,,+26,+10.12%,"49,700",393,24.25,－
2021/06/30,9,8918,ランド,東１,,,+1,+10.00%,"16,093,600",5.3,3.43,0.91
2021/06/30,10,9318,アジア開発,東２,,,+1,+10.00%,"29,525,600",－,4.12,－
2021/06/30,11,7228,デイトナ,ＪＱ,,,+305,+9.56%,"20,000",7.9,1.91,1.20
2021/06/30,12,6538,キャリインデ,東１,,,+89,+9.36%,"675,100",57.9,7.24,0.24
2021/06/30,13,6532,ベイカレント,東１,,,"+3,350",+9.17%,"531,200",53.1,20.33,0.48
2021/06/30,14,7096,ステムセル研,東Ｍ,,,+355,+8.92%,"438,500",163,16.80,－
2021/06/30,15,7036,ＥＭネットＪ,東Ｍ,,,+340,+8.74%,"22,600",27.8,6.32,0.99
2021/06/30,16,4395,アクリート,東Ｍ,,,+150,+8.66%,"486,700",41.8,8.05,0.53
2021/06/30,17,3848,データアプリ,ＪＱ,,,+128,+8.50%,"9,300",31.9,1.35,2.63
2021/06/30,18,6707,サンケン,東１,,,+430,+8.43%,"267,700",53.4,1.60,0.54
2021/06/30,19,4812,ＩＳＩＤ,東１,,,+340,+8.02%,"371,400",36.0,4.92,1.14
2021/06/30,20,3238,セントラル総,東２,,,+30,+7.73%,"462,400",5.9,0.45,2.87
2021/06/30,21,9857,英和,東２,,,+95,+7.67%,"15,500",7.2,0.71,2.92
2021/06/30,22,3319,ＧＤＯ,東１,,,+114,+7.64%,"280,300",54.3,4.53,0.59
2021/06/30,23,6866,ＨＩＯＫＩ,東１,,,+420,+7.43%,"99,600",22.6,3.10,1.81
2021/06/30,24,7082,ジモティー,東Ｍ,,,+161,+7.39%,"133,100",45.3,8.46,－
2021/06/30,25,3465,ケイアイ不,東１,,,+360,+7.32%,"248,700",7.5,3.06,3.79
2021/06/30,26,6618,大泉製,東Ｍ,,,+83,+7.30%,"1,088,100",43.5,3.81,0.66
2021/06/30,27,7676,グッドスピー,東Ｍ,,,+154,+7.26%,"46,400",21.6,4.92,－
2021/06/30,28,6697,テクポイント,東Ｍ,,,+145,+7.21%,"209,900",－,－,－
2021/06/30,29,4584,ジーンテクノ,東Ｍ,,,+41,+6.81%,"517,700",－,12.89,－
2021/06/30,30,6666,リバーエレク,ＪＱ,,,+98,+6.73%,"695,000",18.4,7.83,0.64
2021/06/30,31,4483,ＪＭＤＣ,東Ｍ,,,+340,+6.54%,"512,100",107,10.99,－
2021/06/30,32,6165,パンチ,東１,,,+42,+6.26%,"351,000",10.7,1.25,1.12
2021/06/30,33,7805,プリントＮ,ＪＱ,,,+59,+6.21%,"141,500",156,1.68,1.19
2021/06/30,34,4177,ｉ－ｐｌｕｇ,東Ｍ,,,+360,+6.13%,"70,500",115,20.92,－
2021/06/30,35,6562,ジーニー,東Ｍ,,,+86,+6.03%,"204,100",45.8,10.28,－
2021/06/30,36,3540,Ｃｉメディカ,ＪＱ,,,+420,+5.89%,"56,400",25.2,5.38,－
2021/06/30,37,2370,メディネット,東Ｍ,,,+5,+5.49%,"20,599,500",－,3.19,－
2021/06/30,38,4171,グローバルＩ,ＪＱ,,,+116,+5.42%,"59,700",20.1,3.94,1.06
2021/06/30,39,4192,スパイダー,東Ｍ,,,+109,+5.32%,"670,900",－,19.51,－
2021/06/30,40,6926,ＯＫＡＹＡ,東１,,,+20,+5.32%,"69,800",36.9,1.17,1.01
2021/06/30,41,3671,ソフトＭＡＸ,東Ｍ,,,+69,+5.28%,"100,000",24.4,3.43,0.87
2021/06/30,42,6817,スミダコーポ,東１,,,+60,+5.23%,"185,400",21.9,0.93,0.99
2021/06/30,43,4053,サンアスタ,東Ｍ,,,+111,+5.14%,"246,400",87.0,15.70,－
2021/06/30,44,4241,アテクト,ＪＱ,,,+54,+5.07%,"39,900",33.0,2.90,0.89
2021/06/30,45,2375,ギグワークス,東２,,,+38,+5.03%,"407,900",23.0,3.87,1.01
2021/06/30,46,5355,ルツボ,東２,,,+27,+5.03%,"8,200",17.2,0.77,1.77
2021/06/30,47,3667,ｅｎｉｓｈ,東１,,,+29,+4.97%,"632,800",－,10.33,－
2021/06/30,48,7760,ＩＭＶ,ＪＱ,,,+40,+4.97%,"677,100",21.2,1.87,1.01
2021/06/30,49,3607,クラウディア,東１,,,+14,+4.88%,"51,600",－,1.02,－
2021/06/30,50,4052,フィーチャ,東Ｍ,,,+57,+4.86%,"25,000",－,12.84,－
2021/06/30,51,4694,ＢＭＬ,東１,,,+175,+4.84%,"129,800",12.1,1.74,1.85
2021/06/30,52,4433,ヒトコムＨＤ,東１,,,+105,+4.82%,"88,300",21.7,3.14,1.07
2021/06/30,53,3983,オロ,東１,,,+180,+4.77%,"18,500",47.6,11.14,0.25
2021/06/30,54,9978,文教堂ＧＨＤ,ＪＱ,,,+4,+4.76%,"646,700",9.7,3.54,－
2021/06/30,55,3045,カワサキ,東２,,,+62,+4.75%,"4,000",7.5,0.65,3.66
2021/06/30,56,4450,パワーソリュ,東Ｍ,,,+96,+4.75%,"5,800",25.5,1.72,－
2021/06/30,57,3922,ＰＲＴＩＭＥ,東１,,,+165,+4.74%,"109,600",39.0,19.02,－
2021/06/30,58,4293,セプテニＨＤ,ＪＱ,,,+22,+4.71%,"1,442,700",21.7,3.55,0.70
2021/06/30,59,2371,カカクコム,東１,,,+150,+4.68%,"787,000",42.9,14.74,1.19
