日付,順位,コード,銘柄名,市場,株価,S高,前日比,前日比(%),出来高,ＰＥＲ,ＰＢＲ,利回り
2021/07/16,1,6628,オンキヨーＨ,ＪＱ,,,+1,+50.00%,"7,843,500",－,－,－
2021/07/16,2,6578,エヌリンクス,東２,,S,+80,+26.06%,"136,700",－,2.24,1.29
2021/07/16,3,7086,きずなＨＤ,東Ｍ,,S,+400,+23.88%,"6,800",14.9,1.81,－
2021/07/16,4,7187,ジェイリース,東１,,,+289,+22.13%,"4,750,600",15.7,11.70,1.25
2021/07/16,5,9812,テーオーＨＤ,ＪＱ,,S,+80,+21.45%,"30,700",－,9.98,－
2021/07/16,6,7807,幸和製,ＪＱ,,S,+150,+16.30%,"15,800",26.3,3.44,1.12
2021/07/16,7,4068,ベイシス,東Ｍ,,S,"+1,500",+16.06%,"2,632,700",95.8,22.50,－
2021/07/16,8,2978,ツクルバ,東Ｍ,,S,+150,+15.89%,"257,000",－,12.40,－
2021/07/16,9,6058,ベクトル,東１,,S,+150,+15.87%,"296,500",52.2,4.30,0.37
2021/07/16,10,4434,サーバワクス,東１,,,+605,+15.63%,"287,000",105,3.84,－
2021/07/16,11,8256,プロルート,ＪＱ,,,+45,+14.02%,"11,639,100",103,10.79,－
2021/07/16,12,3647,ジー・スリー,東２,,,+61,+13.56%,"3,677,400",53.8,3.42,－
2021/07/16,13,4490,ビザスク,東Ｍ,,,+525,+13.46%,"638,100",260,34.79,－
2021/07/16,14,3181,買取王国,ＪＱ,,,+80,+12.05%,"325,400",22.6,0.66,－
2021/07/16,15,2930,北の達人,東１,,,+56,+11.57%,"4,397,900",59.5,14.26,0.50
2021/07/16,16,6614,シキノＨＴ,ＪＱ,,,+430,+10.70%,"1,723,800",114,15.72,－
2021/07/16,17,2884,ヨシムラＨＤ,東１,,,+73,+9.88%,"490,900",55.8,3.81,－
2021/07/16,18,6044,三機サービス,東１,,,+104,+9.72%,"125,900",24.4,2.35,2.13
2021/07/16,19,7345,ＡＩＰＦ,東Ｍ,,,+590,+9.26%,"66,400",36.7,11.14,－
2021/07/16,20,3021,ＰＣＮＥＴ,東２,,,+275,+9.23%,"250,500",27.3,6.76,1.11
2021/07/16,21,3415,Ｔ－ＢＡＳＥ,東１,,,+59,+8.98%,"828,900",33.7,8.27,－
2021/07/16,22,6060,こころネット,ＪＱ,,,+82,+8.96%,"6,600",9.2,0.47,3.01
2021/07/16,23,7695,交換できる,東Ｍ,,,+375,+8.87%,"58,800",51.8,13.15,－
2021/07/16,24,2411,ゲンダイ,ＪＱ,,,+26,+8.84%,"201,400",21.4,1.02,2.19
2021/07/16,25,7676,グッドスピー,東Ｍ,,,+210,+8.70%,"140,800",24.8,5.67,－
2021/07/16,26,9326,関通,東Ｍ,,,+335,+8.69%,"1,444,800",33.4,6.05,－
2021/07/16,27,6149,小田原エンジ,ＪＱ,,,+206,+8.61%,"68,000",38.3,1.16,0.96
2021/07/16,28,6083,ＥＲＩＨＤ,東１,,,+69,+8.47%,"563,200",14.1,2.32,3.39
