日付,順位,コード,銘柄名,市場,株価,S高,前日比,前日比(%),出来高,ＰＥＲ,ＰＢＲ,利回り
2021/05/19,1,1689,ＷＴ天然ガス,東Ｅ,,,+1,+100.00%,"6,799,700",－,－,－
2021/05/19,2,6775,ＴＢグループ,東２,,S,+50,+30.49%,"4,136,900",－,2.37,－
2021/05/19,3,9271,和心,東Ｍ,,S,+80,+16.13%,"39,100",－,－,－
2021/05/19,4,4498,サイバトラス,東Ｍ,,S,"+1,000",+15.87%,"449,000",73.8,7.57,－
2021/05/19,5,3647,ジー・スリー,東２,,,+68,+14.29%,"8,688,800",57.3,4.00,－
2021/05/19,6,7066,ピアズ,東Ｍ,,,+236,+14.26%,"9,700",62.1,1.95,－
2021/05/19,7,6614,シキノＨＴ,ＪＱ,,,+231,+14.20%,"1,272,300",47.8,6.56,－
2021/05/19,8,6334,明治機,東２,,,+32,+12.17%,"785,300",－,2.76,－
2021/05/19,9,4058,トヨクモ,東Ｍ,,,+226,+12.09%,"165,500",101,16.71,0.24
2021/05/19,10,6697,テクポイント,東Ｍ,,,+201,+11.29%,"534,700",－,－,－
2021/05/19,11,5698,エンビプロ,東１,,,+105,+10.50%,"824,700",12.6,1.32,2.26
2021/05/19,12,4180,Ａｐｐｉｅｒ,東Ｍ,,,+144,+10.35%,"1,702,300",－,7.37,－
2021/05/19,13,7094,ネクストーン,東Ｍ,,,+267,+9.66%,"444,000",62.6,11.17,－
2021/05/19,14,4170,カイゼン,東Ｍ,,,+144,+9.27%,"1,137,100",167,8.08,－
2021/05/19,15,2138,クルーズ,ＪＱ,,,+191,+9.16%,"841,900",－,2.75,－
2021/05/19,16,4888,ステラファ,東Ｍ,,,+43,+8.94%,"4,291,600",－,62.75,－
2021/05/19,17,5284,ヤマウＨＤ,ＪＱ,,,+57,+8.91%,"66,100",4.9,0.62,3.16
2021/05/19,18,4488,ＡＩｉｎｓ,東Ｍ,,,"+1,310",+8.72%,"785,900",222,14.80,－
2021/05/19,19,6577,ベストワン,東Ｍ,,,+231,+8.59%,"25,700",－,5.90,－
2021/05/19,20,7092,ＦＦＪ,東Ｍ,,,+420,+8.52%,"382,200",75.8,10.26,－
2021/05/19,21,2160,ジーエヌアイ,東Ｍ,,,+181,+8.42%,"4,641,600",137,6.69,－
2021/05/19,22,3985,テモナ,東１,,,+76,+8.09%,"279,100",43.5,8.83,－
2021/05/19,23,7687,ミクリード,東Ｍ,,,+76,+8.05%,"50,300",－,2.45,－
2021/05/19,24,6063,ＥＡＪ,ＪＱ,,,+112,+8.01%,"214,300",－,4.13,－
2021/05/19,25,4435,カオナビ,東Ｍ,,,+265,+7.85%,"126,800","1,596",43.11,－
2021/05/19,26,3974,Ｔ・ＳＣＡＴ,ＪＱ,,,+34,+7.64%,"16,600",22.3,0.96,1.46
2021/05/19,27,5992,中発条,東１,,,+80,+7.55%,"228,300",11.4,0.47,2.81
2021/05/19,28,7837,アールシー,ＪＱ,,,+58,+7.38%,"86,500",17.7,1.24,4.15
2021/05/19,29,6613,ＱＤレーザ,東Ｍ,,,+104,+7.27%,"4,665,100",－,13.94,－
2021/05/19,30,4482,ウィルズ,東Ｍ,,,+64,+7.26%,"582,900",60.0,18.14,－
2021/05/19,31,7048,ベルトラ,東Ｍ,,,+46,+7.15%,"1,313,200",－,13.66,－
2021/05/19,32,7561,ハークスレイ,東１,,,+63,+7.00%,"228,600",8.9,0.42,2.28
2021/05/19,33,4192,スパイダー,東Ｍ,,,+114,+6.95%,"564,400",－,15.79,－
2021/05/19,34,4583,カイオム,東Ｍ,,,+15,+6.94%,"597,100",－,3.01,－
2021/05/19,35,4935,リベルタ,ＪＱ,,,+76,+6.88%,"20,600",16.5,3.02,1.82
2021/05/19,36,4397,チムスピ,東Ｍ,,,+76,+6.85%,"293,100",310,12.37,－
2021/05/19,37,3906,ＡＬＢＥＲＴ,東Ｍ,,,+330,+6.75%,"46,400",86.4,6.64,－
2021/05/19,38,7831,ウイルコＨＤ,東２,,,+14,+6.73%,"3,351,800",36.4,0.98,0.90
2021/05/19,39,4582,シンバイオ,ＪＧ,,,+92,+6.64%,"7,680,500",49.1,14.68,－
2021/05/19,40,4598,デルタフライ,東Ｍ,,,+89,+6.62%,"229,100",－,3.67,－
2021/05/19,41,7236,ティラド,東１,,,+154,+6.58%,"301,300",6.7,0.44,3.61
2021/05/19,42,1552,ＶＩＸ短先物,東Ｅ,,,+220,+6.54%,"2,226,253",－,－,－
2021/05/19,43,4060,ｒａｋｕｍｏ,東Ｍ,,,+109,+6.50%,"183,900",55.4,12.92,－
2021/05/19,44,7091,リビングＰＦ,東Ｍ,,,+167,+6.42%,"1,500",－,3.67,－
2021/05/19,45,7623,サンオータス,ＪＱ,,,+26,+6.34%,"144,200",10.5,0.51,2.29
2021/05/19,46,4017,クリーマ,東Ｍ,,,+200,+6.31%,"58,700",76.6,20.77,－
2021/05/19,47,6067,インパクト,東Ｍ,,,+136,+6.31%,"89,200",－,5.17,－
2021/05/19,48,4168,ヤプリ,東Ｍ,,,+230,+6.27%,"105,800",－,15.73,－
2021/05/19,49,6560,ＬＴＳ,東１,,,+215,+6.22%,"123,200",44.6,8.16,－
2021/05/19,50,3922,ＰＲＴＩＭＥ,東１,,,+185,+6.12%,"155,800",34.5,16.84,－
2021/05/19,51,3182,オイシックス,東１,,,+190,+6.07%,"411,400",40.4,6.35,－
2021/05/19,52,7081,レンティア,ＪＱ,,,+79,+6.03%,"21,600",8.4,1.28,－
2021/05/19,53,6328,荏原実業,東１,,,+330,+5.97%,"176,100",14.7,1.94,2.56
2021/05/19,54,4479,マクアケ,東Ｍ,,,+330,+5.89%,"171,900",160,10.98,－
2021/05/19,55,3966,ユーザベース,東Ｍ,,,+140,+5.88%,"210,300",133,14.66,－
2021/05/19,56,7162,アストマクス,ＪＱ,,,+16,+5.86%,"93,500",－,0.67,－
2021/05/19,57,9722,藤田観,東１,,,+116,+5.82%,"227,100",－,1.03,－
2021/05/19,58,2980,ＳＲＥＨＤ,東１,,,+285,+5.81%,"129,900",95.4,10.16,－
2021/05/19,59,4056,ニューラル,東Ｍ,,,+255,+5.80%,"202,900",234,48.75,－
2021/05/19,60,1921,巴,東１,,,+22,+5.67%,"217,000",10.8,0.46,1.95
2021/05/19,61,7039,ブリッジ,東Ｍ,,,+104,+5.63%,"72,600",21.3,2.77,－
2021/05/19,62,1447,ＩＴｂｏｏｋ,東Ｍ,,,+25,+5.59%,"11,210,600",64.9,3.60,－
2021/05/19,63,6599,エブレン,ＪＱ,,,+180,+5.55%,"11,700",21.6,1.50,0.61
2021/05/19,64,4516,日本新薬,東１,,,+400,+5.53%,"363,500",24.5,3.17,1.35
2021/05/19,65,7685,バイセル,東Ｍ,,,+180,+5.51%,"148,100",50.4,13.62,0.35
2021/05/19,66,7187,ジェイリース,東１,,,+60,+5.50%,"793,300",14.5,8.44,1.74
2021/05/19,67,4304,Ｅストアー,ＪＱ,,,+102,+5.47%,"374,700",13.3,4.20,1.63
2021/05/19,68,7351,グッドパッチ,東Ｍ,,,+138,+5.47%,"137,200",91.4,11.07,－
2021/05/19,69,6069,トレンダ,東Ｍ,,,+33,+5.36%,"140,100",17.1,1.86,2.47
2021/05/19,70,4563,アンジェス,東Ｍ,,,+52,+5.34%,"8,320,400",－,3.94,－
2021/05/19,71,8783,ＧＦＡ,ＪＱ,,,+9,+5.29%,"459,300",132,59.87,－
