日付,順位,コード,銘柄名,市場,株価,S高,前日比,前日比(%),出来高,ＰＥＲ,ＰＢＲ,利回り
2021/09/24,1,6192,ＨｙＡＳ＆Ｃ,東Ｍ,,S,+50,+28.25%,"7,655,300",－,4.15,－
2021/09/24,2,7677,ヤシマキザイ,東２,,S,+400,+20.41%,"13,100",67.2,0.75,1.06
2021/09/24,3,5381,Ｍｉｐｏｘ,ＪＱ,,,+188,+18.40%,"6,120,200",28.7,3.03,－
2021/09/24,4,9274,国際紙パルプ,東１,,,+56,+16.42%,"3,850,500",6.8,0.64,3.02
2021/09/24,5,7089,フォースタ,東Ｍ,,S,+700,+16.30%,"79,800",55.2,14.96,－
2021/09/24,6,3408,サカイオーベ,東１,,S,+700,+14.96%,"3,500",22.9,1.42,－
2021/09/24,7,4124,大阪油化,ＪＱ,,,+362,+14.31%,"107,600",43.6,1.77,0.86
2021/09/24,8,7777,３ＤＭ,ＪＧ,,,+35,+14.00%,"4,121,000",－,12.12,－
2021/09/24,9,6814,古野電,東１,,,+155,+13.67%,"1,083,500",10.2,0.87,3.10
2021/09/24,10,6140,旭ダイヤ,東１,,,+85,+13.51%,"2,428,700",34.8,0.70,1.68
2021/09/24,11,9268,オプティマス,東２,,,+303,+13.40%,"156,500",5.4,0.89,3.90
2021/09/24,12,6493,日鍛バ,東２,,,+48,+13.30%,"1,347,200",7.6,0.50,2.69
2021/09/24,13,6815,ユニデンＨＤ,東１,,,+375,+13.11%,"175,000",29.3,0.61,3.09
2021/09/24,14,7082,ジモティー,東Ｍ,,,+435,+13.00%,"170,200",73.4,24.17,－
2021/09/24,15,3441,山王,ＪＱ,,,+217,+12.59%,"421,800",33.2,1.78,0.52
2021/09/24,16,8247,大和デ,東２,,,+41,+12.54%,"713,000",41.3,0.66,－
2021/09/24,17,7379,サーキュ,東Ｍ,,,+395,+12.50%,"282,900",89.0,14.18,－
2021/09/24,18,9363,大運,東２,,,+73,+12.31%,"2,037,800",40.5,1.40,0.90
2021/09/24,19,7033,ＭＳＯＬ,東１,,,+390,+12.11%,"471,300",102,30.33,－
2021/09/24,20,2927,ＡＦＣ－ＨＤ,ＪＱ,,,+138,+11.74%,"540,500",13.3,1.63,2.09
