日付,順位,コード,銘柄名,市場,株価,S高,前日比,前日比(%),出来高,ＰＥＲ,ＰＢＲ,利回り
2022/02/15,1,3989,シェアテク,東Ｍ,,S,+50,+49.02%,"14,121,600",－,12.77,－
2022/02/15,2,6553,ソウルド,東１,,,+454,+33.63%,"1,194,100",－,5.98,－
2022/02/15,3,7072,インテＭ,東Ｍ,,S,+300,+26.88%,"57,000",217,3.44,－
2022/02/15,4,9827,リリカラ,ＪＱ,,,+51,+23.29%,"7,288,600",4.2,0.49,5.37
2022/02/15,5,7816,スノーピーク,東１,,S,+500,+21.82%,"164,800",32.0,7.63,0.43
2022/02/15,6,7747,朝日インテク,東１,,S,+400,+21.76%,"2,205,800",57.9,5.55,0.52
2022/02/15,7,4592,サンバイオ,東Ｍ,,S,+300,+21.66%,"213,700",－,24.22,－
2022/02/15,8,3688,カルタＨＤ,東１,,S,+400,+20.37%,"591,800",14.8,2.21,2.28
2022/02/15,9,4052,フィーチャ,東Ｍ,,S,+100,+19.88%,"124,200",255,6.43,－
2022/02/15,10,6250,やまびこ,東１,,,+207,+19.29%,"478,000",6.3,0.77,4.06
2022/02/15,11,4932,アルマード,ＪＱ,,S,+100,+18.35%,"19,400",11.7,2.34,6.20
2022/02/15,12,3675,クロスマーケ,東１,,S,+150,+18.14%,"1,610,700",13.8,3.68,0.86
2022/02/15,13,6092,エンバイオＨ,東Ｍ,,S,+100,+15.87%,"5,900",8.3,0.83,1.10
2022/02/15,14,6635,大日光,ＪＱ,,,+70,+15.73%,"334,800",5.1,0.81,1.94
2022/02/15,15,3904,カヤック,東Ｍ,,S,+100,+15.38%,"148,600",11.4,3.49,0.52
2022/02/15,16,9259,タカヨシ,東Ｍ,,,+235,+15.36%,"133,300",21.4,6.29,－
2022/02/15,17,4375,セーフィー,東Ｍ,,,+164,+14.96%,"1,062,000",－,5.25,－
2022/02/15,18,4493,サイバーセキ,東Ｍ,,,+176,+14.24%,"609,000",51.1,14.04,－
2022/02/15,19,3416,ピクスタ,東Ｍ,,,+152,+14.14%,"50,700",18.3,3.21,－
2022/02/15,20,9308,乾汽船,東１,,,+342,+14.02%,"1,507,900",7.0,2.65,6.72
2022/02/15,21,3900,クラウドＷ,東Ｍ,,,+119,+13.97%,"868,600",－,3.73,－
2022/02/15,22,4442,バルテス,東Ｍ,,,+140,+13.70%,"89,600",25.8,5.14,－
2022/02/15,23,4612,日本ペＨＤ,東１,,,+110,+12.93%,"11,819,500",27.9,2.35,1.14
2022/02/15,24,2978,ツクルバ,東Ｍ,,,+78,+12.85%,"98,200",－,5.48,－
2022/02/15,25,6191,エアトリ,東１,,,+377,+12.66%,"1,712,100",106,9.30,－
2022/02/15,26,4020,ビートレンド,東Ｍ,,,+205,+12.02%,"6,300",16.9,3.01,－
2022/02/15,27,7362,Ｔ．Ｓ．Ｉ,東Ｍ,,,+207,+11.55%,"17,000",16.7,3.29,－
2022/02/15,28,3397,トリドール,東１,,,+265,+11.12%,"2,279,500",42.6,3.88,－
2022/02/15,29,2585,Ｌドリンク,東２,,,+116,+10.88%,"42,300",7.0,2.63,2.15
2022/02/15,30,3983,オロ,東１,,,+241,+10.80%,"131,600",25.6,5.81,0.61
2022/02/15,31,8029,ルックＨＤ,東１,,,+148,+10.69%,"131,400",5.8,0.44,2.61
2022/02/15,32,6856,堀場製,東１,,,+630,+10.57%,"582,400",12.1,1.37,2.43
2022/02/15,33,9327,イーロジット,ＪＱ,,,+65,+10.24%,"14,700",－,1.24,－
2022/02/15,34,9268,オプティマス,東２,,,+229,+10.17%,"148,100",4.5,0.82,5.04
2022/02/15,35,4387,ＺＵＵ,東Ｍ,,,+109,+10.08%,"103,700",－,4.81,－
2022/02/15,36,3765,ガンホー,東１,,,+240,+9.99%,"1,394,900",－,1.57,－
2022/02/15,37,3902,ＭＤＶ,東１,,,+93,+9.84%,"985,400",36.1,9.54,0.58
2022/02/15,38,8040,東ソワール,東２,,,+87,+9.71%,"12,400",13.9,0.42,－
2022/02/15,39,2681,ゲオＨＤ,東１,,,+131,+9.56%,"909,200",15.9,0.85,1.60
2022/02/15,40,1911,住友林,東１,,,+197,+9.45%,"3,883,600",5.3,0.92,3.51
2022/02/15,41,6094,フリークＨＤ,東Ｍ,,,+122,+9.06%,"240,000",－,3.53,－
