日付,順位,コード,銘柄名,市場,株価,S高,前日比,前日比(%),出来高,ＰＥＲ,ＰＢＲ,利回り
2021/06/24,1,1689,ＷＴ天然ガス,東Ｅ,,,+1,+100.00%,"5,504,500",－,－,－
2021/06/24,2,6663,太洋工業,ＪＱ,,S,+100,+19.72%,"1,712,300",67.6,1.45,0.49
2021/06/24,3,3686,ＤＬＥ,東１,,,+64,+18.77%,"7,237,700",－,5.09,－
2021/06/24,4,2332,クエスト,ＪＱ,,,+256,+18.14%,"515,300",17.2,1.66,2.40
2021/06/24,5,7959,オリバー,東１,,,+560,+17.39%,"288,100",29.8,1.33,0.39
2021/06/24,6,6772,コスモス,東２,,S,+150,+15.89%,"38,100",55.3,0.42,1.83
2021/06/24,7,8101,クレオス,東１,,,+137,+13.82%,"2,089,700",9.4,0.60,3.10
2021/06/24,8,4055,Ｔ＆Ｓ,東Ｍ,,,+515,+13.46%,"276,600",72.0,13.25,0.16
2021/06/24,9,8254,さいか屋,東２,,,+48,+11.65%,"310,000",－,5.63,－
2021/06/24,10,4171,グローバルＩ,ＪＱ,,,+196,+9.98%,"131,200",19.2,3.77,1.11
2021/06/24,11,4885,室町ケミカル,ＪＱ,,,+116,+8.96%,"402,000",25.6,4.69,1.06
2021/06/24,12,4385,メルカリ,東Ｍ,,,+440,+8.48%,"4,252,300",177,24.36,－
2021/06/24,13,6882,三社電機,東２,,,+85,+8.11%,"1,159,900",28.9,0.82,－
2021/06/24,14,7726,黒田精,東２,,,+166,+7.72%,"99,900",38.6,1.44,0.86
2021/06/24,15,7070,ＳＩＨＤ,ＪＧ,,,+43,+7.61%,"15,200",－,2.94,－
2021/06/24,16,8040,東ソワール,東２,,,+98,+6.98%,"76,500",－,0.67,－
2021/06/24,17,6599,エブレン,ＪＱ,,,+210,+6.61%,"19,300",21.4,1.48,0.62
2021/06/24,18,4199,ワンプラ,東Ｍ,,,+245,+6.48%,"368,500",6.2,4.07,－
2021/06/24,19,7685,バイセル,東Ｍ,,,+280,+6.41%,"117,600",68.1,18.41,0.26
2021/06/24,20,3261,グラン,東Ｍ,,,+28,+6.28%,"53,100",8.6,0.97,2.95
2021/06/24,21,9878,セキド,東２,,,+125,+6.26%,"366,200",36.4,8.51,－
2021/06/24,22,3237,イントランス,東Ｍ,,,+5,+6.17%,"317,200",15.6,3.17,－
2021/06/24,23,9517,イーレックス,東１,,,+125,+5.93%,"1,663,400",20.3,2.99,0.90
2021/06/24,24,7082,ジモティー,東Ｍ,,,+113,+5.66%,"100,700",40.8,7.62,－
2021/06/24,25,6575,ヒューマンＡ,東Ｍ,,,+39,+5.53%,"11,100",37.2,2.29,0.81
2021/06/24,26,6254,野村マイクロ,東１,,,+215,+5.44%,"642,900",15.2,2.92,1.56
2021/06/24,27,6094,フリークＨＤ,東Ｍ,,,+90,+5.40%,"155,100",－,5.35,－
2021/06/24,28,4177,ｉ－ｐｌｕｇ,東Ｍ,,,+290,+5.26%,"55,600",107,19.47,－
2021/06/24,29,9272,ブティックス,東Ｍ,,,+79,+5.20%,"2,300",112,8.57,－
2021/06/24,30,1960,サンテック,東２,,,+35,+5.19%,"1,400",23.5,0.38,3.38
2021/06/24,31,6236,ＮＣＨＤ,東１,,,+53,+5.10%,"87,900",13.9,0.76,1.37
2021/06/24,32,3925,ダブスタ,東１,,,+280,+5.00%,"128,100",37.3,14.37,1.19
2021/06/24,33,8115,ムーンバット,東２,,,+26,+4.96%,"3,800",29.2,0.52,1.09
2021/06/24,34,3661,エムアップ,東１,,,+165,+4.93%,"225,200",38.2,7.45,0.66
2021/06/24,35,4498,サイバトラス,東Ｍ,,,+310,+4.71%,"158,900",69.7,7.14,－
2021/06/24,36,6230,ＳＡＮＥＩ,東２,,,+165,+4.65%,"7,500",7.7,0.81,2.42
2021/06/24,37,7299,フジオーゼ,東２,,,+165,+4.63%,"29,500",5.7,0.30,3.49
2021/06/24,38,3556,リネットＪ,東Ｍ,,,+34,+4.59%,"422,600",38.1,5.71,－
2021/06/24,39,7844,マーベラス,東１,,,+34,+4.52%,"288,800",－,1.77,－
2021/06/24,40,8227,しまむら,東１,,,+430,+4.45%,"487,300",14.1,0.96,2.18
2021/06/24,41,3501,住江織,東１,,,+82,+4.38%,"15,200",41.1,0.44,1.79
