日付,順位,コード,銘柄名,市場,株価,S高,前日比,前日比(%),出来高,ＰＥＲ,ＰＢＲ,利回り
2021/10/01,1,1689,ＷＴ天然ガス,東Ｅ,,,+1,+50.00%,"11,798,000",－,－,－
2021/10/01,2,6083,ＥＲＩＨＤ,東１,,S,+300,+28.57%,"1,184,100",21.5,3.39,2.22
2021/10/01,3,7585,かんなん丸,ＪＱ,,S,+100,+18.73%,"52,200",－,2.05,－
2021/10/01,4,3346,２１ＬＡＤＹ,名Ｃ,,,+21,+18.26%,"806,700",161,－,－
2021/10/01,5,3632,グリー,東１,,S,+100,+16.23%,"268,600",－,1.24,－
2021/10/01,6,3919,パイプドＨＤ,東１,,,+375,+15.23%,"1,188,900",24.8,4.46,0.39
2021/10/01,7,3245,ディアライフ,東１,,,+64,+13.28%,"2,757,000",7.6,1.56,5.49
2021/10/01,8,6192,ＨｙＡＳ＆Ｃ,東Ｍ,,,+28,+12.90%,"6,146,000",－,4.48,－
2021/10/01,9,4552,ＪＣＲファ,東１,,,+334,+11.97%,"2,666,200",25.1,10.06,0.51
2021/10/01,10,3647,ジー・スリー,東２,,,+51,+11.83%,"1,314,400",245,3.22,0.41
2021/10/01,11,4424,Ａｍａｚｉａ,東Ｍ,,,+150,+11.79%,"160,800",63.9,4.72,－
2021/10/01,12,7305,新家工,東１,,,+179,+11.78%,"177,900",11.8,0.36,3.83
2021/10/01,13,8226,理経,東２,,,+22,+10.09%,"1,277,100",51.8,0.88,－
2021/10/01,14,6541,グレイス,東１,,,+98,+9.78%,"1,506,300",39.0,10.02,－
2021/10/01,15,4169,エネチェンジ,東Ｍ,,,+385,+9.76%,"2,667,900",－,59.65,－
2021/10/01,16,4427,エデュラボ,東１,,,+220,+9.58%,"194,600",20.2,1.88,－
2021/10/01,17,7049,識学,東Ｍ,,,+159,+9.36%,"967,900",92.3,11.66,－
2021/10/01,18,7375,リファバスＧ,東Ｍ,,,+127,+9.12%,"108,200",28.2,14.09,－
2021/10/01,19,7681,レオクラン,東２,,,+290,+9.03%,"55,800",18.5,1.33,1.14
2021/10/01,20,4889,レナ,東Ｍ,,,+72,+8.85%,"2,509,500",－,14.15,－
2021/10/01,21,4487,スペースマ,東Ｍ,,,+88,+8.36%,"191,100",－,17.20,－
2021/10/01,22,1757,中小企業ＨＤ,東２,,,+5,+8.20%,"6,930,400",－,16.71,－
2021/10/01,23,9265,ヤマシタＨＤ,東１,,,+141,+7.35%,"71,600",15.2,0.70,1.99
2021/10/01,24,3498,霞ヶ関Ｃ,東Ｍ,,,+161,+7.34%,"117,700",20.3,4.21,0.85
2021/10/01,25,1447,ＩＴｂｏｏｋ,東Ｍ,,,+36,+7.17%,"4,096,300",74.3,4.90,－
2021/10/01,26,6551,ツナグＧＨＤ,東１,,,+23,+6.67%,"508,800",－,4.11,－
2021/10/01,27,2160,ジーエヌアイ,東Ｍ,,,+106,+6.45%,"1,682,100",67.3,4.63,－
2021/10/01,28,3775,ガイアックス,名Ｃ,,,+45,+6.38%,"67,000",－,2.30,－
2021/10/01,29,7809,寿屋,ＪＱ,,,+210,+6.18%,"41,100",11.6,2.90,1.39
2021/10/01,30,3658,イーブック,東１,,,+275,+6.06%,"762,000",30.1,5.84,－
2021/10/01,31,6045,レントラクス,東Ｍ,,,+53,+6.06%,"110,200",23.6,3.12,1.08
2021/10/01,32,7126,タンゴヤ,ＪＱ,,,+105,+5.99%,"15,000",9.6,2.60,－
2021/10/01,33,7699,オムニプラス,東Ｍ,,,+60,+5.97%,"14,300",－,－,－
2021/10/01,34,6786,ＲＶＨ,東２,,,+4,+5.80%,"1,861,500",－,0.91,－
2021/10/01,35,7031,インバウＴ,東Ｍ,,,+200,+5.80%,"64,700",22.6,1.93,－
