日付,順位,コード,銘柄名,市場,株価,S高,前日比,前日比(%),出来高,ＰＥＲ,ＰＢＲ,利回り
2021/07/30,1,9073,京極運,ＪＱ,,S,+150,+21.37%,"7,800",21.2,0.69,0.94
2021/07/30,2,8075,神鋼商,東１,,S,+500,+20.34%,"242,700",5.1,0.45,5.75
2021/07/30,3,3936,ＧＷ,東Ｍ,,S,+502,+19.29%,"1,846,400",38.1,18.57,－
2021/07/30,4,6315,ＴＯＷＡ,東１,,,+346,+16.94%,"5,110,400",9.4,1.92,0.96
2021/07/30,5,2737,トーメンデバ,東１,,S,+700,+16.06%,"30,100",11.1,1.03,3.36
2021/07/30,6,5458,高砂鉄,東２,,S,+100,+14.73%,"57,000",6.3,0.70,－
2021/07/30,7,8527,愛知銀,東１,,,+402,+14.32%,"282,500",5.2,0.14,5.61
2021/07/30,8,9104,商船三井,東１,,,+620,+12.33%,"8,881,500",2.0,0.96,9.73
2021/07/30,9,3777,ＦＨＴＨＤ,ＪＧ,,,+2,+11.11%,"9,595,200",－,8.16,－
2021/07/30,10,6912,菊水電子,ＪＱ,,,+101,+10.62%,"232,400",16.2,0.86,2.19
2021/07/30,11,5820,三ッ星,ＪＱ,,,+147,+10.43%,"49,200",7.1,0.30,3.21
2021/07/30,12,3647,ジー・スリー,東２,,,+42,+8.97%,"1,696,700",53.7,3.41,－
2021/07/30,13,8256,プロルート,ＪＱ,,,+32,+8.58%,"4,137,300",119,12.39,－
2021/07/30,14,4980,デクセリ,東１,,,+196,+8.45%,"2,628,100",21.9,2.81,2.31
2021/07/30,15,9878,セキド,東２,,,+137,+8.14%,"632,100",31.2,6.03,－
2021/07/30,16,3092,ＺＯＺＯ,東１,,,+280,+8.13%,"3,494,000",33.2,45.53,1.48
2021/07/30,17,9610,ウィルソンＷ,ＪＱ,,,+18,+8.11%,"365,600",－,1.13,－
2021/07/30,18,4288,アズジェント,ＪＱ,,,+95,+7.98%,"22,700",－,3.28,0.39
2021/07/30,19,6173,アクアライン,東Ｍ,,,+61,+7.85%,"2,200",9.6,3.39,－
2021/07/30,20,8137,サンワテク,東１,,,+90,+7.18%,"192,300",9.4,0.59,2.53
2021/07/30,21,7373,アイドマＨＤ,東Ｍ,,,+400,+6.96%,"1,028,900",97.1,47.72,－
2021/07/30,22,9101,郵船,東１,,,+380,+6.91%,"8,806,200",2.8,1.59,3.40
2021/07/30,23,9386,日本コンセプ,東１,,,+153,+6.87%,"37,800",－,2.83,1.26
2021/07/30,24,9709,ＮＣＳ＆Ａ,東２,,,+32,+6.84%,"310,300",12.9,0.90,3.00
2021/07/30,25,3763,プロシップ,東１,,,+92,+6.72%,"50,500",17.2,2.31,2.74
2021/07/30,26,9107,川崎汽,東１,,,+225,+6.44%,"3,907,000",1.8,1.59,－
2021/07/30,27,8518,アジア投資,東１,,,+19,+5.79%,"951,300",－,0.84,－
2021/07/30,28,6832,アオイ電子,東２,,,+125,+5.75%,"57,000",15.9,0.56,2.44
2021/07/30,29,4762,ＸＮＥＴ,東１,,,+61,+5.70%,"15,600",17.3,1.32,2.47
2021/07/30,30,4362,日精化,東１,,,+93,+5.57%,"76,100",14.0,0.98,2.16
2021/07/30,31,8065,佐藤商,東１,,,+63,+5.50%,"49,200",7.7,0.54,3.97
2021/07/30,32,4833,サクセスＨ,ＪＧ,,,+13,+5.49%,"734,000",－,4.20,－
2021/07/30,33,4366,ダイトーケミ,東２,,,+59,+5.42%,"446,100",18.9,0.92,0.87
2021/07/30,34,7992,セーラー,東２,,,+10,+5.41%,"1,986,600",57.0,1.37,－
2021/07/30,35,5727,邦チタ,東１,,,+60,+5.32%,"1,164,200",35.2,1.90,1.01
2021/07/30,36,8914,エリアリンク,東２,,,+72,+4.77%,"176,200",11.4,1.05,2.59
2021/07/30,37,6291,エアーテック,東１,,,+59,+4.75%,"328,400",11.8,1.07,1.92
2021/07/30,38,6861,キーエンス,東１,,,"+2,750",+4.74%,"1,159,300",－,7.51,0.33
2021/07/30,39,5481,山陽鋼,東１,,,+80,+4.58%,"136,900",14.0,0.53,3.01
2021/07/30,40,8107,キムラタン,東１,,,+1,+4.35%,"292,300",800,3.57,－
2021/07/30,41,9941,太洋物産,ＪＱ,,,+24,+4.20%,"10,700",112,－,－
2021/07/30,42,9307,杉村倉,東２,,,+22,+4.10%,"20,200",12.3,0.65,1.34
2021/07/30,43,1390,ＵＢＳアジア,東Ｅ,,,+240,+4.01%,243,－,－,－
2021/07/30,44,7366,りたりこ,東１,,,+200,+3.96%,"28,200",77.7,20.53,－
2021/07/30,45,1459,楽天Ｗベア,東Ｅ,,,+65,+3.67%,"6,141,379",－,－,－
2021/07/30,46,4113,田岡化,東２,,,+440,+3.67%,"31,400",13.7,2.29,1.45
2021/07/30,47,1357,日経Ｄインバ,東Ｅ,,,+16,+3.60%,"78,266,858",－,－,－
2021/07/30,48,1360,日経ベア２,東Ｅ,,,+38,+3.51%,"14,209,410",－,－,－
2021/07/30,49,6757,ＯＳＧコーポ,ＪＱ,,,+45,+3.51%,"32,100",9.8,2.62,3.01
2021/07/30,50,1552,ＶＩＸ短先物,東Ｅ,,,+93,+3.49%,"2,667,129",－,－,－
2021/07/30,51,5204,石塚硝,東１,,,+67,+3.47%,"16,400",4.9,0.35,2.25
2021/07/30,52,1366,大和日経Ｄイ,東Ｅ,,,+40,+3.45%,"571,321",－,－,－
2021/07/30,53,7956,ピジョン,東１,,,+105,+3.45%,"1,667,100",34.0,5.41,2.35
2021/07/30,54,4025,多木化,東１,,,+190,+3.40%,"12,000",33.3,1.77,0.78
2021/07/30,55,6484,ＫＶＫ,ＪＱ,,,+72,+3.35%,800,9.0,0.80,2.25
2021/07/30,56,3355,クリヤマＨＤ,東２,,,+26,+3.33%,"221,700",9.3,0.64,2.60
2021/07/30,57,8894,レボリュー,東２,,,+1,+3.33%,"1,156,800",64.6,7.91,－
2021/07/30,58,8040,東ソワール,東２,,,+29,+3.32%,"7,600",－,0.40,－
2021/07/30,59,6973,協栄産,東１,,,+47,+3.20%,"60,300",6.6,0.34,2.64
2021/07/30,60,7265,エイケン工業,ＪＱ,,,+110,+3.19%,"1,000",11.6,0.67,3.23
2021/07/30,61,9267,Ｇｅｎｋｙ,東１,,,+125,+3.19%,"124,400",13.0,1.91,0.62
2021/07/30,62,8979,スターツプロ,東Ｒ,,,"+7,600",+3.14%,649,27.7,1.46,3.61
2021/07/30,63,1407,ウエストＨＤ,ＪＱ,,,+145,+3.04%,"777,700",33.3,9.18,1.02
2021/07/30,64,3539,ＪＭＨＤ,東１,,,+61,+3.01%,"206,400",13.9,1.78,1.44
2021/07/30,65,3558,ロコンド,東Ｍ,,,+42,+3.00%,"311,000",20.9,3.65,－
2021/07/30,66,6697,テクポイント,東Ｍ,,,+55,+2.98%,"162,400",－,－,－
2021/07/30,67,5217,テクノクオツ,ＪＱ,,,+950,+2.97%,900,14.6,2.26,1.00
2021/07/30,68,6902,デンソー,東１,,,+215,+2.96%,"3,382,900",17.3,1.44,1.87
2021/07/30,69,6740,Ｊディスプレ,東１,,,+1,+2.94%,"12,130,000",－,0.75,－
2021/07/30,70,6194,アトラエ,東１,,,+61,+2.93%,"186,100",173,11.93,－
2021/07/30,71,6518,三相電機,ＪＱ,,,+29,+2.93%,"4,600",9.8,0.48,2.16
2021/07/30,72,9517,イーレックス,東１,,,+85,+2.84%,"882,500",28.0,4.13,0.65
2021/07/30,73,6198,Ｃａｒｅｅｒ,東Ｍ,,,+13,+2.83%,"191,700",400,3.44,－
2021/07/30,74,4719,アルファ,東１,,,+110,+2.82%,"12,400",23.5,1.56,1.25
2021/07/30,75,1959,九電工,東１,,,+105,+2.78%,"209,900",10.8,1.26,2.57
2021/07/30,76,1356,ＴＰＸベア２,東Ｅ,,,+32,+2.75%,"639,620",－,－,－
2021/07/30,77,6054,リブセンス,東１,,,+6,+2.75%,"806,900",－,1.85,－
2021/07/30,78,1368,大和ＴＰＤイ,東Ｅ,,,+46,+2.73%,"141,570",－,－,－
2021/07/30,79,6625,ＪＡＬＣＯ,ＪＱ,,,+5,+2.70%,"508,500",17.7,1.50,1.05
2021/07/30,80,6086,シンメンテ,東Ｍ,,,+32,+2.69%,"26,500",28.6,4.59,1.31
2021/07/30,81,7244,市光工,東１,,,+19,+2.66%,"209,700",11.9,1.52,0.95
2021/07/30,82,5911,横河ブＨＤ,東１,,,+56,+2.61%,"281,800",9.1,0.89,2.73
2021/07/30,83,2168,パソナＧ,東１,,,+56,+2.59%,"231,500",11.6,2.27,1.35
