日付,順位,コード,銘柄名,市場,株価,S高,前日比,前日比(%),出来高,ＰＥＲ,ＰＢＲ,利回り
2021/07/01,1,8202,ラオックス,東２,,,+79,+34.20%,"46,677,300",－,1.09,－
2021/07/01,2,3390,アイネスト,ＪＱ,,,+25,+30.86%,"62,165,800",137,3.19,－
2021/07/01,3,3919,パイプドＨＤ,東１,,,+346,+19.49%,"1,612,600",18.4,3.45,1.18
2021/07/01,4,4918,アイビー,ＪＱ,,S,+150,+18.18%,"664,800",9.5,2.46,－
2021/07/01,5,7096,ステムセル研,東Ｍ,,S,+705,+16.26%,"953,300",189,19.53,－
2021/07/01,6,2402,アマナ,東Ｍ,,S,+100,+16.23%,"14,500",22.8,－,－
2021/07/01,7,5759,日本電解,東Ｍ,,,+374,+14.31%,"10,994,300",24.8,4.38,－
2021/07/01,8,1694,ＷＴニッケル,東Ｅ,,,+240,+12.83%,"29,480",－,－,－
2021/07/01,9,7087,ウイルテック,東２,,,+167,+12.83%,"112,800",11.9,1.34,2.59
2021/07/01,10,4179,ジーネクスト,東Ｍ,,,+160,+12.36%,"332,800",72.1,8.12,－
2021/07/01,11,2978,ツクルバ,東Ｍ,,,+77,+10.95%,"370,200",－,8.84,－
2021/07/01,12,8011,三陽商,東１,,,+102,+10.82%,"354,300",－,0.39,－
2021/07/01,13,7726,黒田精,東２,,,+233,+10.13%,"201,500",42.2,1.57,0.79
2021/07/01,14,7373,アイドマＨＤ,東Ｍ,,,+315,+8.96%,"908,000",58.9,34.49,－
2021/07/01,15,6993,大黒屋,東２,,,+7,+8.75%,"28,852,500",21.0,8.71,－
2021/07/01,16,4052,フィーチャ,東Ｍ,,,+106,+8.61%,"68,400",－,13.95,－
2021/07/01,17,1696,ＷＴコーン,東Ｅ,,,+10,+8.40%,"332,800",－,－,－
2021/07/01,18,2168,パソナＧ,東１,,,+181,+8.38%,"856,400",13.7,2.49,1.28
2021/07/01,19,1712,ダイセキＳ,東１,,,+84,+8.03%,"466,400",21.3,1.43,0.53
2021/07/01,20,4055,Ｔ＆Ｓ,東Ｍ,,,+335,+7.98%,"131,100",75.2,13.85,0.15
2021/07/01,21,4124,大阪油化,ＪＱ,,,+223,+7.93%,"124,900",64.1,1.91,0.82
2021/07/01,22,7426,山大,ＪＱ,,,+89,+7.77%,"34,400",91.4,0.40,2.03
2021/07/01,23,6236,ＮＣＨＤ,東１,,,+89,+7.23%,"239,500",16.8,0.91,1.14
2021/07/01,24,1688,ＷＴ穀物,東Ｅ,,,+31,+7.08%,"23,570",－,－,－
2021/07/01,25,5998,アドバネクス,東１,,,+97,+7.01%,"9,700",60.7,0.96,0.68
2021/07/01,26,3501,住江織,東１,,,+119,+5.83%,"51,700",45.5,0.49,1.62
2021/07/01,27,2183,リニカル,東１,,,+49,+5.81%,"225,400",－,3.53,1.57
2021/07/01,28,1697,ＷＴ大豆,東Ｅ,,,+157,+5.80%,"3,290",－,－,－
