日付,順位,コード,銘柄名,市場,株価,S高,前日比,前日比(%),出来高,ＰＥＲ,ＰＢＲ,利回り
2021/08/05,1,8040,東ソワール,東２,,S,+300,+27.45%,"5,600",－,0.62,－
2021/08/05,2,5212,不二硝,ＪＱ,,S,+400,+25.24%,"2,201,000",68.0,1.36,0.38
2021/08/05,3,3936,ＧＷ,東Ｍ,,S,+700,+18.40%,"28,900",55.3,26.95,－
2021/08/05,4,9127,玉井船,東２,,S,+150,+17.44%,"466,700",17.7,0.44,－
2021/08/05,5,7634,星医療,ＪＱ,,S,+700,+16.99%,"164,800",14.6,1.12,1.04
2021/08/05,6,4011,ヘッドウォ,東Ｍ,,S,"+1,000",+16.23%,"27,000",48.7,8.62,－
2021/08/05,7,9101,郵船,東１,,,+880,+12.70%,"24,150,700",2.6,1.72,8.96
2021/08/05,8,3179,シュッピン,東１,,,+135,+11.97%,"2,248,600",19.4,7.10,1.43
2021/08/05,9,5729,日精鉱,東２,,,+315,+11.17%,"28,200",8.7,0.92,2.55
2021/08/05,10,3777,ＦＨＴＨＤ,ＪＧ,,,+2,+10.00%,"4,756,300",－,8.98,－
2021/08/05,11,2801,キッコマン,東１,,,+670,+9.93%,"1,017,000",48.9,4.54,0.61
2021/08/05,12,5644,メタルアート,東２,,,+188,+9.91%,"200,400",3.6,0.41,－
2021/08/05,13,2760,東エレデバ,東１,,,+500,+9.90%,"378,400",12.7,1.87,3.15
2021/08/05,14,9308,乾汽船,東１,,,+142,+9.57%,"641,500",12.8,2.26,3.14
2021/08/05,15,3377,バイク王,東２,,,+122,+9.56%,"1,390,100",17.9,3.80,0.79
2021/08/05,16,8113,ユニチャーム,東１,,,+400,+8.91%,"3,457,500",38.8,5.55,0.74
2021/08/05,17,8999,グランディ,東１,,,+40,+8.89%,"1,006,000",7.2,0.63,4.90
2021/08/05,18,4847,インテリＷ,東１,,,+53,+8.82%,"353,600",18.3,2.27,2.14
2021/08/05,19,4479,マクアケ,東Ｍ,,,+355,+8.66%,"290,100",267,8.18,－
2021/08/05,20,4755,楽天グループ,東１,,,+105,+8.38%,"16,980,900",－,2.49,－
2021/08/05,21,8136,サンリオ,東１,,,+154,+8.17%,"809,000",78.2,4.03,0.78
2021/08/05,22,4100,戸田工,東１,,,+234,+8.15%,"275,400",9.9,1.92,－
2021/08/05,23,8518,アジア投資,東１,,,+27,+7.65%,"1,273,800",－,0.92,－
2021/08/05,24,6090,ＨＭＴ,東Ｍ,,,+57,+7.52%,"18,000",482,3.98,－
2021/08/05,25,3802,エコミック,ＪＱ,,,+37,+7.33%,"25,200",16.0,2.11,1.11
2021/08/05,26,4921,ファンケル,東１,,,+240,+7.29%,"1,147,100",52.6,6.06,0.96
2021/08/05,27,7359,東京通信,東Ｍ,,,+99,+7.10%,"47,300",41.0,6.76,－
2021/08/05,28,3994,マネフォ,東１,,,+440,+6.93%,"1,145,400",－,31.73,－
2021/08/05,29,7004,日立造,東１,,,+54,+6.81%,"8,466,700",28.5,1.18,1.42
