日付,順位,コード,銘柄名,市場,株価,S高,前日比,前日比(%),出来高,ＰＥＲ,ＰＢＲ,利回り
2021/05/25,1,7859,アルメディオ,東２,,S,+50,+32.47%,"228,600",－,1.20,－
2021/05/25,2,2673,夢みつけ隊,ＪＱ,,S,+50,+32.26%,"21,370,100",－,0.98,－
2021/05/25,3,4556,カイノス,ＪＱ,,S,+300,+29.47%,"1,247,400",13.5,1.16,1.14
2021/05/25,4,6837,京写,ＪＱ,,,+77,+25.16%,"2,302,600",45.8,0.88,1.31
2021/05/25,5,7217,テイン,ＪＱ,,,+215,+16.35%,"137,700",11.6,1.79,2.22
2021/05/25,6,7462,ダイヤ通商,ＪＱ,,,+394,+16.19%,"18,000",101,1.46,0.35
2021/05/25,7,3326,ランシステム,ＪＱ,,S,+80,+16.06%,"268,300",－,12.32,－
2021/05/25,8,4180,Ａｐｐｉｅｒ,東Ｍ,,,+231,+14.36%,"1,947,500",－,8.84,－
2021/05/25,9,6628,オンキヨーＨ,ＪＱ,,,+1,+14.29%,"61,689,100",－,－,－
2021/05/25,10,5212,不二硝,ＪＱ,,,+262,+12.65%,"1,991,600",79.9,1.60,0.32
2021/05/25,11,3777,ＦＨＴＨＤ,ＪＧ,,,+2,+12.50%,"1,444,800",－,7.09,－
2021/05/25,12,6562,ジーニー,東Ｍ,,,+147,+12.47%,"595,000",40.2,9.01,－
2021/05/25,13,4393,バンクオブイ,東Ｍ,,,+294,+12.38%,"203,700",－,9.60,－
2021/05/25,14,2341,アルバイトＴ,ＪＱ,,,+19,+12.26%,"2,787,600",271,1.06,1.72
2021/05/25,15,7695,交換できる,東Ｍ,,,+580,+11.49%,"349,100",63.3,16.06,－
2021/05/25,16,6835,アライドＨＤ,東２,,,+15,+11.28%,"7,185,500",－,2.84,－
2021/05/25,17,4169,エネチェンジ,東Ｍ,,,+219,+10.71%,"957,700",－,35.27,－
2021/05/25,18,7367,セルム,ＪＱ,,,+100,+10.63%,"226,800",29.2,3.80,－
2021/05/25,19,3071,ストリーム,東２,,,+18,+10.47%,"1,397,300",10.4,2.26,－
2021/05/25,20,7342,ウェルスナビ,東Ｍ,,,+400,+10.43%,"3,248,400",－,25.91,－
2021/05/25,21,3663,アートＳＨＤ,東２,,,+320,+10.13%,"665,000",29.4,6.33,0.34
2021/05/25,22,4435,カオナビ,東Ｍ,,,+340,+9.65%,"115,900","1,702",46.01,－
2021/05/25,23,7625,Ｇダイニング,東２,,,+36,+9.52%,"1,439,100",－,1.94,－
2021/05/25,24,7343,Ｂマインド,東Ｍ,,,+120,+9.31%,"1,698,600",28.0,2.77,0.85
2021/05/25,25,4582,シンバイオ,ＪＧ,,,+140,+9.27%,"7,261,500",55.1,16.46,－
2021/05/25,26,4051,ＧＭＯ－ＦＧ,東Ｍ,,,"+1,410",+8.60%,"53,300",197,18.20,0.26
2021/05/25,27,6081,アライドアキ,東Ｍ,,,+74,+8.09%,"1,349,400",43.6,7.08,－
2021/05/25,28,4192,スパイダー,東Ｍ,,,+154,+8.06%,"456,900",－,18.63,－
2021/05/25,29,8698,マネックスＧ,東１,,,+61,+7.95%,"26,707,500",－,2.38,－
2021/05/25,30,2588,プレミアムＷ,東２,,,+221,+7.91%,"24,000",26.5,8.31,－
2021/05/25,31,4174,アピリッツ,ＪＱ,,,+280,+7.89%,"26,100",27.8,3.24,－
2021/05/25,32,4881,ファンペップ,東Ｍ,,,+34,+7.78%,"226,400",－,2.21,－
2021/05/25,33,7074,２４セブン,東Ｍ,,,+81,+7.73%,"50,900",－,2.45,－
2021/05/25,34,4777,ガーラ,ＪＱ,,,+20,+7.55%,"604,000",－,29.05,－
2021/05/25,35,6131,浜井産,東２,,,+76,+7.36%,"204,000",9.8,2.16,－
2021/05/25,36,6572,ＲＰＡ,東１,,,+50,+7.23%,"592,900",164,3.38,－
2021/05/25,37,3917,アイリッジ,東Ｍ,,,+54,+7.20%,"55,600",－,2.09,－
2021/05/25,38,1981,協和日成,ＪＱ,,,+70,+7.06%,"11,800",13.7,0.72,2.26
2021/05/25,39,7774,Ｊティッシュ,ＪＧ,,,+47,+7.05%,"267,000",－,4.05,－
2021/05/25,40,6337,テセック,ＪＱ,,,+190,+7.00%,"309,600",12.9,1.73,2.07
2021/05/25,41,9355,リンコー,東２,,,+130,+6.95%,"1,000",－,0.39,－
2021/05/25,42,4480,メドレー,東Ｍ,,,+285,+6.91%,"359,700",565,14.62,－
2021/05/25,43,4598,デルタフライ,東Ｍ,,,+95,+6.85%,"182,200",－,3.87,－
2021/05/25,44,4251,恵和,東１,,,+168,+6.76%,"230,600",23.5,3.10,0.38
2021/05/25,45,6590,芝浦,東１,,,+420,+6.76%,"133,500",13.9,1.34,2.56
2021/05/25,46,3671,ソフトＭＡＸ,東Ｍ,,,+85,+6.60%,"126,400",24.3,3.42,0.87
2021/05/25,47,4488,ＡＩｉｎｓ,東Ｍ,,,"+1,050",+6.56%,"323,000",232,15.44,－
2021/05/25,48,6626,ＳＥＭＴＥＣ,ＪＱ,,,+285,+6.55%,"79,400",9.6,1.12,0.65
2021/05/25,49,3393,スタティアＨ,東１,,,+83,+6.29%,"257,500",－,3.03,0.78
2021/05/25,50,4483,ＪＭＤＣ,東Ｍ,,,+285,+6.26%,"230,100",93.5,9.60,－
2021/05/25,51,6548,旅工房,東Ｍ,,,+67,+6.22%,"70,400",－,11.91,－
2021/05/25,52,2162,ｎｍｓ,ＪＱ,,,+23,+6.12%,"382,800",11.1,1.42,1.25
2021/05/25,53,6997,日ケミコン,東１,,,+130,+6.10%,"637,700",10.9,0.89,－
2021/05/25,54,9271,和心,東Ｍ,,,+31,+6.09%,"54,500",－,－,－
2021/05/25,55,4173,ＷＡＣＵＬ,東Ｍ,,,+139,+6.02%,"52,700",76.7,37.20,－
2021/05/25,56,7769,リズム,東１,,,+46,+6.00%,"56,400",20.3,0.27,3.69
2021/05/25,57,9519,レノバ,東１,,,+205,+5.90%,"1,651,000",56.1,18.76,－
2021/05/25,58,6614,シキノＨＴ,ＪＱ,,,+110,+5.89%,"465,500",51.0,6.99,－
2021/05/25,59,4165,プレイド,東Ｍ,,,+190,+5.83%,"474,100",－,27.18,－
2021/05/25,60,6840,ＡＫＩＢＡ,ＪＱ,,,+310,+5.82%,"27,800",13.0,2.54,－
2021/05/25,61,6946,日本アビオ,東２,,,+162,+5.79%,"42,800",9.3,0.87,－
2021/05/25,62,4477,ＢＡＳＥ,東Ｍ,,,+91,+5.73%,"4,605,900",－,11.44,－
2021/05/25,63,3825,リミックス,東２,,,+9,+5.70%,"3,793,100",7.8,3.90,－
2021/05/25,64,6198,Ｃａｒｅｅｒ,東Ｍ,,,+37,+5.67%,"7,180,200",584,5.01,－
2021/05/25,65,6629,Ｔホライゾン,ＪＱ,,,+93,+5.63%,"1,652,400",10.2,2.52,1.15
2021/05/25,66,3647,ジー・スリー,東２,,,+30,+5.57%,"2,119,200",60.0,4.19,－
2021/05/25,67,4425,Ｋｕｄａｎ,東Ｍ,,,+220,+5.56%,"223,900",－,22.24,－
2021/05/25,68,3675,クロスマーケ,東１,,,+38,+5.54%,"1,359,000",14.4,3.58,1.02
2021/05/25,69,9063,岡県運送,東２,,,+156,+5.54%,"5,600",4.9,0.33,2.36
