日付,順位,コード,銘柄名,市場,株価,S高,前日比,前日比(%),出来高,ＰＥＲ,ＰＢＲ,利回り
2021/10/13,1,1689,ＷＴ天然ガス,東Ｅ,,,+1,+50.00%,"9,744,100",－,－,－
2021/10/13,2,9245,リベロ,東Ｍ,,S,+400,+25.13%,"957,300",47.6,8.54,－
2021/10/13,3,7946,光陽社,東２,,S,+400,+23.17%,"59,700",－,1.07,－
2021/10/13,4,4889,レナ,東Ｍ,,S,+150,+21.01%,"9,669,600",－,13.80,－
2021/10/13,5,7477,ムラキ,ＪＱ,,S,+300,+20.37%,"118,200",45.8,1.10,0.85
2021/10/13,6,3645,メディカルＮ,東Ｍ,,S,+100,+18.25%,"4,433,000",20.1,4.22,0.39
2021/10/13,7,3267,フィルＣ,東１,,,+545,+17.90%,"518,500",62.4,6.89,－
2021/10/13,8,7021,ニッチツ,東２,,S,+501,+17.84%,"20,000",52.6,0.62,0.91
2021/10/13,9,4673,川崎地質,ＪＱ,,S,"+1,000",+17.73%,"231,600",16.9,1.52,0.75
2021/10/13,10,3936,ＧＷ,東Ｍ,,S,+501,+17.22%,"68,200",161,77.13,－
2021/10/13,11,6522,アスタリスク,東Ｍ,,S,"+1,000",+17.12%,"1,187,000",64.8,21.24,－
2021/10/13,12,7072,インテＭ,東Ｍ,,,+397,+16.92%,"569,100","1,067",6.60,－
2021/10/13,13,3094,スーパーＶ,ＪＱ,,S,+100,+15.11%,"19,400",8.4,1.50,1.31
2021/10/13,14,3996,サインポスト,東１,,,+163,+14.46%,"5,774,900",－,11.27,－
2021/10/13,15,6205,ＯＫＫ,東１,,,+37,+12.05%,"1,800,700",－,0.33,－
2021/10/13,16,6193,バーチャレク,東Ｍ,,,+92,+10.42%,"217,500",11.7,4.65,－
2021/10/13,17,3697,ＳＨＩＦＴ,東１,,,"+2,180",+9.98%,"828,800",113,18.81,－
2021/10/13,18,7067,ブランドＴ,東Ｍ,,,+107,+9.61%,"68,900",57.1,1.86,－
2021/10/13,19,4235,ＵＦＨＤ,ＪＱ,,,+141,+9.49%,"33,100",22.5,1.61,1.60
2021/10/13,20,4073,ジィ・シィ,東Ｍ,,,+194,+9.40%,"138,400",34.0,6.61,－
2021/10/13,21,3086,Ｊフロント,東１,,,+87,+8.55%,"6,320,400",289,0.84,2.63
2021/10/13,22,3733,ソフトウェア,ＪＱ,,,+650,+8.50%,"8,200",15.4,1.81,1.14
2021/10/13,23,8918,ランド,東１,,,+1,+8.33%,"42,742,500",6.2,2.90,0.77
2021/10/13,24,6652,ＩＤＥＣ,東１,,,+162,+7.96%,"350,300",16.5,1.47,2.28
2021/10/13,25,7375,リファバスＧ,東Ｍ,,,+116,+7.44%,"117,200",31.1,15.53,－
2021/10/13,26,6659,メディアＬ,ＪＱ,,,+31,+7.00%,"1,399,700",29.7,2.45,－
2021/10/13,27,7777,３ＤＭ,ＪＧ,,,+23,+6.99%,"20,548,300",－,14.97,－
2021/10/13,28,9755,応用地質,東１,,,+109,+6.99%,"466,200",22.3,0.62,1.92
2021/10/13,29,5820,三ッ星,ＪＱ,,,+191,+6.92%,"14,000",13.5,0.57,1.69
2021/10/13,30,9246,プロカン,東Ｍ,,,+350,+6.92%,"994,600",107,45.74,－
2021/10/13,31,5724,アサカ理研,ＪＱ,,,+102,+6.85%,"190,400",26.0,2.37,0.50
2021/10/13,32,3409,北日紡,東２,,,+13,+6.84%,"1,335,300",676,4.04,－
2021/10/13,33,2415,ヒューマン,ＪＱ,,,+64,+6.49%,"16,500",8.9,0.92,2.29
2021/10/13,34,2304,ＣＳＳ,ＪＱ,,,+18,+6.00%,"69,500",－,0.68,1.57
2021/10/13,35,3264,アスコット,ＪＱ,,,+11,+5.88%,"945,600",－,1.06,－
2021/10/13,36,6564,ミダックＨＤ,東１,,,+310,+5.86%,"198,200",125,25.65,0.04
2021/10/13,37,7362,Ｔ．Ｓ．Ｉ,東Ｍ,,,+121,+5.56%,"18,400",28.3,4.32,－
2021/10/13,38,8038,東都水,東１,,,+300,+5.56%,"5,600",17.3,1.20,1.40
2021/10/13,39,7211,三菱自,東１,,,+18,+5.42%,"38,332,600",34.7,1.02,－
2021/10/13,40,1954,日工営,東１,,,+175,+5.30%,"36,800",11.1,0.74,2.87
2021/10/13,41,9244,デジタリフト,東Ｍ,,,+87,+5.29%,"525,700",23.2,7.45,－
2021/10/13,42,7220,武蔵精密,東１,,,+100,+5.06%,"525,100",13.3,1.57,2.89
2021/10/13,43,6335,東京機,東１,,,+100,+5.00%,"1,061,700",59.1,2.47,－
