日付,順位,コード,銘柄名,市場,株価,S高,前日比,前日比(%),出来高,ＰＥＲ,ＰＢＲ,利回り
2021/12/28,1,8922,ＪＡＭ,東Ｍ,,S,+50,+45.87%,"1,486,600",24.1,0.98,－
2021/12/28,2,3346,２１ＬＡＤＹ,名Ｃ,,,+25,+25.00%,"272,200",－,－,－
2021/12/28,3,4263,サスメド,東Ｍ,,S,+400,+25.00%,"35,300",－,21.49,－
2021/12/28,4,1737,三井金エンジ,東２,,,+252,+23.68%,"431,400",105,1.25,－
2021/12/28,5,6522,アスタリスク,東Ｍ,,,+660,+21.93%,"3,256,300",99.6,54.86,－
2021/12/28,6,9211,エフ・コード,東Ｍ,,S,"+1,000",+20.00%,"810,300",83.1,42.39,－
2021/12/28,7,3803,イメージ情報,ＪＧ,,S,+80,+16.26%,"1,000",33.9,3.32,－
2021/12/28,8,8527,愛知銀,東１,,,+605,+16.15%,"227,500",5.0,0.19,5.98
2021/12/28,9,9212,ＧＥＩ,東Ｍ,,,+215,+12.39%,"5,899,100",261,24.53,－
2021/12/28,10,4888,ステラファ,東Ｍ,,,+87,+11.49%,"4,417,000",－,7.06,－
2021/12/28,11,4259,エクサＷｉｚ,東Ｍ,,,+101,+10.50%,"2,119,600",－,42.37,－
2021/12/28,12,3965,キャピタルＡ,東１,,,+68,+10.12%,"92,600",30.2,1.34,1.49
2021/12/28,13,3302,帝繊維,東１,,,+208,+10.04%,"384,900",15.9,1.06,1.97
2021/12/28,14,4173,ＷＡＣＵＬ,東Ｍ,,,+106,+9.52%,"109,300",38.2,13.39,－
2021/12/28,15,6973,協栄産,東１,,,+151,+9.44%,"59,700",7.6,0.39,2.86
2021/12/28,16,9245,リベロ,東Ｍ,,,+272,+9.43%,"46,100",76.0,9.07,－
2021/12/28,17,4374,ロボペイ,東Ｍ,,,+220,+8.82%,"142,800",79.8,19.53,－
2021/12/28,18,7383,ネットプロ,東１,,,+129,+8.82%,"4,841,000",572,12.81,－
2021/12/28,19,1789,ＥＴＳ・ＨＤ,ＪＱ,,,+61,+8.79%,"121,400",18.4,1.93,0.66
2021/12/28,20,8260,井筒屋,東１,,,+34,+8.79%,"1,819,000",24.1,0.59,－
2021/12/28,21,7699,オムニプラス,東Ｍ,,,+55,+8.77%,"64,600",－,－,－
2021/12/28,22,7373,アイドマＨＤ,東Ｍ,,,+280,+8.74%,"352,200",71.4,17.51,－
2021/12/28,23,4498,サイバトラス,東Ｍ,,,+255,+8.63%,"72,900",28.5,2.83,－
2021/12/28,24,9145,ビイングＨＤ,東２,,,+168,+8.49%,"47,400",19.1,3.16,1.07
2021/12/28,25,9244,デジタリフト,東Ｍ,,,+115,+8.33%,"28,200",14.8,4.34,－
2021/12/28,26,9250,ＧＲＣＳ,東Ｍ,,,+450,+8.04%,"113,600",54.6,37.35,－
2021/12/28,27,2038,原油先Ｗブル,東EN,,,+57,+7.95%,"8,197,221",－,－,－
2021/12/28,28,7268,タツミ,ＪＱ,,,+21,+7.89%,"517,600",－,0.61,－
2021/12/28,29,4375,セーフィー,東Ｍ,,,+164,+7.75%,"359,800",－,12.47,－
2021/12/28,30,3374,内外テック,ＪＱ,,,+280,+7.67%,"199,300",12.0,1.62,2.11
2021/12/28,31,3133,海帆,東Ｍ,,,+15,+7.58%,"221,200",－,－,－
2021/12/28,32,2987,タスキ,東Ｍ,,,+93,+7.49%,"177,600",16.8,5.09,2.10
2021/12/28,33,3180,Ｂガレージ,東１,,,+218,+7.45%,"180,800",25.0,4.07,0.51
2021/12/28,34,3753,フライト,東２,,,+28,+7.45%,"138,500",18.2,8.16,－
2021/12/28,35,6428,オーイズミ,東１,,,+27,+7.30%,"87,300",18.6,0.53,2.27
2021/12/28,36,6881,キョウデン,東２,,,+52,+7.25%,"2,116,600",13.6,1.74,1.95
2021/12/28,37,4371,ＣＣＴ,東Ｍ,,,+480,+7.20%,"32,600",75.8,16.97,－
2021/12/28,38,3083,シーズメン,ＪＱ,,,+80,+7.14%,"3,194,200",69.2,3.10,－
2021/12/28,39,3932,アカツキ,東１,,,+183,+7.05%,"218,100",－,1.04,－
2021/12/28,40,9270,バリュエンス,東Ｍ,,,+160,+6.97%,"41,300",35.4,4.57,1.02
2021/12/28,41,3611,マツオカ,東１,,,+77,+6.75%,"52,000",39.8,0.48,3.28
2021/12/28,42,7128,フルマルＨＤ,東１,,,+144,+6.58%,"153,500",66.4,－,0.54
2021/12/28,43,2991,ランドネット,ＪＱ,,,+265,+6.52%,"22,200",6.6,1.19,1.19
2021/12/28,44,4205,ゼオン,東１,,,+82,+6.52%,"2,075,100",9.3,0.93,1.87
2021/12/28,45,3333,あさひ,東１,,,+87,+6.50%,"465,400",10.6,1.04,1.96
2021/12/28,46,7944,ローランド,東１,,,+250,+6.47%,"119,400",13.7,4.31,3.35
2021/12/28,47,3844,コムチュア,東１,,,+215,+6.44%,"110,000",47.2,8.66,0.98
2021/12/28,48,4499,スピー,ＪＱ,,,+320,+6.44%,"55,000",54.7,11.02,－
2021/12/28,49,5217,テクノクオツ,ＪＱ,,,"+2,200",+6.15%,"1,500",15.1,2.38,0.87
2021/12/28,50,5074,テスＨＤ,東１,,,+122,+6.13%,"487,500",29.5,3.05,0.99
2021/12/28,51,3920,アイビーシー,東１,,,+42,+6.11%,"43,200",24.4,2.30,0.55
2021/12/28,52,4999,セメダイン,東２,,,+53,+5.97%,"23,000",11.1,1.02,1.06
2021/12/28,53,5352,黒崎播磨,東１,,,+245,+5.96%,"60,800",6.7,0.58,－
2021/12/28,54,1689,ＷＴ天然ガス,東Ｅ,,,+0.1,+5.88%,"29,300,600",－,－,－
2021/12/28,55,6045,レントラクス,東Ｍ,,,+43,+5.87%,"150,000",14.5,2.50,1.29
2021/12/28,56,3377,バイク王,東２,,,+60,+5.67%,"257,700",14.3,2.84,1.39
2021/12/28,57,2737,トーメンデバ,東１,,,+400,+5.59%,"35,100",10.3,1.46,3.18
2021/12/28,58,5999,イハラサイエ,ＪＱ,,,+138,+5.56%,"30,100",10.6,1.39,1.83
2021/12/28,59,4310,ドリームＩ,東１,,,+81,+5.55%,"114,100",－,1.62,－
2021/12/28,60,9476,中央経済ＨＤ,ＪＱ,,,+32,+5.54%,"10,800",39.9,0.56,1.64
2021/12/28,61,6590,芝浦,東１,,,+510,+5.48%,"188,700",17.4,1.95,2.04
2021/12/28,62,4251,恵和,東１,,,+290,+5.41%,"145,200",24.9,6.05,0.44
2021/12/28,63,7033,ＭＳＯＬ,東１,,,+175,+5.33%,"178,400",69.3,25.25,－
2021/12/28,64,3825,リミックス,東２,,,+17,+5.26%,"13,591,800",18.5,6.03,－
2021/12/28,65,7782,シンシア,東１,,,+31,+5.26%,"58,100",22.1,1.94,1.45
2021/12/28,66,8894,レボリュー,東２,,,+1,+5.26%,"1,413,600",71.4,4.82,－
