日付,順位,コード,銘柄名,市場,株価,S高,前日比,前日比(%),出来高,ＰＥＲ,ＰＢＲ,利回り
2022/01/19,1,6193,バーチャレク,東Ｍ,,S,+300,+28.12%,"21,300",10.4,4.26,－
2022/01/19,2,2195,アミタＨＤ,ＪＧ,,S,+300,+23.57%,"575,200",73.6,8.17,－
2022/01/19,3,4016,ミット,ＪＱ,,S,+150,+20.69%,"615,700",31.7,3.14,0.80
2022/01/19,4,7365,シックＨＤ,東Ｍ,,S,+100,+19.61%,"1,000",30.2,0.84,－
2022/01/19,5,4174,アピリッツ,ＪＱ,,S,+100,+16.47%,"17,400",20.7,1.50,0.71
2022/01/19,6,2970,グッドライフ,ＪＱ,,,+111,+14.94%,"8,400",20.1,1.60,－
2022/01/19,7,7037,テノ．ＨＤ,東１,,,+87,+13.88%,"357,000",14.3,1.45,1.18
2022/01/19,8,6334,明治機,東２,,,+31,+13.36%,"3,195,000",－,2.11,－
2022/01/19,9,5341,アサヒ陶,東２,,,+72,+12.77%,"227,600",80.6,1.76,－
2022/01/19,10,3133,海帆,東Ｍ,,,+29,+11.20%,"275,500",－,－,－
2022/01/19,11,8918,ランド,東１,,,+1,+10.00%,"18,379,000",5.3,2.49,0.91
2022/01/19,12,3260,エスポア,名Ｃ,,,+116,+9.84%,"7,600",175,2.00,－
2022/01/19,13,3604,川本産業,東２,,,+123,+9.74%,"2,156,200",13.2,1.45,1.01
2022/01/19,14,9941,太洋物産,ＪＱ,,,+164,+8.99%,"77,800",127,30.89,－
2022/01/19,15,3990,ＵＵＵＭ,東Ｍ,,,+73,+8.74%,"3,548,200",50.0,4.29,－
2022/01/19,16,6327,北川精機,ＪＱ,,,+46,+8.29%,"463,900",9.2,1.89,0.83
2022/01/19,17,3189,ＡＮＡＰ,ＪＱ,,,+36,+7.93%,"1,416,400",17.6,4.19,－
2022/01/19,18,7922,三光産業,ＪＱ,,,+25,+7.84%,"734,300",－,0.27,－
2022/01/19,19,3945,スパバッグ,東２,,,+146,+7.63%,"4,100",－,1.06,－
2022/01/19,20,7133,ヒュウガプラ,東Ｍ,,,+390,+7.57%,"465,800",58.1,25.43,－
2022/01/19,21,2035,日経ＶＩ,東EN,,,+7,+7.29%,"1,340,895",－,－,－
2022/01/19,22,7126,タンゴヤ,ＪＱ,,,+140,+7.15%,"17,600",10.9,2.83,－
2022/01/19,23,9253,スローガン,東Ｍ,,,+81,+6.71%,"64,900",16.9,2.63,－
2022/01/19,24,1773,ＹＴＬ,東外,,,+1,+6.67%,"17,000",－,－,－
2022/01/19,25,4596,窪田製薬ＨＤ,東Ｍ,,,+11,+6.51%,"9,040,100",－,1.74,－
2022/01/19,26,1552,ＶＩＸ短先物,東Ｅ,,,+107,+6.11%,"2,579,036",－,－,－
2022/01/19,27,1356,ＴＰＸベア２,東Ｅ,,,+61.0,+5.92%,"685,100",－,－,－
2022/01/19,28,1368,大和ＴＰＤイ,東Ｅ,,,+87,+5.82%,"112,323",－,－,－
2022/01/19,29,1360,日経ベア２,東Ｅ,,,+55.2,+5.67%,"21,279,900",－,－,－
2022/01/19,30,1459,楽天Ｗベア,東Ｅ,,,+90,+5.65%,"11,276,180",－,－,－
2022/01/19,31,1357,日経Ｄインバ,東Ｅ,,,+22,+5.51%,"116,928,814",－,－,－
2022/01/19,32,1366,大和日経Ｄイ,東Ｅ,,,+57,+5.48%,"1,671,902",－,－,－
2022/01/19,33,6031,サイジニア,東Ｍ,,,+94,+5.47%,"27,800",－,3.92,－
2022/01/19,34,1466,大和４百Ｄイ,東Ｅ,,,+105,+5.43%,"7,647",－,－,－
2022/01/19,35,3880,大王紙,東１,,,+100,+5.39%,"664,100",15.5,1.28,1.02
