日付,順位,コード,銘柄名,市場,株価,S高,前日比,前日比(%),出来高,ＰＥＲ,ＰＢＲ,利回り
2022/02/08,1,2315,ＣＡＩＣＡＤ,ＪＱ,,,+43,+33.33%,"12,872,200",41.6,1.77,－
2022/02/08,2,9213,セイファート,ＪＱ,,S,+300,+25.02%,"7,743,000",13.9,4.20,1.33
2022/02/08,3,8293,ＡＴグループ,名２,,S,+500,+24.93%,"2,500",11.1,0.34,0.80
2022/02/08,4,6639,コンテック,東２,,S,+500,+23.42%,"4,900",13.4,1.27,0.76
2022/02/08,5,4310,ドリームＩ,東１,,,+481,+23.19%,"307,600",－,2.60,－
2022/02/08,6,4962,互応化学,東２,,S,+300,+21.58%,"6,600",30.8,0.75,－
2022/02/08,7,9077,名鉄運,名２,,ｹ,+500,+21.55%,－,7.3,0.45,－
2022/02/08,8,9685,ＫＹＣＯＭ,ＪＱ,,S,+80,+20.67%,"141,400",9.1,0.80,－
2022/02/08,9,7045,ツクイＳＴＦ,ＪＱ,,,+280,+19.69%,"230,600",195,1.36,0.88
2022/02/08,10,4316,ビーマップ,ＪＧ,,S,+100,+17.54%,"1,677,200",54.0,3.60,－
2022/02/08,11,9214,ＲＩ,東Ｍ,,,+332,+16.75%,"2,060,000",32.7,19.68,－
2022/02/08,12,4014,カラダノート,東Ｍ,,S,+150,+16.41%,"13,700",37.5,6.81,－
2022/02/08,13,2406,アルテＨＤ,ＪＱ,,S,+80,+16.33%,"13,300",－,1.93,－
2022/02/08,14,8705,岡藤日産ＨＤ,ＪＱ,,,+14,+11.48%,"564,200",－,0.61,3.68
2022/02/08,15,8836,ＲＩＳＥ,ＪＱ,,,+2,+10.53%,"1,084,700",－,－,－
2022/02/08,16,9048,名鉄,東１,,,+189,+10.33%,"2,439,600",79.4,1.05,0.62
2022/02/08,17,8999,グランディ,東１,,,+51,+10.06%,"754,000",6.6,0.68,5.38
2022/02/08,18,8098,稲畑産,東１,,,+203,+9.99%,"1,714,600",6.3,0.76,4.92
2022/02/08,19,4576,ＤＷセラピ研,ＪＧ,,,+20,+9.80%,"1,482,000",－,3.21,－
2022/02/08,20,3082,きちりＨＤ,東１,,,+33,+9.30%,"235,900",－,2.88,－
2022/02/08,21,9110,ユナイテド海,東１,,,+320,+9.00%,"647,800",4.2,0.83,7.35
2022/02/08,22,3040,ソリトン,東１,,,+111,+8.71%,"408,800",13.5,3.03,1.16
2022/02/08,23,4107,伊勢化,東２,,,+295,+7.97%,"29,600",12.7,0.75,2.75
2022/02/08,24,3926,オープンドア,東１,,,+130,+7.84%,"748,900",－,10.48,－
2022/02/08,25,6555,ＭＳコンサル,東１,,,+49,+7.46%,"20,100",21.1,1.08,－
2022/02/08,26,7458,第一興商,東１,,,+245,+7.34%,"204,300",45.5,1.89,3.15
2022/02/08,27,2196,エスクリ,東１,,,+25,+7.27%,"133,200",49.9,0.87,－
2022/02/08,28,7752,リコー,東１,,,+71,+7.23%,"4,022,700",18.9,0.79,2.47
2022/02/08,29,9045,京阪ＨＤ,東１,,,+196,+7.07%,"802,000",60.0,1.29,0.84
2022/02/08,30,7298,八千代工,ＪＱ,,,+47,+6.91%,"975,500",4.4,0.30,2.48
2022/02/08,31,7867,タカラトミー,東１,,,+80,+6.87%,"2,247,300",15.3,1.48,2.41
2022/02/08,32,5463,丸一管,東１,,,+181,+6.85%,"788,100",8.7,0.79,3.10
2022/02/08,33,1518,三井松島ＨＤ,東１,,,+102,+6.70%,"2,672,600",5.3,0.64,3.69
2022/02/08,34,3110,日東紡,東１,,,+196,+6.67%,"407,000",20.3,1.18,1.44
2022/02/08,35,7372,デコルテＨＤ,東Ｍ,,,+64,+6.64%,"362,600",6.5,1.41,－
2022/02/08,36,9009,京成,東１,,,+210,+6.56%,"1,319,700",－,1.56,0.50
2022/02/08,37,6067,インパクト,東Ｍ,,,+178,+6.51%,"100,400",15.9,5.55,－
2022/02/08,38,2579,コカＢＪＨ,東１,,,+88,+6.44%,"2,001,700",－,0.53,3.44
2022/02/08,39,6088,シグマクシス,東１,,,+141,+6.37%,"763,700",30.3,5.18,1.10
2022/02/08,40,8338,筑波銀,東１,,,+13,+6.28%,"1,055,400",6.5,0.16,2.27
2022/02/08,41,9107,川崎汽,東１,,,+420,+6.24%,"6,929,700",1.3,1.02,4.20
2022/02/08,42,9008,京王,東１,,,+320,+6.21%,"401,500",371,1.97,0.73
2022/02/08,43,1333,マルハニチロ,東１,,,+155,+6.20%,"635,400",8.5,0.88,1.51
2022/02/08,44,7004,日立造,東１,,,+43,+5.79%,"2,596,300",24.1,1.08,1.53
2022/02/08,45,3633,ＧＭＯペパボ,東１,,,+132,+5.78%,"74,000",16.3,4.37,3.06
2022/02/08,46,8365,富山銀,東１,,,+124,+5.66%,"19,400",14.8,0.37,2.16
2022/02/08,47,2122,インタスペス,東Ｍ,,,+43,+5.63%,"16,400",12.9,0.99,2.48
2022/02/08,48,9386,日本コンセプ,東１,,,+75,+5.59%,"22,800",11.0,1.57,2.12
2022/02/08,49,4970,東洋合成,ＪＱ,,,+590,+5.46%,"111,600",32.3,6.08,0.26
2022/02/08,50,8550,栃木銀,東１,,,+13,+5.46%,"718,800",8.7,0.15,1.99
2022/02/08,51,6158,和井田,ＪＱ,,,+55,+5.42%,"46,500",11.3,0.80,2.80
2022/02/08,52,4166,かっこ,東Ｍ,,,+97,+5.40%,"6,400",48.8,3.99,－
2022/02/08,53,7358,ポピンズ,東１,,,+135,+5.40%,"23,200",24.3,3.46,1.52
2022/02/08,54,7215,ファルテック,東１,,,+39,+5.37%,"33,700",7.2,0.37,3.79
2022/02/08,55,8032,紙パル商,東１,,,+205,+5.14%,"24,100",5.7,0.64,2.63
2022/02/08,56,8209,フレンドリ,東２,,,+17,+4.99%,900,－,－,－
2022/02/08,57,9503,関西電,東１,,,+53,+4.95%,"4,690,500",15.4,0.60,4.45
2022/02/08,58,8585,オリコ,東１,,,+6,+4.88%,"4,644,800",10.1,1.02,2.33
2022/02/08,59,3477,フォーライフ,東Ｍ,,,+59,+4.87%,"1,800",5.8,0.81,2.91
2022/02/08,60,3998,すららネット,東Ｍ,,,+52,+4.86%,"208,300",24.8,4.38,－
2022/02/08,61,8367,南都銀,東１,,,+99,+4.84%,"123,300",6.4,0.23,4.71
2022/02/08,62,9115,明治海,東１,,,+39,+4.79%,"374,500",11.4,1.35,－
2022/02/08,63,9127,玉井船,東２,,,+83,+4.78%,"83,700",3.2,0.64,2.75
2022/02/08,64,6047,Ｇｕｎｏｓｙ,東１,,,+34,+4.77%,"1,054,400",－,1.57,－
2022/02/08,65,8920,東祥,東１,,,+74,+4.76%,"197,100",31.2,1.77,0.37
2022/02/08,66,5491,日金属,東１,,,+51,+4.73%,"141,100",3.8,0.33,－
2022/02/08,67,9007,小田急,東１,,,+96,+4.72%,"1,113,300",77.3,2.22,0.47
2022/02/08,68,7339,アイペット,東Ｍ,,,+102,+4.64%,"10,300",312,4.96,－
2022/02/08,69,2195,アミタＨＤ,ＪＧ,,,+140,+4.61%,"1,499,200",29.4,16.48,0.19
2022/02/08,70,4552,ＪＣＲファ,東１,,,+93,+4.58%,"569,400",17.1,5.40,0.94
2022/02/08,71,6408,クラッチ,ＪＱ,,,+100,+4.49%,100,－,0.24,－
2022/02/08,72,6469,放電精密,ＪＱ,,,+33,+4.48%,"20,300",5.7,1.00,2.60
2022/02/08,73,1332,日水,東１,,,+23,+4.42%,"3,720,100",9.4,0.91,2.03
2022/02/08,74,4999,セメダイン,東２,,,+40,+4.37%,"60,600",11.3,1.01,1.05
2022/02/08,75,9706,日本空港ビル,東１,,,+230,+4.37%,"584,000",－,3.20,－
2022/02/08,76,3010,ポラリスＨＤ,東２,,,+3,+4.35%,"26,100",－,－,－
2022/02/08,77,4661,ＯＬＣ,東１,,,+910,+4.35%,"1,291,900",－,9.59,0.12
2022/02/08,78,5721,Ｓサイエンス,東１,,,+1,+4.35%,"1,922,700",－,1.53,－
2022/02/08,79,3690,イルグルム,東Ｍ,,,+39,+4.34%,"71,700",18.3,3.76,0.80
2022/02/08,80,4483,ＪＭＤＣ,東１,,,+215,+4.34%,"1,393,200",89.8,9.68,－
2022/02/08,81,9726,ＫＮＴＣＴ,東１,,,+63,+4.30%,"83,100",－,1.78,－
2022/02/08,82,9244,デジタリフト,東Ｍ,,,+50,+4.27%,"5,800",12.1,3.54,－
2022/02/08,83,5337,ダントーＨＤ,東１,,,+15,+4.26%,"672,400",－,1.33,－
2022/02/08,84,6659,メディアＬ,ＪＱ,,,+9,+4.25%,"69,600",－,1.64,－
2022/02/08,85,2934,ジェイフロ,東Ｍ,,,+81,+4.24%,"49,900",16.9,2.07,－
2022/02/08,86,3553,共和レ,東１,,,+28,+4.20%,"60,300",12.1,0.51,4.03
2022/02/08,87,9021,ＪＲ西日本,東１,,,+206,+4.17%,"2,112,600",－,1.22,1.94
2022/02/08,88,3141,ウエルシア,東１,,,+130,+4.15%,"1,282,000",25.2,3.49,0.92
2022/02/08,89,2884,ヨシムラＨＤ,東１,,,+21,+4.14%,"57,800",36.3,2.44,－
2022/02/08,90,6444,サンデン,東１,,,+8,+4.12%,"263,100",1.0,0.93,－
2022/02/08,91,6395,タダノ,東１,,,+40,+4.11%,"482,400",11.7,0.82,0.69
2022/02/08,92,7732,トプコン,東１,,,+61,+4.10%,"956,500",23.3,2.18,1.29
2022/02/08,93,7353,Ｋラーニング,東Ｍ,,,+43,+4.05%,"40,900",37.3,6.67,－
2022/02/08,94,7134,クルーバー,ＪＱ,,,+48,+4.02%,"19,900",8.1,1.78,3.62
2022/02/08,95,6798,ＳＭＫ,東１,,,+86,+3.98%,"7,100",9.3,0.48,2.67
2022/02/08,96,4680,ラウンドワン,東１,,,+58,+3.97%,"1,191,900",22.5,3.13,1.32
2022/02/08,97,6916,アイオデータ,東１,,,+34,+3.97%,"81,900",28.6,0.40,2.24
2022/02/08,98,5962,浅香工,東２,,,+62,+3.96%,"2,100",15.6,0.48,1.84
2022/02/08,99,6205,ＯＫＫ,東１,,,+30,+3.96%,"493,800",－,2.38,－
2022/02/08,100,3193,鳥貴族ＨＤ,東１,,,+72,+3.93%,"162,500",－,3.67,－
2022/02/08,101,4882,ペルセウス,東Ｍ,,,+16,+3.92%,"1,410,400",－,1.43,－
2022/02/08,102,9006,京急,東１,,,+46,+3.88%,"825,700",42.4,1.34,0.81
2022/02/08,103,7512,イオン北海道,東１,,,+44,+3.85%,"183,600",36.7,2.68,1.01
2022/02/08,104,9005,東急,東１,,,+60,+3.84%,"1,613,400",97.7,1.36,0.92
2022/02/08,105,9201,ＪＡＬ,東１,,,+87,+3.80%,"6,624,300",－,1.27,－
