日付,順位,コード,銘柄名,市場,株価,S高,前日比,前日比(%),出来高,ＰＥＲ,ＰＢＲ,利回り
2021/07/05,1,3390,アイネスト,ＪＱ,,,+30,+28.57%,"41,460,400",175,4.06,－
2021/07/05,2,4918,アイビー,ＪＱ,,S,+300,+26.67%,"3,646,700",13.9,3.60,－
2021/07/05,3,7374,Ｃｏｎｆ,東Ｍ,,S,+700,+20.47%,"3,687,200",37.7,29.49,－
2021/07/05,4,5759,日本電解,東Ｍ,,S,+700,+20.38%,"7,443,300",34.3,6.06,－
2021/07/05,5,3321,ミタチ産業,東１,,,+140,+19.58%,"1,089,800",8.4,0.68,2.92
2021/07/05,6,3286,トラストＨＤ,東Ｍ,,S,+80,+19.00%,"587,100",21.8,3.01,3.27
2021/07/05,7,7373,アイドマＨＤ,東Ｍ,,S,+700,+16.73%,"2,087,000",75.1,43.99,－
2021/07/05,8,4932,アルマード,ＪＱ,,,+140,+15.37%,"7,052,100",16.0,3.84,－
2021/07/05,9,2978,ツクルバ,東Ｍ,,,+102,+13.37%,"226,600",－,9.80,－
2021/07/05,10,3608,ＴＳＩＨＤ,東１,,,+34,+10.18%,"10,040,800",20.0,0.33,1.36
2021/07/05,11,4124,大阪油化,ＪＱ,,,+290,+10.03%,"157,400",67.2,2.00,0.79
2021/07/05,12,4446,リンクユー,東１,,,+154,+10.03%,"652,300",298,11.39,－
2021/07/05,13,3175,ＡＰＨＤ,東１,,,+50,+10.00%,"131,500",－,12.61,－
2021/07/05,14,4361,川口化,東２,,,+148,+9.97%,"81,800",7.6,0.92,1.84
2021/07/05,15,7527,システムソフ,東１,,,+17,+9.66%,"6,499,600",30.3,2.85,1.04
2021/07/05,16,7698,アイスコ,ＪＱ,,,+166,+8.61%,"66,800",10.6,1.71,1.77
2021/07/05,17,4288,アズジェント,ＪＱ,,,+92,+8.33%,"10,600",－,3.06,0.42
2021/07/05,18,6973,協栄産,東１,,,+106,+7.60%,"27,900",11.4,0.35,2.67
2021/07/05,19,4583,カイオム,東Ｍ,,,+21,+7.58%,"2,155,200",－,3.89,－
