日付,順位,コード,銘柄名,市場,株価,S高,前日比,前日比(%),出来高,ＰＥＲ,ＰＢＲ,利回り
2021/07/26,1,3936,ＧＷ,東Ｍ,,S,+300,+27.20%,"3,600",17.2,8.39,－
2021/07/26,2,8135,ゼット,東２,,S,+80,+26.67%,"7,706,300",14.3,0.75,1.32
2021/07/26,3,3825,リミックス,東２,,,+32,+24.43%,"9,532,500",7.7,3.83,－
2021/07/26,4,7792,コラントッテ,東Ｍ,,S,+300,+22.59%,"5,102,300",34.3,12.12,0.74
2021/07/26,5,4074,ラキール,東Ｍ,,,+465,+20.53%,"6,434,800",88.5,17.29,－
2021/07/26,6,7373,アイドマＨＤ,東Ｍ,,,+830,+16.53%,"1,376,500",92.4,45.39,－
2021/07/26,7,5935,元旦,ＪＱ,,,+890,+15.98%,"4,400",22.5,1.10,1.16
2021/07/26,8,6335,東京機,東１,,,+101,+12.63%,"735,400",25.4,1.01,－
2021/07/26,9,9837,モリト,東１,,,+72,+11.90%,"3,437,800",26.5,0.56,2.66
2021/07/26,10,2038,原油先Ｗブル,東EN,,,+63,+11.75%,"9,733,824",－,－,－
2021/07/26,11,6031,サイジニア,東Ｍ,,,+280,+10.42%,"12,100",－,37.07,－
2021/07/26,12,5074,テスＨＤ,東１,,,+216,+9.84%,"1,107,600",36.8,8.83,0.85
2021/07/26,13,5191,住友理工,東１,,,+68,+9.29%,"664,200",23.7,0.54,1.75
2021/07/26,14,2983,アールプラン,東Ｍ,,,+227,+9.27%,"15,600",8.3,1.17,－
2021/07/26,15,5423,東京製鉄,東１,,,+99,+9.25%,"4,921,600",7.3,1.04,1.37
2021/07/26,16,4707,キタック,ＪＱ,,,+30,+8.72%,"440,200",11.0,0.75,1.34
2021/07/26,17,2981,ランディクス,東Ｍ,,,+190,+8.45%,"26,800",10.6,1.43,2.05
2021/07/26,18,3409,北日紡,東２,,,+14,+8.09%,"517,500",566,3.23,－
2021/07/26,19,9919,関西スーパ,東１,,,+79,+7.83%,"103,400",16.2,0.94,1.47
2021/07/26,20,7283,愛三工,東１,,,+68,+7.55%,"541,400",9.8,0.73,2.79
2021/07/26,21,6951,日電子,東１,,,+480,+7.26%,"937,200",53.5,6.72,0.39
2021/07/26,22,5690,リバーＨＤ,東２,,,+102,+7.21%,"307,100",10.3,1.50,2.31
2021/07/26,23,6966,三井ハイテク,東１,,,+430,+7.18%,"787,700",41.9,4.67,0.42
2021/07/26,24,4556,カイノス,ＪＱ,,,+79,+7.09%,"468,000",12.2,1.02,1.26
2021/07/26,25,1671,ＷＴＩ原油,東Ｅ,,,+101,+7.08%,"2,147,806",－,－,－
2021/07/26,26,3393,スタティアＨ,東１,,,+135,+7.06%,"70,600",404,4.42,0.54
2021/07/26,27,6618,大泉製,東Ｍ,,,+84,+7.02%,"478,200",45.7,4.00,0.62
2021/07/26,28,2788,アップル,東２,,,+24,+7.00%,"565,900",20.0,0.82,1.36
2021/07/26,29,2151,タケエイ,東１,,,+122,+6.96%,"449,900",19.9,1.57,1.60
2021/07/26,30,4582,シンバイオ,ＪＧ,,,+136,+6.83%,"2,347,500",71.1,21.24,－
2021/07/26,31,4583,カイオム,東Ｍ,,,+19,+6.83%,"855,900",－,3.88,－
2021/07/26,32,1699,野村原油,東Ｅ,,,+12,+6.82%,"6,776,060",－,－,－
2021/07/26,33,6647,森尾電,東２,,,+126,+6.77%,"2,100",17.1,0.66,1.51
2021/07/26,34,4882,ペルセウス,東Ｍ,,,+49,+6.75%,"57,900",－,8.39,－
2021/07/26,35,4980,デクセリ,東１,,,+151,+6.72%,"746,000",20.9,2.74,2.42
2021/07/26,36,1694,ＷＴニッケル,東Ｅ,,,+125,+6.67%,"12,420",－,－,－
2021/07/26,37,7726,黒田精,東２,,,+170,+6.60%,"71,300",45.8,1.71,0.73
2021/07/26,38,3663,アートＳＨＤ,東２,,,+67,+6.58%,"1,545,400",36.8,7.92,0.28
2021/07/26,39,1690,ＷＴ原油,東Ｅ,,,+44,+6.57%,"33,100",－,－,－
2021/07/26,40,1693,ＷＴ銅,東Ｅ,,,+270,+6.57%,"7,090",－,－,－
2021/07/26,41,1691,ＷＴガソリン,東Ｅ,,,+190,+6.51%,245,－,－,－
2021/07/26,42,3696,セレス,東１,,,+205,+6.50%,"361,600",23.1,4.88,0.89
2021/07/26,43,3623,ビリングシス,東Ｍ,,,+65,+6.49%,"68,300",38.0,3.49,0.82
2021/07/26,44,7004,日立造,東１,,,+48,+6.46%,"2,630,600",26.7,1.06,1.52
