日付,順位,コード,銘柄名,市場,株価,S高,前日比,前日比(%),出来高,ＰＥＲ,ＰＢＲ,利回り
2021/11/09,1,6271,ニッセイ,東２,,S,+300,+27.52%,"8,000",38.5,0.90,0.86
2021/11/09,2,3185,夢展望,東Ｍ,,S,+80,+26.40%,"171,300",39.8,25.86,－
2021/11/09,3,9919,関西スーパ,東１,,S,+300,+24.29%,"1,032,700",22.8,1.33,1.04
2021/11/09,4,3001,片倉,東１,,S,+400,+21.95%,"228,700",16.8,1.17,－
2021/11/09,5,6779,日電波,東１,,S,+150,+16.13%,"355,300",5.3,1.30,0.46
2021/11/09,6,7089,フォースタ,東Ｍ,,S,+700,+15.80%,"117,300",56.7,13.92,－
2021/11/09,7,3686,ＤＬＥ,東１,,,+40,+15.38%,"6,109,300",－,3.98,－
2021/11/09,8,2404,鉄人化計画,東２,,,+84,+15.11%,"1,300,700",－,46.08,－
2021/11/09,9,3848,データアプリ,ＪＱ,,,+248,+14.29%,"91,600",21.9,1.60,2.17
2021/11/09,10,2987,タスキ,東Ｍ,,,+321,+13.12%,"547,000",17.5,5.28,2.02
2021/11/09,11,6444,サンデンＨＤ,東１,,,+35,+12.87%,"1,092,600",1.6,1.42,－
2021/11/09,12,8226,理経,東２,,,+36,+12.77%,"8,917,700",68.7,1.13,－
2021/11/09,13,6957,芝浦電子,ＪＱ,,,+760,+11.97%,"341,400",16.6,2.06,1.83
2021/11/09,14,1783,アジアＧＨＤ,ＪＱ,,,+11,+11.46%,"9,181,300",713,1.99,－
2021/11/09,15,3154,メディアス,東１,,,+92,+10.65%,"98,500",24.1,1.27,1.46
2021/11/09,16,9984,ＳＢＧ,東１,,,+647,+10.50%,"40,706,000",－,1.11,0.65
2021/11/09,17,6522,アスタリスク,東Ｍ,,,"+1,410",+10.44%,"2,412,100",101,55.67,－
2021/11/09,18,5697,サンユウ,東２,,,+54,+10.23%,"202,200",8.8,0.42,3.44
2021/11/09,19,3825,リミックス,東２,,,+17,+10.12%,"5,440,800",9.2,3.79,－
2021/11/09,20,7829,サマンサＪＰ,東Ｍ,,,+13,+9.85%,"2,430,500",－,2.36,－
2021/11/09,21,4379,フォトシンス,東Ｍ,,,+112,+9.74%,"3,310,700",－,10.12,－
2021/11/09,22,2656,ベクター,ＪＱ,,,+34,+8.35%,"815,200",－,6.85,－
2021/11/09,23,2378,ルネサンス,東１,,,+105,+7.96%,"427,600",67.2,2.74,0.42
2021/11/09,24,3774,ＩＩＪ,東１,,,+345,+7.87%,"891,100",31.2,4.39,0.97
2021/11/09,25,7379,サーキュ,東Ｍ,,,+365,+7.69%,"160,500",128,20.49,－
