日付,順位,コード,銘柄名,市場,株価,S高,前日比,前日比(%),出来高,ＰＥＲ,ＰＢＲ,利回り
2021/05/28,1,5017,富士石油,東１,,,+53,+24.20%,"31,165,700",12.3,0.44,－
2021/05/28,2,3189,ＡＮＡＰ,ＪＱ,,S,+80,+23.39%,"62,800",－,1.86,－
2021/05/28,3,4282,ＥＰＳ,東１,,S,+300,+22.59%,"26,700",21.8,1.55,0.77
2021/05/28,4,2667,イメージワン,ＪＱ,,S,+150,+21.13%,"8,238,100",162,4.17,－
2021/05/28,5,7859,アルメディオ,東２,,,+47,+20.26%,"20,355,500",－,1.64,－
2021/05/28,6,3267,フィルＣ,東１,,S,+503,+18.79%,"23,000",75.1,6.57,－
2021/05/28,7,6031,サイジニア,東Ｍ,,,+335,+17.40%,"143,500",－,18.84,－
2021/05/28,8,5986,モリテック,東１,,,+57,+12.84%,"4,341,400",46.8,0.87,0.60
2021/05/28,9,6391,加地テック,東２,,,+640,+12.77%,"55,500",30.2,1.48,0.71
2021/05/28,10,4496,コマースワン,東Ｍ,,,+248,+11.70%,"52,300",41.2,9.84,－
2021/05/28,11,1418,インタライフ,ＪＱ,,,+23,+10.41%,"2,282,200",47.0,1.22,1.64
2021/05/28,12,6538,キャリインデ,東１,,,+63,+10.29%,"672,400",37.6,4.70,0.37
2021/05/28,13,7213,レシップＨＤ,東１,,,+56,+10.05%,"976,800",39.1,1.59,0.82
2021/05/28,14,1717,明豊ファシリ,東１,,,+76,+9.41%,"932,900",15.8,2.57,3.17
2021/05/28,15,5726,大阪チタ,東１,,,+72,+9.29%,"1,423,300",－,1.05,－
2021/05/28,16,4657,環境管理,ＪＱ,,,+57,+9.25%,"2,483,100",16.6,1.50,1.19
2021/05/28,17,5727,邦チタ,東１,,,+80,+9.24%,"469,700",28.1,1.52,1.27
2021/05/28,18,3409,北日紡,東２,,,+18,+9.23%,"699,400",645,3.68,－
2021/05/28,19,5901,洋缶ＨＤ,東１,,,+127,+9.21%,"1,869,800",16.7,0.45,3.05
2021/05/28,20,8918,ランド,東１,,,+1,+9.09%,"12,730,800",5.8,3.76,0.83
2021/05/28,21,9425,日本テレホン,ＪＱ,,,+42,+8.64%,"4,117,400",31.0,2.67,－
2021/05/28,22,6946,日本アビオ,東２,,,+300,+8.51%,"411,700",8.3,1.05,－
2021/05/28,23,3154,メディアス,東１,,,+84,+8.41%,"172,600",13.9,1.50,1.94
2021/05/28,24,5992,中発条,東１,,,+90,+8.34%,"143,000",11.7,0.48,2.74
2021/05/28,25,1696,ＷＴコーン,東Ｅ,,,+10,+8.33%,"225,900",－,－,－
2021/05/28,26,5541,大平金,東１,,,+147,+8.30%,"511,400",38.7,0.56,0.78
2021/05/28,27,6081,アライドアキ,東Ｍ,,,+81,+8.20%,"1,871,300",47.2,7.65,－
2021/05/28,28,5721,Ｓサイエンス,東１,,,+3,+8.11%,"664,500",－,2.34,－
2021/05/28,29,4119,ピグメント,東２,,,+167,+7.87%,"44,000",7.2,0.28,3.50
2021/05/28,30,7408,ジャムコ,東１,,,+67,+7.71%,"186,400",－,1.55,－
2021/05/28,31,6067,インパクト,東Ｍ,,,+180,+7.62%,"109,800",－,5.74,－
