日付,順位,コード,銘柄名,市場,株価,S高,前日比,前日比(%),出来高,ＰＥＲ,ＰＢＲ,利回り
2022/02/16,1,6522,アスタリスク,東Ｍ,,S,+400,+22.65%,"26,000",58.8,8.42,－
2022/02/16,2,4380,Ｍマート,東Ｍ,,S,+150,+20.55%,"91,600",23.1,4.08,1.14
2022/02/16,3,4582,シンバイオ,ＪＧ,,S,+150,+18.89%,"3,221,000",24.5,5.82,－
2022/02/16,4,3906,ＡＬＢＥＲＴ,東Ｍ,,S,+700,+18.82%,"62,100",44.2,5.21,－
2022/02/16,5,9308,乾汽船,東１,,S,+503,+18.08%,"1,670,400",8.2,3.13,5.69
2022/02/16,6,9827,リリカラ,ＪＱ,,,+46,+17.04%,"13,695,000",4.9,0.57,4.59
2022/02/16,7,9318,アジア開発,東２,,,+1,+16.67%,"16,129,700",－,2.66,－
2022/02/16,8,4932,アルマード,ＪＱ,,S,+100,+15.50%,"19,800",13.5,2.70,5.37
2022/02/16,9,4235,ＵＦＨＤ,ＪＱ,,,+365,+15.39%,"194,100",23.6,2.11,1.24
2022/02/16,10,6561,ハナツアーＪ,東Ｍ,,,+111,+15.29%,"201,300",－,8.22,－
2022/02/16,11,4014,カラダノート,東Ｍ,,S,+150,+15.02%,"780,100",40.5,7.35,－
2022/02/16,12,4593,ヘリオス,東Ｍ,,,+153,+14.64%,"1,457,000",－,7.65,－
2022/02/16,13,2438,アスカネット,東Ｍ,,,+184,+13.70%,"10,773,700",128,4.42,0.46
2022/02/16,14,3978,マクロミル,東１,,,+151,+13.70%,"442,900",18.3,1.61,1.28
2022/02/16,15,5491,日金属,東１,,,+140,+12.87%,"1,202,000",4.1,0.36,－
2022/02/16,16,9127,玉井船,東２,,,+209,+12.68%,"194,800",3.3,0.65,2.69
2022/02/16,17,9268,オプティマス,東２,,,+314,+12.66%,"128,900",5.0,0.92,4.47
2022/02/16,18,4259,エクサＷｉｚ,東Ｍ,,,+75,+11.36%,"889,400",－,9.28,－
2022/02/16,19,7014,名村造,東１,,,+24,+11.06%,"3,469,700",－,0.42,－
2022/02/16,20,6030,アドベンチャ,東Ｍ,,,+700,+10.40%,"392,700",50.7,6.47,0.20
2022/02/16,21,6548,旅工房,東Ｍ,,,+73,+9.97%,"452,200",－,7.49,－
2022/02/16,22,8742,小林洋行,東１,,,+21,+9.86%,"117,900",－,0.29,－
2022/02/16,23,9450,ファイバーＧ,東１,,,+109,+9.67%,"173,300",21.4,9.39,－
2022/02/16,24,4598,デルタフライ,東Ｍ,,,+154,+9.56%,"543,800",－,7.02,－
2022/02/16,25,7157,ライフネット,東Ｍ,,,+55,+9.40%,"609,700",－,1.86,－
2022/02/16,26,9355,リンコー,東２,,,+137,+9.13%,"1,200",16.4,0.30,0.61
2022/02/16,27,3807,フィスコ,ＪＧ,,,+16,+9.04%,"1,834,000",2.2,2.24,1.55
2022/02/16,28,5704,ＪＭＣ,東Ｍ,,,+51,+8.90%,"179,200",19.3,1.50,－
2022/02/16,29,8740,フジトミ,ＪＱ,,,+18,+8.82%,"53,700",－,0.76,1.35
2022/02/16,30,6871,日本マイクロ,東１,,,+140,+8.79%,"661,100",－,2.02,－
2022/02/16,31,9115,明治海,東１,,,+74,+8.62%,"676,900",12.5,1.48,－
2022/02/16,32,6616,ＴＯＲＥＸ,東１,,,+208,+8.55%,"176,500",11.1,1.35,1.67
2022/02/16,33,6094,フリークＨＤ,東Ｍ,,,+125,+8.51%,"206,000",－,3.83,－
2022/02/16,34,6250,やまびこ,東１,,,+107,+8.36%,"518,100",6.8,0.84,3.75
2022/02/16,35,7367,セルム,ＪＱ,,,+70,+8.22%,"46,900",16.0,1.56,1.95
2022/02/16,36,6562,ジーニー,東Ｍ,,,+68,+8.18%,"154,300",27.1,5.62,－
2022/02/16,37,7370,Ｅｎｊｉｎ,東Ｍ,,,+218,+8.13%,"2,136,200",36.4,6.38,－
2022/02/16,38,7695,交換できる,東Ｍ,,,+202,+8.08%,"33,400",184,7.39,－
2022/02/16,39,8848,レオパレス,東１,,,+16,+7.96%,"2,684,400",39.7,－,－
2022/02/16,40,6914,オプテクスＧ,東１,,,+117,+7.86%,"316,400",12.4,1.63,2.24
2022/02/16,41,2477,手間いらず,東１,,,+370,+7.82%,"53,900",45.4,6.93,0.50
2022/02/16,42,6592,マブチ,東１,,,+300,+7.81%,"950,600",22.0,1.04,3.26
2022/02/16,43,2437,シンワワイズ,ＪＱ,,,+29,+7.80%,"374,800",－,1.33,－
2022/02/16,44,6597,ＨＰＣシス,東Ｍ,,,+126,+7.76%,"122,500",14.9,3.96,－
2022/02/16,45,4588,オンコリス,東Ｍ,,,+44,+7.73%,"413,900",－,2.96,－
2022/02/16,46,7071,アンビスＨＤ,ＪＱ,,,+315,+7.71%,"141,300",64.7,12.47,0.14
2022/02/16,47,9119,飯野海,東１,,,+59,+7.67%,"4,331,800",8.8,1.01,3.50
2022/02/16,48,6907,ジオマテック,ＪＱ,,,+39,+7.66%,"11,600",－,0.42,－
2022/02/16,49,4293,セプテニＨＤ,ＪＱ,,,+38,+7.65%,"3,371,300",28.7,5.80,－
2022/02/16,50,9273,コーア商ＨＤ,東１,,,+49,+7.64%,"209,800",13.3,1.54,1.59
2022/02/16,51,9416,ビジョン,東１,,,+78,+7.52%,"374,700",57.6,5.25,－
2022/02/16,52,4165,プレイド,東Ｍ,,,+91,+7.51%,"1,041,700",－,10.52,－
2022/02/16,53,4885,室町ケミカル,ＪＱ,,,+58,+7.41%,"121,800",9.3,1.98,2.26
2022/02/16,54,5108,ブリヂストン,東１,,,+362,+7.39%,"5,068,200",13.2,1.41,3.23
2022/02/16,55,7036,ＥＭネットＪ,東Ｍ,,,+201,+7.18%,"6,200",28.5,7.87,－
2022/02/16,56,8890,レーサム,ＪＱ,,,+55,+7.13%,"224,800",6.3,0.58,3.27
2022/02/16,57,7048,ベルトラ,東Ｍ,,,+31,+7.05%,"897,400",－,13.65,－
2022/02/16,58,6619,ＷＳＣＯＰＥ,東１,,,+66,+7.03%,"11,622,100",39.1,1.79,－
2022/02/16,59,7242,ＫＹＢ,東１,,,+205,+6.80%,"258,000",4.3,0.59,2.80
2022/02/16,60,8091,ニチモウ,東１,,,+182,+6.80%,"30,300",4.1,0.50,2.80
2022/02/16,61,6599,エブレン,ＪＱ,,,+167,+6.65%,"4,200",13.0,1.09,0.78
2022/02/16,62,8040,東ソワール,東２,,,+65,+6.61%,"83,200",14.8,0.45,－
2022/02/16,63,2196,エスクリ,東１,,,+26,+6.60%,"276,800",56.8,0.92,－
2022/02/16,64,4074,ラキール,東Ｍ,,,+112,+6.60%,"57,500",32.6,4.90,－
2022/02/16,65,9107,川崎汽,東１,,,+470,+6.55%,"7,411,100",1.4,1.09,3.92
2022/02/16,66,4186,東応化,東１,,,+440,+6.53%,"697,100",17.3,1.85,2.20
2022/02/16,67,4971,メック,東１,,,+188,+6.49%,"179,000",19.5,2.80,1.30
2022/02/16,68,2933,紀文食品,東１,,,+68,+6.45%,"193,900",12.7,1.85,1.34
2022/02/16,69,3926,オープンドア,東１,,,+123,+6.45%,"650,900",－,11.90,－
2022/02/16,70,5631,日製鋼,東１,,,+225,+6.45%,"436,600",24.8,1.90,1.21
2022/02/16,71,6707,サンケン,東１,,,+315,+6.45%,"102,000",48.3,1.39,0.58
2022/02/16,72,7061,日本ホスピス,東Ｍ,,,+114,+6.38%,"40,100",33.8,9.96,－
2022/02/16,73,9240,デリバリコン,東Ｍ,,,+46,+6.35%,"46,400",17.5,4.90,－
2022/02/16,74,6652,ＩＤＥＣ,東１,,,+143,+6.34%,"222,400",10.4,1.51,3.33
2022/02/16,75,9253,スローガン,東Ｍ,,,+86,+6.34%,"10,000",18.9,2.95,－
2022/02/16,76,2656,ベクター,ＪＱ,,,+19,+6.31%,"43,400",－,5.52,－
2022/02/16,77,6969,松尾電,東２,,,+44,+6.29%,"96,000",－,1.77,－
2022/02/16,78,8600,トモニＨＤ,東１,,,+22,+6.27%,"544,200",5.2,0.24,2.41
2022/02/16,79,7806,ＭＴＧ,東Ｍ,,,+85,+6.25%,"234,500",18.2,1.45,0.69
2022/02/16,80,6315,ＴＯＷＡ,東１,,,+139,+6.20%,"961,600",7.3,1.55,2.10
2022/02/16,81,3900,クラウドＷ,東Ｍ,,,+60,+6.18%,"732,300",－,3.96,－
2022/02/16,82,7187,ジェイリース,東１,,,+114,+6.12%,"868,400",14.1,9.09,2.02
2022/02/16,83,6063,ＥＡＪ,ＪＱ,,,+59,+6.11%,"42,400",－,2.45,－
2022/02/16,84,4251,恵和,東１,,,+275,+6.10%,"99,900",16.0,3.25,0.52
2022/02/16,85,8338,筑波銀,東１,,,+13,+6.07%,"613,600",6.7,0.16,2.20
2022/02/16,86,3878,巴川紙,東１,,,+52,+6.03%,"43,000",5.2,0.71,1.64
2022/02/16,87,3647,ジー・スリー,東２,,,+17,+6.01%,"98,200",29.7,1.99,－
2022/02/16,88,3267,フィルＣ,東１,,,+67,+5.99%,"105,900",72.9,2.37,－
2022/02/16,89,3441,山王,ＪＱ,,,+62,+5.99%,"39,400",18.8,0.99,0.91
2022/02/16,90,6481,ＴＨＫ,東１,,,+165,+5.99%,"1,463,800",11.7,1.18,－
2022/02/16,91,6349,小森,東１,,,+42,+5.97%,"408,100",10.5,0.41,4.70
2022/02/16,92,7342,ウェルスナビ,東Ｍ,,,+107,+5.97%,"1,854,500",－,8.89,－
2022/02/16,93,6273,ＳＭＣ,東１,,,"+3,870",+5.92%,"445,700",26.2,3.04,1.01
2022/02/16,94,3840,パス,東２,,,+3,+5.88%,"62,800",－,3.09,－
2022/02/16,95,7992,セーラー,東２,,,+11,+5.88%,"130,800",41.3,1.37,－
2022/02/16,96,2046,インドブル,東EN,,,+970,+5.83%,"2,665",－,－,－
2022/02/16,97,1783,アジアＧＨＤ,ＪＱ,,,+4,+5.80%,"6,649,200",32.7,3.50,－
2022/02/16,98,2150,ケアネット,東Ｍ,,,+42,+5.79%,"831,000",18.7,4.19,0.78
2022/02/16,99,9110,ユナイテド海,東１,,,+225,+5.79%,"459,000",4.4,0.88,6.93
2022/02/16,100,4025,多木化,東１,,,+275,+5.78%,"26,900",30.0,1.49,0.99
2022/02/16,101,2122,インタスペス,東Ｍ,,,+50,+5.73%,"12,200",14.8,1.13,2.17
2022/02/16,102,6728,アルバック,東１,,,+340,+5.73%,"345,000",17.2,1.80,1.75
2022/02/16,103,8139,ナガホリ,東２,,,+11,+5.73%,"181,900",20.8,0.26,0.99
2022/02/16,104,7276,小糸製,東１,,,+330,+5.71%,"772,200",28.1,1.73,－
2022/02/16,105,7805,プリントＮ,ＪＱ,,,+31,+5.71%,"2,300",11.7,0.93,1.74
