日付,順位,コード,銘柄名,市場,株価,S高,前日比,前日比(%),出来高,ＰＥＲ,ＰＢＲ,利回り
2021/10/08,1,1783,アジアＧＨＤ,ＪＱ,,,+28,+28.00%,"29,759,800",752,2.16,－
2021/10/08,2,6335,東京機,東１,,S,+300,+22.76%,"349,800",45.6,1.90,－
2021/10/08,3,7477,ムラキ,ＪＱ,,S,+300,+21.08%,"67,800",44.5,1.06,0.87
2021/10/08,4,6173,アクアライン,東Ｍ,,S,+100,+18.66%,"49,400",7.3,2.57,－
2021/10/08,5,3927,Ｆ－ブレイン,東Ｍ,,S,+150,+17.01%,"88,800",－,4.16,－
2021/10/08,6,9318,アジア開発,東２,,,+1,+14.29%,"15,365,400",－,3.07,－
2021/10/08,7,3578,倉庫精,東２,,,+60,+13.36%,"4,900",－,0.87,2.36
2021/10/08,8,4424,Ａｍａｚｉａ,東Ｍ,,,+167,+12.63%,"101,600",66.9,4.94,－
2021/10/08,9,6919,ケル,ＪＱ,,,+128,+12.31%,"446,400",8.7,0.67,3.51
2021/10/08,10,7082,ジモティー,東Ｍ,,,+405,+11.33%,"435,200",77.3,25.44,－
2021/10/08,11,6192,ＨｙＡＳ＆Ｃ,東Ｍ,,,+20,+10.70%,"11,212,100",－,3.78,－
2021/10/08,12,4956,コニシ,東１,,,+175,+10.54%,"196,200",12.3,1.00,2.18
2021/10/08,13,5698,エンビプロ,東１,,,+188,+9.87%,"382,800",15.8,2.38,1.58
2021/10/08,14,4337,ぴあ,東１,,,+350,+9.38%,"125,500",－,23.00,－
2021/10/08,15,4316,ビーマップ,ＪＧ,,,+53,+9.11%,"351,500",51.2,2.84,－
2021/10/08,16,8918,ランド,東１,,,+1,+9.09%,"38,803,100",5.7,2.67,0.83
2021/10/08,17,3498,霞ヶ関Ｃ,東Ｍ,,,+261,+8.94%,"1,423,600",21.2,4.38,0.63
2021/10/08,18,3772,ウェルス,東２,,,+200,+8.84%,"57,500",6.6,3.02,－
2021/10/08,19,3423,エスイー,ＪＱ,,,+26,+8.55%,"144,800",14.4,1.09,3.33
2021/10/08,20,3628,データＨＲ,東Ｍ,,,+156,+8.53%,"25,300",87.8,13.87,0.34
2021/10/08,21,4331,Ｔ＆Ｇニーズ,東１,,,+98,+8.51%,"318,600",324,1.55,－
2021/10/08,22,6962,大真空,東１,,,+320,+8.41%,"423,500",20.8,1.16,1.21
2021/10/08,23,7065,ｕｐｒ,東２,,,+206,+8.23%,"40,500",40.3,2.95,0.48
2021/10/08,24,6092,エンバイオＨ,東Ｍ,,,+53,+8.19%,"243,700",12.9,0.85,－
2021/10/08,25,6030,アドベンチャ,東Ｍ,,,+660,+7.96%,"169,300",54.9,26.15,0.17
2021/10/08,26,9468,カドカワ,東１,,,+460,+7.85%,"764,100",49.4,3.18,0.79
2021/10/08,27,9246,プロカン,東Ｍ,,,+330,+7.72%,"1,492,500",91.2,38.94,－
2021/10/08,28,2780,コメ兵ＨＤ,東２,,,+151,+7.66%,"263,500",15.8,1.25,1.13
2021/10/08,29,6175,ネットマーケ,東１,,,+37,+7.61%,"678,400",20.8,2.59,1.15
2021/10/08,30,7048,ベルトラ,東Ｍ,,,+55,+7.58%,"1,103,300",－,18.21,－
2021/10/08,31,6659,メディアＬ,ＪＱ,,,+26,+7.51%,"552,100",23.3,1.93,－
2021/10/08,32,8214,ＡＯＫＩＨＤ,東１,,,+50,+7.49%,"1,406,700",46.9,0.50,1.39
2021/10/08,33,3843,フリービット,東１,,,+95,+7.47%,"1,128,700",43.8,2.84,－
2021/10/08,34,3121,マーチャント,東２,,,+26,+7.43%,"181,800",45.4,2.88,0.53
2021/10/08,35,7078,ＩＮＣ,東Ｍ,,,+57,+7.20%,"40,000",602,4.47,－
2021/10/08,36,7674,ＮＡＴＴＹ,東Ｍ,,,+235,+7.19%,"8,000",74.8,4.36,－
2021/10/08,37,7713,シグマ光機,ＪＱ,,,+130,+7.19%,"320,400",16.3,0.99,2.06
2021/10/08,38,4486,ユナイト,東Ｍ,,,+110,+7.15%,"40,200",35.2,4.79,0.49
