日付,順位,コード,銘柄名,市場,株価,S高,前日比,前日比(%),出来高,ＰＥＲ,ＰＢＲ,利回り
2021/12/27,1,2334,イオレ,東Ｍ,,,+234,+21.99%,"56,600",－,6.07,－
2021/12/27,2,6522,アスタリスク,東Ｍ,,S,+500,+19.92%,"31,400",81.7,44.99,－
2021/12/27,3,3803,イメージ情報,ＪＧ,,S,+80,+19.42%,"4,900",29.2,2.86,－
2021/12/27,4,4260,ハイブリッド,東Ｍ,,S,+150,+19.01%,"7,653,500",60.5,17.69,－
2021/12/27,5,9212,ＧＥＩ,東Ｍ,,,+275,+18.84%,"7,614,600",232,21.82,－
2021/12/27,6,1737,三井金エンジ,東２,,S,+150,+16.41%,"10,500",84.9,1.01,－
2021/12/27,7,6029,アトラＧ,東１,,,+46,+16.03%,"662,800","3,330",1.96,1.05
2021/12/27,8,6768,タムラ,東１,,S,+100,+15.67%,"184,300",55.1,1.23,1.36
2021/12/27,9,5358,イソライト,東１,,,+158,+15.22%,"1,507,300",12.7,1.72,1.17
2021/12/27,10,4616,川上塗,東２,,,+292,+14.80%,"10,400",51.3,0.90,1.10
2021/12/27,11,3321,ミタチ産業,東１,,,+142,+14.73%,"721,800",9.0,0.82,2.49
2021/12/27,12,2158,フロンテオ,東Ｍ,,,+420,+14.24%,"9,840,600",120,24.86,0.21
2021/12/27,13,1724,シンクレイヤ,ＪＱ,,,+141,+13.96%,"522,300",6.0,1.19,1.48
2021/12/27,14,9179,川崎近海,東２,,,+440,+12.57%,"104,900",7.1,0.43,3.81
2021/12/27,15,6898,トミタ電機,ＪＱ,,,+214,+10.47%,"47,000",16.0,0.45,－
2021/12/27,16,6524,湖北工業,東２,,,+700,+10.37%,"3,408,500",21.9,7.05,－
2021/12/27,17,4888,ステラファ,東Ｍ,,,+71,+10.35%,"2,394,400",－,6.33,－
2021/12/27,18,6616,ＴＯＲＥＸ,東１,,,+335,+10.18%,"352,500",21.0,1.91,1.21
2021/12/27,19,6927,ヘリオスＴＨ,東１,,,+28,+10.14%,"967,300",11.7,0.43,2.63
2021/12/27,20,7420,佐鳥電機,東１,,,+96,+9.95%,"430,900",14.5,0.58,3.58
2021/12/27,21,3083,シーズメン,ＪＱ,,,+95,+9.27%,"1,601,800",64.6,2.90,－
2021/12/27,22,6573,アジャイル,東Ｍ,,,+38,+9.00%,"270,600",－,－,－
