日付,順位,コード,銘柄名,市場,株価,S高,前日比,前日比(%),出来高,ＰＥＲ,ＰＢＲ,利回り
2021/08/04,1,9818,大丸エナ,東２,,S,+480,+28.42%,"19,100",26.7,1.27,0.88
2021/08/04,2,8143,ラピーヌ,東２,,S,+80,+22.28%,"109,600",10.4,1.46,－
2021/08/04,3,7372,デコルテＨＤ,東Ｍ,,,+237,+21.70%,"5,812,400",14.4,1.99,－
2021/08/04,4,5935,元旦,ＪＱ,,,"+1,090",+20.84%,"1,900",22.0,1.08,1.19
2021/08/04,5,8040,東ソワール,東２,,S,+150,+15.91%,"17,300",－,0.49,－
2021/08/04,6,4687,ＴＤＣソフト,東１,,,+170,+15.45%,"593,500",17.8,2.24,1.89
2021/08/04,7,2531,宝ＨＬＤ,東１,,,+130,+10.16%,"1,491,800",20.8,1.74,1.70
2021/08/04,8,4689,ＺＨＤ,東１,,,+55.3,+9.78%,"63,797,500",－,1.77,0.90
2021/08/04,9,3955,イムラ封筒,東２,,,+84,+9.55%,"56,400",12.9,0.69,2.07
2021/08/04,10,5384,フジミインコ,東１,,,+500,+9.43%,"463,200",19.4,2.52,2.50
2021/08/04,11,8918,ランド,東１,,,+1,+9.09%,"12,613,100",5.7,2.63,0.83
2021/08/04,12,7087,ウイルテック,東２,,,+124,+8.70%,"128,700",12.6,1.41,2.45
2021/08/04,13,6982,リード,東２,,,+56,+8.59%,"120,800",40.5,0.69,0.71
2021/08/04,14,6343,フリージア,東２,,,+9,+7.56%,"3,906,100",－,0.74,－
2021/08/04,15,1515,日鉄鉱,東１,,,+460,+7.54%,"90,400",9.1,0.48,3.20
2021/08/04,16,6493,日鍛バ,東２,,,+24,+7.23%,"1,502,200",6.6,0.44,3.09
2021/08/04,17,4385,メルカリ,東Ｍ,,,+410,+7.00%,"2,187,000",197,27.14,－
2021/08/04,18,2980,ＳＲＥＨＤ,東１,,,+440,+6.96%,"265,300",125,13.12,－
2021/08/04,19,6016,ジャパンエン,東２,,,+79,+6.81%,"40,700",8.1,0.55,1.61
2021/08/04,20,8929,青山財産,東２,,,+102,+6.39%,"138,700",16.0,2.94,3.30
2021/08/04,21,6367,ダイキン,東１,,,"+1,465",+6.31%,"1,472,600",38.0,4.18,0.73
2021/08/04,22,8114,デサント,東１,,,+195,+6.25%,"522,400",83.4,3.21,0.36
2021/08/04,23,6137,小池工,東２,,,+139,+6.05%,"161,900",11.3,0.34,2.46
2021/08/04,24,6952,カシオ,東１,,,+105,+5.85%,"2,273,000",27.1,2.19,－
2021/08/04,25,1768,ソネック,東１,,,+69,+5.78%,"36,100",10.5,1.22,2.38
2021/08/04,26,6192,ＨｙＡＳ＆Ｃ,東Ｍ,,,+10,+5.78%,"942,600",－,11.43,－
2021/08/04,27,2371,カカクコム,東１,,,+168,+5.61%,"1,363,500",40.4,14.32,1.27
2021/08/04,28,5816,オーナンバ,東２,,,+37,+5.53%,"703,400",8.6,0.52,1.70
2021/08/04,29,6938,双信電機,東１,,,+38,+5.49%,"627,200",11.4,1.14,1.10
2021/08/04,30,9101,郵船,東１,,,+360,+5.48%,"20,769,600",2.3,1.53,10.10
2021/08/04,31,2212,山パン,東１,,,+83,+5.41%,"1,959,400",34.1,1.06,1.36
2021/08/04,32,1332,日水,東１,,,+30,+5.20%,"5,888,000",12.6,1.07,1.57
2021/08/04,33,4489,ペイロール,東Ｍ,,,+52,+5.08%,"291,800",17.7,1.82,－
2021/08/04,34,6638,ミマキエンジ,東１,,,+41,+5.08%,"254,600",15.5,1.55,1.77
2021/08/04,35,2033,コスピブル,東EN,,,+970,+5.07%,32,－,－,－
2021/08/04,36,7359,東京通信,東Ｍ,,,+66,+4.97%,"39,400",38.3,6.80,－
2021/08/04,37,9639,三協フロンテ,ＪＱ,,,+225,+4.87%,"20,400",9.3,1.35,3.30
2021/08/04,38,5805,昭電線ＨＤ,東１,,,+93,+4.64%,"506,400",9.2,1.26,1.91
2021/08/04,39,4974,タカラバイオ,東１,,,+128,+4.63%,"1,259,400",29.3,4.33,0.69
2021/08/04,40,6185,ＳＭＮ,東１,,,+31,+4.53%,"138,600",84.9,2.08,－
2021/08/04,41,6840,ＡＫＩＢＡ,ＪＱ,,,+27,+4.38%,"315,600",14.8,2.90,－
2021/08/04,42,7446,東北化学,ＪＱ,,,+155,+4.37%,"4,500",8.9,0.56,2.43
2021/08/04,43,6335,東京機,東１,,,+46,+4.34%,"411,700",31.1,1.24,－
2021/08/04,44,5282,ジオスター,東２,,,+15,+4.31%,"80,100",12.6,0.55,－
2021/08/04,45,3260,エスポア,名Ｃ,,,+28,+4.24%,200,93.1,1.08,－
2021/08/04,46,6532,ベイカレント,東１,,,"+1,750",+4.23%,"241,700",57.4,21.46,0.44
2021/08/04,47,4100,戸田工,東１,,,+116,+4.21%,"84,500",9.2,1.78,－
2021/08/04,48,7477,ムラキ,ＪＱ,,,+43,+4.11%,"1,000",28.1,0.67,0.92
2021/08/04,49,5644,メタルアート,東２,,,+73,+4.00%,"26,500",4.5,0.38,－
2021/08/04,50,4755,楽天グループ,東１,,,+48,+3.98%,"9,414,000",－,2.30,－
2021/08/04,51,3045,カワサキ,東２,,,+60,+3.97%,"5,000",8.7,0.74,3.18
2021/08/04,52,7074,２４セブン,東Ｍ,,,+35,+3.87%,"11,800",－,2.03,－
2021/08/04,53,7039,ブリッジ,東Ｍ,,,+91,+3.73%,"25,100",27.7,3.60,－
2021/08/04,54,3528,ミライベート,東２,,,+1,+3.70%,"266,200",41.2,0.78,－
2021/08/04,55,7590,タカショー,東１,,,+33,+3.58%,"94,800",15.5,1.44,2.10
2021/08/04,56,6898,トミタ電機,ＪＱ,,,+46,+3.57%,"4,000",440,0.28,－
2021/08/04,57,3658,イーブック,東１,,,+135,+3.48%,"227,700",25.1,4.87,－
2021/08/04,58,5781,東邦金,東２,,,+39,+3.47%,"27,300",19.3,1.13,－
2021/08/04,59,6405,鈴茂器工,ＪＱ,,,+59,+3.46%,"7,600",18.1,0.93,1.13
2021/08/04,60,3628,データＨＲ,東Ｍ,,,+140,+3.43%,"10,700",54.3,11.75,0.43
2021/08/04,61,4685,菱友システム,ＪＱ,,,+71,+3.32%,"4,700",9.7,1.18,2.71
2021/08/04,62,6724,エプソン,東１,,,+66,+3.32%,"2,468,900",14.8,1.27,3.02
2021/08/04,63,6155,高松機械,東２,,,+24,+3.24%,"10,300",18.5,0.53,1.57
2021/08/04,64,6240,ヤマシン―Ｆ,東１,,,+22,+3.23%,"559,400",52.3,2.43,0.85
2021/08/04,65,6727,ワコム,東１,,,+23,+3.22%,"2,060,800",15.0,3.24,2.04
2021/08/04,66,6966,三井ハイテク,東１,,,+210,+3.21%,"419,700",44.1,4.92,0.40
