日付,順位,コード,銘柄名,市場,株価,S高,前日比,前日比(%),出来高,ＰＥＲ,ＰＢＲ,利回り
2021/12/07,1,8226,理経,東２,,S,+80,+27.03%,"1,332,400",81.2,1.34,－
2021/12/07,2,7070,ＳＩＨＤ,ＪＧ,,S,+80,+21.05%,"11,500",－,2.08,－
2021/12/07,3,4378,ＣＩＮＣ,東Ｍ,,S,+500,+19.84%,"116,400",89.7,29.39,－
2021/12/07,4,4699,ウチダエスコ,ＪＱ,,S,+500,+18.80%,"2,800",14.2,1.32,－
2021/12/07,5,1873,日本ハウス,東１,,,+65,+18.68%,"1,822,800",10.3,0.80,3.15
2021/12/07,6,8040,東ソワール,東２,,S,+150,+18.40%,"9,500",9.3,0.39,－
2021/12/07,7,4412,サイエンスＡ,東Ｍ,,S,"+1,500",+16.45%,"1,058,900",－,147,－
2021/12/07,8,2195,アミタＨＤ,ＪＧ,,S,"+1,000",+16.26%,"45,100",66.9,7.42,－
2021/12/07,9,6779,日電波,東１,,,+238,+15.96%,"1,667,200",8.5,2.07,0.29
2021/12/07,10,3083,シーズメン,ＪＱ,,S,+150,+15.14%,"24,700",65.8,2.95,－
2021/12/07,11,3691,リアルワルド,東Ｍ,,S,+100,+14.99%,"158,000",－,3.29,－
2021/12/07,12,7760,ＩＭＶ,ＪＱ,,,+71,+14.52%,"1,119,700",10.1,1.21,1.79
2021/12/07,13,4304,Ｅストアー,ＪＱ,,,+198,+13.84%,"53,900",11.1,3.49,1.96
2021/12/07,14,7809,寿屋,ＪＱ,,,+820,+13.67%,"114,400",15.3,4.97,0.88
2021/12/07,15,7375,リファバスＧ,東Ｍ,,,+202,+13.46%,"117,400",31.6,15.23,－
2021/12/07,16,9250,ＧＲＣＳ,東Ｍ,,,"+1,040",+12.21%,"1,984,500",86.3,59.03,－
2021/12/07,17,3031,ラクーンＨＤ,東１,,,+133,+11.91%,"1,276,400",38.3,5.39,1.60
2021/12/07,18,3370,フジタコーポ,ＪＱ,,,+37,+11.56%,"542,900",171,－,－
2021/12/07,19,2489,アドウェイズ,東１,,,+93,+11.33%,"1,024,600",30.3,3.38,0.76
2021/12/07,20,6182,メタリアル,東Ｍ,,,+134,+11.16%,"710,700",－,6.05,－
2021/12/07,21,8769,アドバンＲＭ,東１,,,+75,+10.87%,"56,300",22.4,4.06,1.44
2021/12/07,22,9246,プロカン,東Ｍ,,,+450,+10.82%,"381,200",80.9,16.41,－
2021/12/07,23,2162,ｎｍｓ,ＪＱ,,,+24,+10.04%,"613,400",7.4,0.96,1.90
2021/12/07,24,6554,エスユーエス,東Ｍ,,,+97,+9.86%,"957,000",22.5,3.43,0.93
2021/12/07,25,9245,リベロ,東Ｍ,,,+216,+9.67%,"111,400",59.0,7.04,－
2021/12/07,26,7037,テノ．ＨＤ,東１,,,+59,+9.52%,"20,300",13.6,1.38,1.24
2021/12/07,27,7685,バイセル,東Ｍ,,,+335,+9.52%,"71,200",44.3,13.28,0.36
2021/12/07,28,4490,ビザスク,東Ｍ,,,+490,+9.50%,"124,700",－,62.53,－
2021/12/07,29,3804,システムディ,ＪＱ,,,+116,+9.26%,"365,100",16.5,3.02,1.10
2021/12/07,30,2038,原油先Ｗブル,東EN,,,+59,+9.25%,"6,612,923",－,－,－
2021/12/07,31,2981,ランディクス,東Ｍ,,,+320,+9.14%,"31,300",16.6,2.02,1.31
2021/12/07,32,3687,Ｆスターズ,東１,,,+73,+9.01%,"231,600",41.0,8.13,0.68
2021/12/07,33,6195,ホープ,東Ｍ,,,+21,+8.94%,"831,500",－,－,－
2021/12/07,34,3133,海帆,東Ｍ,,,+16,+8.79%,"794,300",－,－,－
2021/12/07,35,6030,アドベンチャ,東Ｍ,,,+770,+8.74%,"79,500",58.8,25.02,0.16
2021/12/07,36,6962,大真空,東１,,,+123,+8.72%,"1,131,200",20.6,1.67,0.82
2021/12/07,37,7064,ハウテレ,東Ｍ,,,+190,+8.64%,"4,900","1,551",10.61,－
2021/12/07,38,9824,泉州電,東１,,,+415,+8.64%,"45,200",13.3,1.14,1.53
2021/12/07,39,7092,ＦＦＪ,東Ｍ,,,+224,+8.60%,"68,600",48.1,5.86,－
2021/12/07,40,6740,Ｊディスプレ,東１,,,+3,+8.57%,"18,324,100",－,0.58,－
2021/12/07,41,6032,インタワクス,東１,,,+36,+8.53%,"70,500",17.1,2.44,3.28
2021/12/07,42,4176,ココナラ,東Ｍ,,,+142,+8.47%,"263,900",－,17.76,－
2021/12/07,43,6769,ザイン,ＪＱ,,,+83,+8.47%,"106,400",24.6,1.35,1.13
2021/12/07,44,6095,メドピア,東１,,,+310,+8.46%,"293,900",48.4,12.80,－
2021/12/07,45,2173,博展,ＪＧ,,,+39,+8.39%,"36,800",6.4,3.12,0.99
2021/12/07,46,2196,エスクリ,東１,,,+36,+8.39%,"178,800",62.8,1.10,－
2021/12/07,47,6180,ＧＭＯメディ,東Ｍ,,,+145,+8.38%,"2,700",－,1.56,－
2021/12/07,48,6232,ＡＣＳＬ,東Ｍ,,,+143,+8.33%,"405,700",－,3.89,－
2021/12/07,49,2780,コメ兵ＨＤ,東２,,,+114,+8.24%,"355,400",11.2,0.87,1.60
2021/12/07,50,6086,シンメンテ,東Ｍ,,,+91,+8.24%,"60,900",26.9,3.98,1.34
2021/12/07,51,2983,アールプラン,東Ｍ,,,+690,+8.19%,"69,200",17.3,3.56,－
2021/12/07,52,3467,アグレ都市,東１,,,+135,+8.19%,"54,500",10.2,2.83,2.97
2021/12/07,53,1447,ＩＴｂｏｏｋ,東Ｍ,,,+31,+8.05%,"330,600",57.5,4.19,－
2021/12/07,54,4178,Ｓイノベ,東Ｍ,,,+163,+8.03%,"12,800",30.0,5.81,－
2021/12/07,55,7918,ヴィアＨＤ,東１,,,+12,+7.95%,"581,600",－,1.93,－
2021/12/07,56,9984,ＳＢＧ,東１,,,+405,+7.94%,"31,670,200",－,0.89,0.80
2021/12/07,57,4442,バルテス,東Ｍ,,,+96,+7.80%,"56,600",29.8,5.92,－
2021/12/07,58,9240,デリバリコン,東Ｍ,,,+93,+7.78%,"144,000",29.2,10.74,－
2021/12/07,59,3328,ＢＥＥＮＯＳ,東１,,,+199,+7.73%,"154,400",－,3.16,－
2021/12/07,60,3676,デジハＨＤ,東１,,,+170,+7.73%,"217,200",36.6,7.88,0.63
2021/12/07,61,2134,燦キャピタル,ＪＱ,,,+2,+7.69%,"1,307,700",－,1.83,－
2021/12/07,62,9145,ビイングＨＤ,東２,,,+141,+7.69%,"61,400",17.6,2.91,1.16
2021/12/07,63,3926,オープンドア,東１,,,+147,+7.66%,"590,800",－,9.98,－
2021/12/07,64,6191,エアトリ,東１,,,+255,+7.66%,"587,100",113,10.57,－
2021/12/07,65,7094,ネクストーン,東Ｍ,,,+320,+7.63%,"149,400",94.6,15.41,－
2021/12/07,66,3970,イノベーショ,東Ｍ,,,+260,+7.56%,"41,500",26.8,3.24,0.75
2021/12/07,67,6561,ハナツアーＪ,東Ｍ,,,+53,+7.56%,"74,900",－,37.12,－
2021/12/07,68,4386,ＳＩＧＧ,東２,,,+42,+7.55%,"65,000",12.7,2.04,2.84
2021/12/07,69,3680,ホットリンク,東Ｍ,,,+65,+7.52%,"2,049,500",25.6,4.02,－
2021/12/07,70,6080,Ｍ＆Ａキャピ,東１,,,+400,+7.52%,"116,100",40.0,7.11,－
2021/12/07,71,2750,石光商事,ＪＱ,,,+37,+7.51%,"51,700",6.3,0.42,2.26
2021/12/07,72,7379,サーキュ,東Ｍ,,,+295,+7.50%,"135,200",106,16.97,－
2021/12/07,73,3978,マクロミル,東１,,,+67,+7.46%,"179,800",14.1,1.30,1.66
2021/12/07,74,6565,ＡＢホテル,ＪＱ,,,+88,+7.45%,"36,300",36.0,2.97,0.24
2021/12/07,75,7063,バードマン,東Ｍ,,,+86,+7.44%,"18,500",19.3,9.39,－
2021/12/07,76,9247,ＴＲＥＨＤ,東１,,,+128,+7.41%,"371,700",29.6,－,1.08
2021/12/07,77,7095,マクビープラ,東Ｍ,,,+730,+7.40%,"65,900",47.7,16.18,－
2021/12/07,78,6262,ペガサス,東１,,,+33,+7.33%,"97,000",21.4,0.52,2.90
2021/12/07,79,9306,東陽倉,東１,,,+23,+7.30%,"39,200",10.3,0.59,2.66
2021/12/07,80,2345,クシム,東２,,,+23,+7.21%,"180,700",－,0.96,－
2021/12/07,81,7366,りたりこ,東１,,,+285,+7.19%,"96,000",126,30.88,－
2021/12/07,82,7128,フルマルＨＤ,東１,,,+142,+7.14%,"21,800",60.6,－,0.59
2021/12/07,83,8698,マネックスＧ,東１,,,+57,+7.14%,"17,717,100",－,2.21,－
2021/12/07,84,4476,ＡＩクロス,東Ｍ,,,+96,+7.12%,"102,400",17.2,3.80,－
2021/12/07,85,7089,フォースタ,東Ｍ,,,+320,+7.11%,"55,000",53.3,13.08,－
2021/12/07,86,7130,ヤマエＧＨＤ,東１,,,+72,+7.11%,"23,400",5.6,0.49,2.77
2021/12/07,87,3073,ＤＤＨＤ,東１,,,+32,+7.10%,"92,000",38.0,－,－
2021/12/07,88,9273,コーア商ＨＤ,東１,,,+42,+7.04%,"108,400",12.3,1.50,1.56
2021/12/07,89,4072,電算システム,東１,,,+157,+7.02%,"26,300",13.3,1.53,1.42
2021/12/07,90,7803,ブシロード,東Ｍ,,,+128,+7.00%,"287,800",28.0,4.79,－
2021/12/07,91,3923,ラクス,東１,,,+210,+6.99%,"793,700",639,71.80,0.06
2021/12/07,92,3422,丸順,東２,,,+56,+6.91%,"17,600",4.6,0.63,1.39
2021/12/07,93,4199,ワンプラ,東Ｍ,,,+136,+6.88%,"56,700",－,1.91,－
2021/12/07,94,2150,ケアネット,東Ｍ,,,+73,+6.85%,"629,400",36.0,7.54,0.18
2021/12/07,95,8011,三陽商,東１,,,+59,+6.84%,"93,300",－,0.35,－
2021/12/07,96,3856,Ａバランス,東２,,,+245,+6.83%,"85,700",24.7,4.34,－
2021/12/07,97,7065,ｕｐｒ,東２,,,+173,+6.80%,"21,100",26.7,2.89,0.48
2021/12/07,98,7072,インテＭ,東Ｍ,,,+117,+6.80%,"98,000",271,4.42,－
