日付,順位,コード,銘柄名,市場,株価,S高,前日比,前日比(%),出来高,ＰＥＲ,ＰＢＲ,利回り
2021/09/16,1,7063,バードマン,東Ｍ,,S,+300,+21.61%,"3,400",26.2,13.31,－
2021/09/16,2,3936,ＧＷ,東Ｍ,,S,+503,+20.02%,"545,600",142,68.15,－
2021/09/16,3,2424,ブラス,東１,,,+130,+18.18%,"1,440,400",－,1.92,－
2021/09/16,4,5609,日鋳造,東２,,S,+150,+16.56%,"1,058,600",11.3,0.51,2.84
2021/09/16,5,7036,ＥＭネットＪ,東Ｍ,,S,"+1,000",+14.39%,"14,200",52.2,11.52,0.55
2021/09/16,6,6335,東京機,東１,,,+231,+14.13%,"4,545,600",52.5,2.19,－
2021/09/16,7,1783,アジアＧＨＤ,ＪＱ,,,+6,+12.24%,"5,707,400",323,0.93,－
2021/09/16,8,9308,乾汽船,東１,,,+290,+11.60%,"3,139,200",9.7,3.49,4.73
2021/09/16,9,3346,２１ＬＡＤＹ,名Ｃ,,,+9,+11.54%,"292,700",103,－,－
2021/09/16,10,4658,日本空調,東１,,,+84,+11.40%,"1,882,400",9.8,1.49,5.05
2021/09/16,11,7091,リビングＰＦ,東Ｍ,,,+600,+10.89%,"93,700",22.2,7.14,－
2021/09/16,12,9386,日本コンセプ,東１,,,+217,+10.43%,"38,200",－,2.63,1.31
2021/09/16,13,7187,ジェイリース,東１,,,+168,+9.85%,"4,063,100",15.6,11.33,1.60
2021/09/16,14,6023,ダイハツデ,東２,,,+59,+9.52%,"280,400",21.6,0.53,2.21
2021/09/16,15,9967,堺商事,東２,,,+212,+9.52%,"14,900",8.5,0.54,2.87
2021/09/16,16,9279,ギフト,東１,,,+226,+8.31%,"642,200",37.1,7.52,0.51
2021/09/16,17,9115,明治海,東１,,,+65,+8.02%,"6,593,900",36.7,1.46,－
2021/09/16,18,9171,栗林船,東２,,,+40,+8.00%,"631,200",－,0.37,1.11
2021/09/16,19,7050,Ｆインタ,東Ｍ,,,+210,+7.80%,"2,073,600",－,2.45,－
2021/09/16,20,3294,イーグランド,東１,,,+117,+7.59%,"108,200",10.7,1.25,3.50
2021/09/16,21,4464,ソフト９９,東２,,,+91,+7.43%,"54,200",11.7,0.57,2.59
2021/09/16,22,6662,ユビテック,ＪＱ,,,+18,+7.17%,"1,758,500",－,1.41,－
2021/09/16,23,9130,共栄タ,東１,,,+72,+7.13%,"667,200",9.2,0.59,1.85
2021/09/16,24,7369,メイホーＨＤ,東Ｍ,,,+122,+7.04%,"37,800",13.2,1.75,－
2021/09/16,25,6846,中央製,名２,,,+90,+6.98%,300,17.8,0.48,1.45
2021/09/16,26,3843,フリービット,東１,,,+74,+6.83%,"729,000",40.5,2.63,－
2021/09/16,27,6198,Ｃａｒｅｅｒ,東Ｍ,,,+49,+6.46%,"2,424,900",52.9,5.61,－
2021/09/16,28,3979,うるる,東Ｍ,,,+265,+6.35%,"84,100",－,6.99,－
2021/09/16,29,6837,京写,ＪＱ,,,+23,+6.18%,"241,500",47.2,0.86,1.27
2021/09/16,30,3900,クラウドＷ,東Ｍ,,,+100,+6.10%,"85,400",－,7.50,－
2021/09/16,31,6279,瑞光,東２,,,+60,+6.10%,"60,100",17.9,0.99,1.32
2021/09/16,32,9381,エーアイテイ,東１,,,+72,+6.10%,"90,500",14.4,2.39,3.51
2021/09/16,33,4333,東邦システム,東１,,,+59,+5.78%,"37,200",15.5,1.74,2.78
2021/09/16,34,7095,マクビープラ,東Ｍ,,,+520,+5.73%,"641,400",42.7,14.50,－
2021/09/16,35,9110,ユナイテド海,東１,,,+270,+5.66%,"4,488,400",7.9,1.20,－
2021/09/16,36,6090,ＨＭＴ,東Ｍ,,,+44,+5.42%,"71,700",50.5,4.31,－
2021/09/16,37,5185,フコク,東１,,,+57,+5.34%,"190,400",7.6,0.59,4.00
2021/09/16,38,1757,中小企業ＨＤ,東２,,,+3,+5.26%,"2,068,300",－,15.19,－
2021/09/16,39,3768,リスモン,東２,,,+48,+5.18%,"219,000",17.0,1.39,1.49
2021/09/16,40,7072,インテＭ,東Ｍ,,,+74,+5.03%,"301,000",601,3.72,－
2021/09/16,41,2201,森永,東１,,,+200,+4.91%,"391,200",18.4,1.73,1.87
2021/09/16,42,5707,東邦鉛,東１,,,+142,+4.89%,"1,124,600",6.8,0.92,1.64
2021/09/16,43,3474,Ｇ－ＦＡＣ,東Ｍ,,,+21,+4.88%,"188,200",－,2.50,－
