日付,順位,コード,銘柄名,市場,株価,S高,前日比,前日比(%),出来高,ＰＥＲ,ＰＢＲ,利回り
2021/06/10,1,7076,名南Ｍ＆Ａ,名２,,S,+300,+23.57%,"34,700",31.0,4.74,0.32
2021/06/10,2,7516,コーナン,東１,,,+635,+20.00%,"2,571,200",7.6,0.93,1.68
2021/06/10,3,3906,ＡＬＢＥＲＴ,東Ｍ,,S,"+1,000",+18.98%,"103,100",104,8.02,－
2021/06/10,4,6255,エヌピーシー,東Ｍ,,S,+100,+14.47%,"3,753,500",52.8,2.40,0.25
2021/06/10,5,6069,トレンダ,東Ｍ,,,+72,+11.03%,"2,366,900",19.1,2.08,2.21
2021/06/10,6,9377,ＡＧＰ,ＪＱ,,,+61,+10.74%,"316,700",－,0.94,－
2021/06/10,7,5907,ＪＦＥコンテ,東２,,,+480,+9.98%,"11,000",－,0.52,－
2021/06/10,8,4820,ＥＭシステム,東１,,,+81,+9.79%,"351,300",47.6,3.72,1.10
2021/06/10,9,2778,パレモ・ＨＤ,東２,,,+18,+9.68%,"8,932,600",24.3,1.37,－
2021/06/10,10,4177,ｉ－ｐｌｕｇ,東Ｍ,,,+520,+9.61%,"53,600",110,19.89,－
2021/06/10,11,2321,ソフトフロン,ＪＧ,,,+12,+8.89%,"9,938,200",－,19.86,－
2021/06/10,12,4013,勤次郎,東Ｍ,,,+173,+8.27%,"349,500",41.1,2.42,0.75
2021/06/10,13,3374,内外テック,ＪＱ,,,+290,+8.06%,"174,200",14.6,1.67,1.72
2021/06/10,14,4651,サニックス,東１,,,+28,+7.98%,"6,749,900",11.8,2.24,－
2021/06/10,15,2980,ＳＲＥＨＤ,東１,,,+440,+7.71%,"229,900",114,12.17,－
2021/06/10,16,3565,アセンテック,東１,,,+100,+7.65%,"594,100",39.3,8.70,0.25
2021/06/10,17,4583,カイオム,東Ｍ,,,+18,+7.35%,"2,938,300",－,3.43,－
2021/06/10,18,8247,大和デ,東２,,,+22,+7.21%,"174,200",36.7,0.58,－
2021/06/10,19,3856,Ａバランス,東２,,,+315,+7.00%,"349,800",59.4,6.27,－
2021/06/10,20,7604,梅の花,東２,,,+86,+6.94%,"72,800",－,9.26,－
2021/06/10,21,4428,シノプス,東Ｍ,,,+105,+6.93%,"54,400",168,7.62,－
2021/06/10,22,6181,タメニー,東Ｍ,,,+9,+6.47%,"2,348,700",10.1,－,－
2021/06/10,23,6844,新電元,東１,,,+255,+6.46%,"398,100",11.1,0.88,2.38
2021/06/10,24,3260,エスポア,名Ｃ,,,+38,+6.33%,"2,100",86.3,1.01,－
2021/06/10,25,7408,ジャムコ,東１,,,+76,+6.29%,"582,700",－,2.13,－
2021/06/10,26,6994,指月電,東２,,,+37,+6.22%,"50,400",23.2,0.87,1.27
2021/06/10,27,3681,ブイキューブ,東１,,,+150,+5.92%,"3,424,900",32.5,15.40,0.30
2021/06/10,28,3687,Ｆスターズ,東１,,,+50,+5.92%,"220,900",48.5,8.67,0.56
2021/06/10,29,4487,スペースマ,東Ｍ,,,+56,+5.88%,"118,300",－,15.56,－
2021/06/10,30,6074,ＪＳＳ,ＪＱ,,,+33,+5.82%,"14,600",－,0.98,－
2021/06/10,31,6309,巴工業,東１,,,+127,+5.74%,"69,400",13.2,0.75,2.14
2021/06/10,32,3179,シュッピン,東１,,,+56,+5.71%,"576,400",19.7,3.83,1.74
2021/06/10,33,7781,平山,ＪＱ,,,+69,+5.70%,"12,400",14.6,1.42,2.35
2021/06/10,34,7091,リビングＰＦ,東Ｍ,,,+166,+5.66%,"4,200",－,4.12,－
2021/06/10,35,8139,ナガホリ,東２,,,+10,+5.65%,"5,817,000",19.1,0.24,1.07
2021/06/10,36,3908,コラボス,東Ｍ,,,+29,+5.64%,"39,600",125,1.39,－
2021/06/10,37,3696,セレス,東１,,,+185,+5.61%,"272,700",24.0,5.06,0.86
2021/06/10,38,6864,エヌエフＨＤ,ＪＱ,,,+104,+5.58%,"136,800",21.6,1.20,1.52
2021/06/10,39,6278,ユニオンツル,東１,,,+210,+5.50%,"58,100",21.7,1.25,1.49
2021/06/10,40,8078,阪和興,東１,,,+170,+5.44%,"185,200",5.9,0.71,1.82
2021/06/10,41,6494,ＮＦＫＨＤ,ＪＱ,,,+6,+5.41%,"611,600",－,1.25,－
2021/06/10,42,4612,日本ペＨＤ,東１,,,+84,+5.39%,"2,593,900",57.6,4.26,0.61
2021/06/10,43,2183,リニカル,東１,,,+43,+5.38%,"163,300",－,3.33,1.66
2021/06/10,44,6627,テラプローブ,東２,,,+95,+5.32%,"357,300",－,0.71,－
2021/06/10,45,3900,クラウドＷ,東Ｍ,,,+84,+5.31%,"76,300",－,7.52,－
2021/06/10,46,9605,東映,東１,,,"+1,080",+5.29%,"33,000",43.0,1.40,0.28
2021/06/10,47,5699,イボキン,ＪＱ,,,+160,+5.28%,"33,200",14.2,1.68,1.25
2021/06/10,48,8143,ラピーヌ,東２,,,+25,+5.26%,"649,400",－,1.65,－
2021/06/10,49,6095,メドピア,東１,,,+225,+5.13%,"395,600",92.8,16.13,－
2021/06/10,50,7905,大建工,東１,,,+102,+5.12%,"78,300",9.1,0.80,3.82
2021/06/10,51,2330,フォーサイド,ＪＱ,,,+5,+4.81%,"638,500",28.6,3.14,－
2021/06/10,52,3028,アルペン,東１,,,+131,+4.78%,"498,800",13.3,1.06,1.57
2021/06/10,53,4016,ミット,ＪＱ,,,+55,+4.78%,"16,900",28.5,4.55,0.58
2021/06/10,54,3772,ウェルス,東２,,,+85,+4.67%,"41,400",5.1,2.14,－
2021/06/10,55,3914,ＪＩＧＳＡＷ,東Ｍ,,,+400,+4.65%,"217,700",－,35.56,－
2021/06/10,56,7352,Ｂエンジニア,東Ｍ,,,+70,+4.61%,"5,400",171,14.47,－
2021/06/10,57,3482,ロードスター,東Ｍ,,,+47,+4.58%,"275,400",5.5,2.23,2.70
2021/06/10,58,4496,コマースワン,東Ｍ,,,+105,+4.49%,"22,200",42.6,10.15,－
2021/06/10,59,2374,セントケア,東１,,,+46,+4.44%,"140,600",14.0,2.22,1.57
2021/06/10,60,4176,ココナラ,東Ｍ,,,+77,+4.43%,"208,000",921,143,－
2021/06/10,61,3540,Ｃｉメディカ,ＪＱ,,,+300,+4.41%,"66,000",23.7,5.06,－
2021/06/10,62,3628,データＨＲ,東Ｍ,,,+180,+4.40%,"10,200",79.6,11.89,0.37
2021/06/10,63,4237,フジプレアム,ＪＱ,,,+15,+4.34%,"141,200",55.2,1.20,1.66
2021/06/10,64,4051,ＧＭＯ－ＦＧ,東Ｍ,,,+760,+4.24%,"48,200",207,19.09,0.25
2021/06/10,65,3064,モノタロウ,東１,,,+106,+4.21%,"2,027,400",75.5,26.74,0.44
2021/06/10,66,4171,グローバルＩ,ＪＱ,,,+75,+4.20%,"12,200",16.5,3.25,1.29
2021/06/10,67,3674,オークファン,東Ｍ,,,+54,+4.18%,"392,600",17.4,2.16,－
2021/06/10,68,3769,ＧＭＯ－ＰＧ,東１,,,+550,+4.16%,"353,400",129,24.58,0.39
2021/06/10,69,6090,ＨＭＴ,東Ｍ,,,+37,+4.16%,"73,700",545,4.52,－
2021/06/10,70,2427,アウトソシン,東１,,,+82,+4.13%,"922,900",20.3,3.76,1.50
2021/06/10,71,7034,プロレド,東１,,,+125,+4.13%,"58,700",39.2,5.47,－
2021/06/10,72,7685,バイセル,東Ｍ,,,+170,+4.13%,"172,000",62.9,17.00,0.28
2021/06/10,73,3994,マネフォ,東Ｍ,,,+270,+4.08%,"614,400",－,33.88,－
2021/06/10,74,2760,東エレデバ,東１,,,+220,+4.04%,"202,800",13.0,1.97,3.09
2021/06/10,75,3966,ユーザベース,東Ｍ,,,+102,+4.04%,"134,300",139,15.27,－
2021/06/10,76,4443,Ｓａｎｓａｎ,東１,,,+340,+4.03%,"122,500",－,24.81,－
2021/06/10,77,3498,霞ヶ関Ｃ,東Ｍ,,,+170,+4.00%,"17,100",18.9,3.72,－
2021/06/10,78,5542,報国鉄,ＪＱ,,,+50,+3.97%,"5,900",20.9,1.03,2.29
2021/06/10,79,4389,プロパテＤＢ,東Ｍ,,,+70,+3.94%,"64,000",29.5,5.07,0.65
2021/06/10,80,5017,富士石油,東１,,,+11,+3.94%,"1,846,500",13.1,0.47,－
2021/06/10,81,2788,アップル,東２,,,+12,+3.93%,"420,100",17.3,0.71,1.58
2021/06/10,82,2987,タスキ,東Ｍ,,,+72,+3.90%,"100,900",19.3,4.08,1.56
2021/06/10,83,6755,富士通ゼ,東１,,,+105,+3.90%,"480,400",22.5,2.41,1.14
2021/06/10,84,3915,テラスカイ,東１,,,+100,+3.88%,"196,500",165,3.53,－
2021/06/10,85,4344,ソースネクス,東１,,,+12,+3.86%,"847,600",117,3.60,0.13
2021/06/10,86,6335,東京機,東１,,,+27,+3.84%,"381,600",20.6,0.82,－
2021/06/10,87,3788,ＧＭＯ－ＧＳ,東１,,,+190,+3.80%,"129,500",77.1,8.68,0.65
2021/06/10,88,7804,Ｂ＆Ｐ,東Ｍ,,,+44,+3.79%,"17,500",15.5,1.04,2.16
2021/06/10,89,7062,フレアス,東Ｍ,,,+39,+3.78%,"1,300",25.0,1.60,－
2021/06/10,90,1711,省電舎ＨＤ,東２,,,+18,+3.77%,"88,400",－,75.23,－
