日付,順位,コード,銘柄名,市場,株価,S高,前日比,前日比(%),出来高,ＰＥＲ,ＰＢＲ,利回り
2021/11/23,1,6205,ＯＫＫ,東１,,S,+400,+73.53%,"1,667,900",－,0.95,－
2021/11/23,2,7042,アクセスＨＤ,ＪＱ,,S,+300,+29.56%,"22,600",40.5,3.64,－
2021/11/23,3,6195,ホープ,東Ｍ,,S,+80,+24.92%,"309,200",－,－,－
2021/11/23,4,2479,ジェイテック,ＪＧ,,,+55,+24.12%,"10,814,200",117,2.58,0.35
2021/11/23,5,7946,光陽社,東２,,S,+300,+22.03%,"10,000",－,0.84,－
2021/11/23,6,6776,天昇電,東２,,S,+80,+21.74%,"1,302,100",126,1.12,0.67
2021/11/23,7,9250,ＧＲＣＳ,東Ｍ,,S,"+1,500",+20.27%,"2,459,000",80.3,54.95,－
2021/11/23,8,2983,アールプラン,東Ｍ,,S,"+1,500",+19.66%,"2,900",17.4,3.57,－
2021/11/23,9,6537,ＷＡＳＨハウ,東Ｍ,,S,+80,+17.98%,"114,800",－,2.13,－
2021/11/23,10,6190,フェニクスＢ,東Ｍ,,S,+100,+17.92%,"38,500",－,2.01,－
2021/11/23,11,7827,オービス,ＪＱ,,S,+150,+17.50%,"104,600",18.9,0.47,1.99
2021/11/23,12,3135,マーケットＥ,東１,,S,+150,+17.32%,"17,300",－,4.08,－
2021/11/23,13,4591,リボミック,東Ｍ,,,+63,+17.03%,"5,304,200",－,2.31,－
2021/11/23,14,8040,東ソワール,東２,,S,+150,+16.45%,"5,300",10.3,0.43,－
2021/11/23,15,6658,シライ電子,ＪＱ,,S,+80,+16.29%,"6,817,300",8.9,2.53,0.88
2021/11/23,16,7374,Ｃｏｎｆ,東Ｍ,,,+351,+16.14%,"248,600",23.1,8.60,1.58
2021/11/23,17,3986,ビーブレイク,東Ｍ,,,+250,+15.20%,"55,000",31.3,2.16,0.63
2021/11/23,18,9240,デリバリコン,東Ｍ,,,+200,+14.48%,"311,400",35.9,13.18,－
2021/11/23,19,5071,ヴィス,東２,,,+94,+13.41%,"87,900",16.7,1.69,1.26
2021/11/23,20,3467,アグレ都市,東１,,,+215,+12.87%,"182,600",10.8,2.99,2.81
2021/11/23,21,3999,ナレッジＳ,東Ｍ,,,+110,+12.57%,"56,800",－,5.63,－
2021/11/23,22,1436,フィット,東Ｍ,,,+120,+11.88%,"46,900",21.5,1.08,0.88
2021/11/23,23,6552,ゲームウィズ,東１,,,+62,+11.76%,"459,600",134,3.36,－
2021/11/23,24,4486,ユナイト,東Ｍ,,,+211,+11.36%,"81,600",44.2,5.69,0.39
2021/11/23,25,2193,クックパッド,東１,,,+27,+11.11%,"1,430,600",－,1.31,－
2021/11/23,26,2986,ＬＡホールデ,ＪＧ,,,+240,+10.69%,"193,600",6.0,2.02,－
2021/11/23,27,6440,ＪＵＫＩ,東１,,,+83,+10.06%,"2,262,500",13.3,0.78,2.75
2021/11/23,28,3878,巴川紙,東１,,,+80,+10.01%,"77,300",7.4,0.72,－
2021/11/23,29,6580,ライトアップ,東Ｍ,,,+345,+10.00%,"241,700",34.0,9.44,－
2021/11/23,30,3815,メディア工房,東Ｍ,,,+34,+9.86%,"659,100",76.4,3.18,－
2021/11/23,31,3680,ホットリンク,東Ｍ,,,+91,+9.82%,"6,419,700",28.0,4.40,－
2021/11/23,32,7036,ＥＭネットＪ,東Ｍ,,,+335,+9.25%,"19,100",52.0,11.26,0.56
2021/11/23,33,4082,稀元素,東１,,,+127,+9.10%,"445,400",13.2,1.14,1.51
2021/11/23,34,5974,中国工,東２,,,+62,+9.09%,"224,700",30.2,0.57,2.02
2021/11/23,35,3945,スパバッグ,東２,,,+127,+8.92%,"6,300",－,0.80,－
2021/11/23,36,4374,ロボペイ,東Ｍ,,,+325,+8.78%,"433,000",118,28.95,－
2021/11/23,37,5358,イソライト,東１,,,+84,+8.74%,"681,500",11.1,1.50,2.68
2021/11/23,38,3979,うるる,東Ｍ,,,+155,+8.72%,"39,300",－,6.24,－
2021/11/23,39,4587,ペプドリ,東１,,,+236,+8.72%,"2,569,000",106,15.47,－
