日付,順位,コード,銘柄名,市場,株価,S高,前日比,前日比(%),出来高,ＰＥＲ,ＰＢＲ,利回り
2021/09/17,1,7063,バードマン,東Ｍ,,,+562,+33.29%,"4,635,900",34.9,17.74,－
2021/09/17,2,2307,クロスキャト,東１,,S,+300,+27.17%,"147,800",28.4,2.98,1.57
2021/09/17,3,7688,ミアヘルサ,ＪＱ,,S,+300,+26.71%,"8,800",9.5,1.18,2.11
2021/09/17,4,7072,インテＭ,東Ｍ,,S,+400,+25.87%,"579,400",757,4.68,－
2021/09/17,5,7126,タンゴヤ,ＪＱ,,S,+400,+24.92%,"500,300",10.4,2.81,－
2021/09/17,6,9127,玉井船,東２,,S,+500,+24.32%,"748,500",6.9,1.03,－
2021/09/17,7,8260,井筒屋,東１,,,+38,+18.27%,"2,787,000",14.1,0.34,－
2021/09/17,8,9941,太洋物産,ＪＱ,,S,+150,+16.11%,"76,100",246,－,－
2021/09/17,9,6846,中央製,名２,,,+220,+15.94%,500,20.6,0.56,1.25
2021/09/17,10,3936,ＧＷ,東Ｍ,,,+435,+14.43%,"4,617,200",163,77.98,－
2021/09/17,11,3408,サカイオーベ,東１,,,+500,+13.07%,"11,600",18.4,1.15,－
2021/09/17,12,6706,電気興,東１,,,+297,+12.73%,"269,800",26.1,0.68,1.71
2021/09/17,13,2158,フロンテオ,東Ｍ,,,+231,+12.57%,"5,266,400",111,16.49,0.24
2021/09/17,14,9318,アジア開発,東２,,,+1,+12.50%,"6,202,300",－,3.45,－
2021/09/17,15,4934,Ｐアンチエイ,東Ｍ,,,"+1,660",+12.39%,"1,278,600",38.0,19.05,－
2021/09/17,16,6093,エスクロＡＪ,東１,,,+27,+12.11%,"1,976,000",32.3,3.53,－
2021/09/17,17,6067,インパクト,東Ｍ,,,+445,+11.84%,"286,700",29.6,8.69,－
2021/09/17,18,4020,ビートレンド,東Ｍ,,,+370,+11.82%,"11,700",37.3,5.91,－
2021/09/17,19,5071,ヴィス,東２,,,+69,+11.33%,"108,600",14.2,1.50,1.47
2021/09/17,20,4386,ＳＩＧ,東２,,,+77,+11.29%,"63,300",18.7,2.76,1.58
2021/09/17,21,2986,ＬＡホールデ,ＪＧ,,,+166,+10.80%,"180,500",6.1,1.56,－
2021/09/17,22,6493,日鍛バ,東２,,,+37,+10.51%,"1,400,600",7.2,0.48,2.83
2021/09/17,23,6086,シンメンテ,東Ｍ,,,+121,+10.48%,"75,000",29.9,4.79,1.25
