日付,順位,コード,銘柄名,市場,株価,S高,前日比,前日比(%),出来高,ＰＥＲ,ＰＢＲ,利回り
2022/01/25,1,4575,ＣＡＮＢＡＳ,東Ｍ,,,+62,+23.22%,"6,311,800",－,15.08,－
2022/01/25,2,4918,アイビー,ＪＱ,,S,+100,+17.67%,"5,200",7.3,1.42,－
2022/01/25,3,4492,ゼネテック,ＪＱ,,,+149,+17.35%,"313,600",18.0,2.00,1.39
2022/01/25,4,9176,佐渡汽,ＪＱ,,,+26,+13.33%,"426,900",－,－,－
2022/01/25,5,4417,Ｇセキュリ,東Ｍ,,,+232,+10.67%,"54,500",30.8,7.64,－
2022/01/25,6,4781,日本ハウズ,東２,,,+114,+10.56%,"11,500",18.7,2.09,1.68
2022/01/25,7,1552,ＶＩＸ短先物,東Ｅ,,,+209,+10.26%,"3,533,884",－,－,－
2022/01/25,8,7838,共立印刷,東１,,,+12,+8.76%,"2,360,500",9.3,0.43,2.68
2022/01/25,9,4274,細火工,ＪＱ,,,+91,+8.21%,"1,263,700",40.0,1.74,0.58
2022/01/25,10,3559,ＰバンＣＯＭ,東１,,,+39,+6.72%,"473,300",20.9,2.41,－
2022/01/25,11,1773,ＹＴＬ,東外,,,+1,+6.67%,"10,000",－,－,－
2022/01/25,12,9539,葉ガス,東２,,,+220,+6.57%,"2,400",18.2,0.46,1.54
2022/01/25,13,6824,新コスモス,ＪＱ,,,+116,+5.96%,"7,800",11.3,0.73,1.46
2022/01/25,14,2035,日経ＶＩ,東EN,,,+6,+5.71%,"1,867,654",－,－,－
2022/01/25,15,1689,ＷＴ天然ガス,東Ｅ,,,+0.1,+5.56%,"21,287,900",－,－,－
2022/01/25,16,9641,サコス,ＪＱ,,,+20,+5.52%,"8,600",17.1,1.43,1.83
2022/01/25,17,3135,マーケットＥ,東１,,,+35,+5.08%,"55,500",－,2.91,－
2022/01/25,18,4080,田中化研,ＪＱ,,,+93,+5.08%,"1,022,800",96.3,4.77,－
2022/01/25,19,3691,リアルワルド,東Ｍ,,,+50,+4.99%,"2,441,300",－,4.63,－
2022/01/25,20,4025,多木化,東１,,,+260,+4.81%,"244,100",25.8,1.70,0.88
2022/01/25,21,9355,リンコー,東２,,,+68,+4.42%,"1,100",16.1,0.30,0.62
2022/01/25,22,2408,ＫＧ情報,ＪＱ,,,+14,+4.29%,"16,600",20.7,0.46,2.94
2022/01/25,23,1469,Ｊ４百ベア２,東Ｅ,,,+85.0,+4.28%,"5,610",－,－,－
2022/01/25,24,3999,ナレッジＳ,東Ｍ,,,+32,+4.25%,"29,600",－,4.49,－
2022/01/25,25,5609,日鋳造,東２,,,+33,+4.23%,"45,600",9.1,0.38,3.08
2022/01/25,26,4259,エクサＷｉｚ,東Ｍ,,,+29,+4.15%,"896,200",－,29.21,－
2022/01/25,27,6185,ＳＭＮ,東１,,,+24,+4.00%,"32,000",75.0,1.86,－
2022/01/25,28,7647,音通,東２,,,+1,+3.70%,"93,741,100",18.8,2.12,0.86
2022/01/25,29,8066,三谷商,東２,,,+72,+3.70%,"40,400",17.4,1.30,1.39
2022/01/25,30,1356,ＴＰＸベア２,東Ｅ,,,+39.0,+3.61%,"671,500",－,－,－
2022/01/25,31,1357,日経Ｄインバ,東Ｅ,,,+15,+3.61%,"129,669,397",－,－,－
2022/01/25,32,1368,大和ＴＰＤイ,東Ｅ,,,+55,+3.51%,"84,182",－,－,－
2022/01/25,33,1466,大和４百Ｄイ,東Ｅ,,,+71,+3.50%,"4,337",－,－,－
2022/01/25,34,1366,大和日経Ｄイ,東Ｅ,,,+38,+3.49%,"1,447,689",－,－,－
2022/01/25,35,3739,コムシード,名Ｃ,,,+10,+3.46%,"34,100",196,4.97,－
2022/01/25,36,1360,日経ベア２,東Ｅ,,,+35.0,+3.44%,"15,289,780",－,－,－
2022/01/25,37,7779,サイバダイン,東Ｍ,,,+12,+3.39%,"2,501,600",－,1.16,－
2022/01/25,38,8700,丸八証券,ＪＱ,,,+48,+3.32%,"6,600",－,0.82,－
