日付,順位,コード,銘柄名,市場,株価,S高,前日比,前日比(%),出来高,ＰＥＲ,ＰＢＲ,利回り
2021/12/08,1,3083,シーズメン,ＪＱ,,,+529,+46.36%,"9,299,900",96.3,4.32,－
2021/12/08,2,4699,ウチダエスコ,ＪＱ,,,+950,+30.06%,"301,100",18.5,1.71,－
2021/12/08,3,7771,日本精密,ＪＱ,,,+18,+30.00%,"12,483,900",－,1.41,－
2021/12/08,4,3727,アプリックス,東Ｍ,,,+35,+25.93%,"4,385,100",－,1.83,－
2021/12/08,5,2195,アミタＨＤ,ＪＧ,,S,"+1,500",+20.98%,"96,300",80.9,8.98,－
2021/12/08,6,4377,ワンキャリア,東Ｍ,,S,+500,+20.33%,"712,400",80.4,51.05,－
2021/12/08,7,6236,ＮＣＨＤ,東１,,,+280,+18.60%,"158,700",22.9,1.31,0.84
2021/12/08,8,4598,デルタフライ,東Ｍ,,,+235,+18.39%,"460,700",－,4.99,－
2021/12/08,9,7036,ＥＭネットＪ,東Ｍ,,S,+700,+17.83%,"24,100",60.8,13.17,0.48
2021/12/08,10,2983,アールプラン,東Ｍ,,S,"+1,500",+16.45%,"131,500",20.2,4.15,－
2021/12/08,11,4591,リボミック,東Ｍ,,,+127,+16.34%,"8,752,300",－,4.83,－
2021/12/08,12,8040,東ソワール,東２,,S,+150,+15.54%,"2,400",10.8,0.45,－
2021/12/08,13,4445,リビンＴ,東Ｍ,,S,+700,+15.49%,"46,900",25.8,7.81,－
2021/12/08,14,9245,リベロ,東Ｍ,,,+350,+14.29%,"237,100",67.4,8.05,－
2021/12/08,15,9307,杉村倉,東２,,,+93,+14.26%,"218,300",18.4,0.86,1.01
2021/12/08,16,4412,サイエンスＡ,東Ｍ,,,"+1,510",+14.22%,"1,858,100",－,168,－
2021/12/08,17,2778,パレモ・ＨＤ,東２,,,+20,+13.16%,"836,000",－,1.62,－
2021/12/08,18,4172,東和ハイシス,ＪＱ,,,+271,+10.96%,"10,000",13.5,1.74,2.84
2021/12/08,19,3185,夢展望,東Ｍ,,,+33,+10.38%,"1,822,500",36.5,27.06,－
2021/12/08,20,7265,エイケン工業,ＪＱ,,,+287,+10.11%,"20,400",12.8,0.57,3.52
2021/12/08,21,3739,コムシード,名Ｃ,,,+30,+9.68%,"656,800",223,5.65,－
2021/12/08,22,9919,関西スーパ,東１,,,+131,+9.47%,"1,064,700",－,1.29,－
2021/12/08,23,6864,エヌエフＨＤ,ＪＱ,,,+127,+9.21%,"148,000",17.6,0.91,1.99
2021/12/08,24,2150,ケアネット,東Ｍ,,,+103,+9.05%,"1,178,100",39.2,8.22,0.16
2021/12/08,25,3976,シャノン,東Ｍ,,,+143,+8.94%,"284,400",51.1,8.91,－
2021/12/08,26,4323,日シス技術,東１,,,+245,+8.70%,"131,800",23.0,2.19,0.98
2021/12/08,27,3628,データＨＲ,東Ｍ,,,+181,+8.67%,"81,600",100,15.07,0.29
2021/12/08,28,4883,モダリス,東Ｍ,,,+58,+8.50%,"634,500",－,3.51,－
2021/12/08,29,3993,パークシャ,東Ｍ,,,+199,+8.45%,"846,300",299,2.75,－
2021/12/08,30,4435,カオナビ,東Ｍ,,,+212,+8.18%,"96,300","1,241",30.93,－
2021/12/08,31,9249,エコシステム,東２,,,+130,+8.18%,"25,600",7.8,2.23,2.91
2021/12/08,32,5915,駒井ハルテク,東１,,,+159,+8.16%,"154,100",32.7,0.34,2.85
2021/12/08,33,6078,バリューＨＲ,東１,,,+205,+8.06%,"105,300",60.2,10.65,0.89
2021/12/08,34,6031,サイジニア,東Ｍ,,,+107,+8.04%,"8,600",－,3.11,－
2021/12/08,35,4884,クリングル,東Ｍ,,,+49,+7.95%,"181,400",－,1.15,－
2021/12/08,36,8260,井筒屋,東１,,,+31,+7.89%,"3,479,500",24.3,0.59,－
2021/12/08,37,6232,ＡＣＳＬ,東Ｍ,,,+146,+7.85%,"524,900",－,4.19,－
2021/12/08,38,6658,シライ電子,ＪＱ,,,+36,+7.78%,"1,096,200",7.7,2.21,1.00
2021/12/08,39,2164,地域新聞社,ＪＧ,,,+38,+7.76%,"28,600",126,13.08,－
2021/12/08,40,2780,コメ兵ＨＤ,東２,,,+116,+7.75%,"228,200",12.0,0.93,1.49
2021/12/08,41,6776,天昇電,東２,,,+29,+7.75%,"277,800",114,1.01,0.74
2021/12/08,42,6200,インソース,東１,,,+195,+7.51%,"435,000",66.4,26.11,0.61
2021/12/08,43,4582,シンバイオ,ＪＧ,,,+89,+7.40%,"2,820,400",43.1,10.98,－
2021/12/08,44,3032,ゴルフ・ドゥ,名Ｃ,,,+29,+7.25%,"7,800",6.7,1.70,－
2021/12/08,45,4310,ドリームＩ,東１,,,+88,+7.24%,"345,500",－,1.37,－
2021/12/08,46,4489,ペイロール,東Ｍ,,,+58,+6.95%,"321,600",14.7,1.40,－
2021/12/08,47,2721,ＪＨＤ,ＪＱ,,,+13,+6.91%,"79,600",－,3.72,－
2021/12/08,48,7816,スノーピーク,東１,,,+250,+6.85%,"1,415,100",62.8,11.65,0.26
2021/12/08,49,4519,中外薬,東１,,,+246.0,+6.78%,"3,830,100",－,5.84,－
2021/12/08,50,4425,Ｋｕｄａｎ,東Ｍ,,,+240,+6.73%,"254,800",－,25.66,－
2021/12/08,51,3328,ＢＥＥＮＯＳ,東１,,,+181,+6.52%,"138,800",－,3.37,－
2021/12/08,52,7199,プレミアＧ,東１,,,+225,+6.21%,"63,400",20.5,5.97,1.30
2021/12/08,53,8256,プロルート,ＪＱ,,,+11,+6.11%,"1,113,700",43.3,5.51,－
2021/12/08,54,3625,テックファム,ＪＧ,,,+35,+6.09%,"26,000",30.8,1.79,0.82
2021/12/08,55,4592,サンバイオ,東Ｍ,,,+60,+6.09%,"650,300",－,10.24,－
2021/12/08,56,6723,ルネサス,東１,,,+86,+6.09%,"16,008,200",－,2.79,－
2021/12/08,57,1776,三井住建道,東２,,,+63,+6.08%,"6,000",10.5,0.81,2.73
2021/12/08,58,4626,太陽ＨＤ,東１,,,+190,+5.96%,"191,600",17.1,2.36,1.93
2021/12/08,59,6095,メドピア,東１,,,+235,+5.91%,"421,100",51.3,13.56,－
2021/12/08,60,1689,ＷＴ天然ガス,東Ｅ,,,+0.1,+5.88%,"17,511,400",－,－,－
2021/12/08,61,6858,小野測器,東１,,,+29,+5.88%,"199,500",－,0.42,0.96
2021/12/08,62,7809,寿屋,ＪＱ,,,+400,+5.87%,"123,000",16.2,5.26,0.83
2021/12/08,63,7030,スプリックス,東１,,,+94,+5.86%,"282,100",16.6,3.29,2.24
2021/12/08,64,4599,ステムリム,東Ｍ,,,+29,+5.85%,"240,000",－,3.01,－
2021/12/08,65,7374,Ｃｏｎｆ,東Ｍ,,,+116,+5.85%,"35,700",19.2,7.14,1.91
2021/12/08,66,6951,日電子,東１,,,+510,+5.84%,"676,700",63.7,6.09,0.30
2021/12/08,67,6620,宮越ＨＤ,東１,,,+66,+5.83%,"127,100",94.0,2.10,0.42
2021/12/08,68,4477,ＢＡＳＥ,東Ｍ,,,+40,+5.79%,"3,611,100",－,5.14,－
2021/12/08,69,4576,ＤＷセラピ研,ＪＧ,,,+13,+5.78%,"262,400",－,3.41,－
2021/12/08,70,6590,芝浦,東１,,,+460,+5.78%,"97,700",14.9,1.67,2.38
2021/12/08,71,3558,ロコンド,東Ｍ,,,+74,+5.67%,"248,500",22.2,3.52,－
