日付,順位,コード,銘柄名,市場,株価,S高,前日比,前日比(%),出来高,ＰＥＲ,ＰＢＲ,利回り
2022/01/31,1,7732,トプコン,東１,,S,+300,+24.17%,"883,500",23.2,2.17,1.30
2022/01/31,2,4235,ＵＦＨＤ,ＪＱ,,,+399,+21.67%,"71,100",22.8,2.49,1.16
2022/01/31,3,4347,ブロメディア,ＪＱ,,,+139,+19.12%,"582,700",7.5,1.95,－
2022/01/31,4,1689,ＷＴ天然ガス,東Ｅ,,,+0.4,+19.05%,"54,287,900",－,－,－
2022/01/31,5,6770,アルプスアル,東１,,,+184,+17.36%,"12,276,700",16.1,0.69,1.61
2022/01/31,6,3985,テモナ,東１,,,+66,+17.28%,"148,400",37.6,3.52,－
2022/01/31,7,3267,フィルＣ,東１,,S,+150,+17.05%,"493,000",63.7,2.07,－
2022/01/31,8,4588,オンコリス,東Ｍ,,S,+80,+16.95%,"786,300",－,2.31,－
2022/01/31,9,9425,日本テレホン,ＪＱ,,,+54,+16.41%,"535,100",－,2.18,－
2022/01/31,10,3680,ホットリンク,東Ｍ,,S,+100,+16.21%,"93,300",14.6,3.10,－
2022/01/31,11,8040,東ソワール,東２,,S,+150,+15.97%,"13,400",10.5,0.44,－
2022/01/31,12,5074,テスＨＤ,東１,,,+199,+15.84%,"601,400",20.3,2.10,1.44
2022/01/31,13,7360,オンデック,東Ｍ,,,+170,+14.32%,"25,300",36.3,3.47,－
2022/01/31,14,7370,Ｅｎｊｉｎ,東Ｍ,,,+337,+13.79%,"4,483,800",34.9,6.12,－
2022/01/31,15,6027,弁護士ＣＯＭ,東Ｍ,,,+570,+13.57%,"1,695,600",－,39.12,－
2022/01/31,16,5217,テクノクオツ,ＪＱ,,,"+4,800",+13.08%,"1,600",16.5,2.60,0.80
2022/01/31,17,9325,ファイズＨＤ,東１,,,+76,+13.08%,"205,900",18.1,3.96,－
2022/01/31,18,4375,セーフィー,東Ｍ,,,+126,+12.86%,"619,600",－,6.05,－
2022/01/31,19,2934,ジェイフロ,東Ｍ,,,+218,+12.54%,"125,200",16.6,2.04,－
2022/01/31,20,3825,リミックス,東２,,,+37,+12.50%,"6,348,800",7.7,5.91,－
2022/01/31,21,2158,フロンテオ,東Ｍ,,,+269,+12.09%,"3,590,500",89.1,18.41,0.28
2022/01/31,22,4417,Ｇセキュリ,東Ｍ,,,+263,+11.93%,"34,500",31.6,7.83,－
2022/01/31,23,6194,アトラエ,東１,,,+205,+11.71%,"344,400",261,10.39,－
2022/01/31,24,6823,リオン,東１,,,+233,+11.32%,"86,500",16.6,1.15,1.96
2022/01/31,25,7046,ＴＤＳＥ,東Ｍ,,,+125,+11.30%,"19,400",19.0,1.53,0.81
2022/01/31,26,7367,セルム,ＪＱ,,,+78,+11.08%,"70,400",13.6,1.37,－
2022/01/31,27,7723,愛時計,東１,,,+182,+11.05%,"24,200",11.1,0.82,2.22
2022/01/31,28,6094,フリークＨＤ,東Ｍ,,,+130,+10.95%,"243,900",－,3.46,－
2022/01/31,29,6086,シンメンテ,東Ｍ,,,+98,+10.70%,"110,100",22.8,3.96,1.78
2022/01/31,30,6659,メディアＬ,ＪＱ,,,+20,+10.70%,"800,900",－,1.53,－
2022/01/31,31,8072,出版貿,ＪＱ,,,+160,+10.67%,100,10.5,0.63,1.81
2022/01/31,32,3135,マーケットＥ,東１,,,+74,+10.66%,"29,200",－,3.09,－
2022/01/31,33,4055,Ｔ＆Ｓ,東Ｍ,,,+117,+10.63%,"65,500",23.8,6.22,0.41
2022/01/31,34,4362,日精化,東１,,,+193,+10.48%,"44,500",15.1,1.11,2.46
2022/01/31,35,2152,幼児活動研,ＪＱ,,,+110,+10.47%,"30,900",14.3,1.61,1.64
2022/01/31,36,2722,アイケイ,東１,,,+36,+10.37%,"107,300",－,1.05,3.13
2022/01/31,37,9264,ポエック,ＪＱ,,,+144,+10.08%,"6,200",15.7,1.36,2.42
2022/01/31,38,8769,アドバンＲＭ,東１,,,+70,+9.92%,"65,300",22.7,4.12,1.42
2022/01/31,39,9104,商船三井,東１,,,+770,+9.59%,"11,542,800",1.7,1.00,11.93
2022/01/31,40,3917,アイリッジ,東Ｍ,,,+54,+9.56%,"611,600",－,1.57,－
2022/01/31,41,7342,ウェルスナビ,東Ｍ,,,+140,+9.52%,"1,678,300",－,10.34,－
2022/01/31,42,9658,ビジ太田昭,東１,,,+170,+9.50%,"43,100",14.6,1.91,1.94
2022/01/31,43,9245,リベロ,東Ｍ,,,+137,+9.49%,"25,300",38.1,4.54,－
2022/01/31,44,7096,ステムセル研,東Ｍ,,,+290,+9.46%,"14,900",126,8.46,－
2022/01/31,45,6532,ベイカレント,東１,,,"+3,700",+9.44%,"466,900",43.4,17.77,0.58
2022/01/31,46,7480,スズデン,東１,,,+164,+9.42%,"88,400",12.9,1.58,5.88
2022/01/31,47,6081,アライドアキ,東Ｍ,,,+62,+9.39%,"532,800",13.7,4.46,－
2022/01/31,48,4771,Ｆ＆Ｍ,ＪＱ,,,+150,+9.37%,"69,100",19.0,2.96,1.71
2022/01/31,49,7095,マクビープラ,東Ｍ,,,+420,+9.26%,"84,600",22.3,6.97,－
2022/01/31,50,9179,川崎近海,東２,,,+320,+9.21%,"14,700",5.9,0.39,3.95
2022/01/31,51,4882,ペルセウス,東Ｍ,,,+27,+9.06%,"2,005,500",－,1.10,－
2022/01/31,52,6554,エスユーエス,東Ｍ,,,+75,+9.03%,"182,700",18.9,2.88,1.10
2022/01/31,53,6095,メドピア,東１,,,+236,+8.98%,"547,200",34.9,9.23,－
2022/01/31,54,6946,日本アビオ,東２,,,+175,+8.98%,"82,200",4.0,0.58,－
2022/01/31,55,5857,アサヒＨＤ,東１,,,+181,+8.91%,"1,552,700",9.6,1.70,4.07
2022/01/31,56,4179,ジーネクスト,東Ｍ,,,+36,+8.87%,"19,800",22.0,2.72,－
2022/01/31,57,7089,フォースタ,東Ｍ,,,+270,+8.85%,"29,500",37.4,9.17,－
2022/01/31,58,3647,ジー・スリー,東２,,,+24,+8.82%,"124,200",29.3,1.96,－
2022/01/31,59,3697,ＳＨＩＦＴ,東１,,,"+1,520",+8.82%,"546,400",78.5,15.27,－
2022/01/31,60,6740,Ｊディスプレ,東１,,,+3,+8.82%,"11,153,100",－,0.56,－
2022/01/31,61,6855,電子材料,東１,,,+202,+8.81%,"1,132,600",10.3,1.64,1.60
2022/01/31,62,9127,玉井船,東２,,,+130,+8.77%,"112,100",3.1,0.60,3.10
2022/01/31,63,9107,川崎汽,東１,,,+570,+8.76%,"8,869,000",1.8,1.41,4.24
2022/01/31,64,9251,ＡＢ＆Ｃ,東Ｍ,,,+93,+8.75%,"88,900",12.4,2.46,2.43
2022/01/31,65,6614,シキノＨＴ,ＪＱ,,,+142,+8.74%,"28,800",38.6,5.58,－
2022/01/31,66,4068,ベイシス,東Ｍ,,,+295,+8.66%,"51,200",24.4,4.71,－
2022/01/31,67,6191,エアトリ,東１,,,+224,+8.65%,"771,100",88.9,8.33,－
2022/01/31,68,9450,ファイバーＧ,東１,,,+84,+8.62%,"234,600",18.3,8.72,－
2022/01/31,69,6177,アップバンク,東Ｍ,,,+11,+8.59%,"191,800",－,2.89,－
2022/01/31,70,4414,フレクト,東Ｍ,,,+178,+8.42%,"62,900",39.4,17.94,－
2022/01/31,71,4427,エデュラボ,東１,,,+59,+8.42%,"122,100",6.1,0.67,－
2022/01/31,72,4251,恵和,東１,,,+415,+8.39%,"117,300",23.9,5.80,0.47
2022/01/31,73,3970,イノベーショ,東Ｍ,,,+248,+8.37%,"56,600",23.2,2.81,0.87
2022/01/31,74,4496,コマースワン,東Ｍ,,,+101,+8.37%,"66,400",22.8,4.97,－
2022/01/31,75,6973,協栄産,東１,,,+137,+8.34%,"55,000",3.3,0.39,3.37
2022/01/31,76,3479,ＴＫＰ,東Ｍ,,,+93,+8.30%,"387,500",－,1.33,－
2022/01/31,77,7353,Ｋラーニング,東Ｍ,,,+72,+8.13%,"63,100",32.3,5.78,－
2022/01/31,78,3675,クロスマーケ,東１,,,+64,+8.08%,"620,000",15.4,4.03,0.98
2022/01/31,79,4490,ビザスク,東Ｍ,,,+305,+8.08%,"105,900",－,3.92,－
2022/01/31,80,4936,アクシージア,東Ｍ,,,+64,+8.08%,"98,200",23.7,2.98,－
2022/01/31,81,3446,Ｊテック・Ｃ,東１,,,+112,+8.01%,"44,200",59.1,4.18,－
2022/01/31,82,7730,マニー,東１,,,+122,+8.01%,"688,800",40.7,4.07,1.52
2022/01/31,83,8341,七十七,東１,,,+112,+8.01%,"793,000",5.6,0.21,3.64
2022/01/31,84,9244,デジタリフト,東Ｍ,,,+84,+8.00%,"23,900",11.3,3.29,－
2022/01/31,85,6031,サイジニア,東Ｍ,,,+59,+7.99%,"14,600",－,3.45,－
2022/01/31,86,3092,ＺＯＺＯ,東１,,,+224,+7.98%,"4,213,500",27.3,19.29,1.82
2022/01/31,87,4173,ＷＡＣＵＬ,東Ｍ,,,+64,+7.97%,"57,500",27.2,8.89,－
2022/01/31,88,4564,オンコセラピ,東Ｍ,,,+5,+7.94%,"1,360,600",－,4.31,－
2022/01/31,89,1711,ＳＤＳＨＤ,東２,,,+41,+7.93%,"45,500",－,72.28,－
2022/01/31,90,2904,一正蒲鉾,東１,,,+57,+7.91%,"65,600",15.1,1.06,1.54
2022/01/31,91,3991,ウォンテッド,東Ｍ,,,+107,+7.86%,"1,800",50.1,9.39,－
2022/01/31,92,4169,エネチェンジ,東Ｍ,,,+99,+7.86%,"769,200",－,38.65,－
2022/01/31,93,5563,新日本電工,東１,,,+22,+7.86%,"3,661,700",5.7,0.74,2.65
2022/01/31,94,7379,サーキュ,東Ｍ,,,+172,+7.84%,"168,400",59.7,8.90,－
2022/01/31,95,4318,クイック,東１,,,+93,+7.75%,"155,900",10.8,1.96,3.71
2022/01/31,96,6198,Ｃａｒｅｅｒ,東Ｍ,,,+28,+7.73%,"322,800",36.9,2.54,－
2022/01/31,97,7351,グッドパッチ,東Ｍ,,,+195,+7.70%,"169,500",58.2,7.96,－
2022/01/31,98,4481,ベース,東１,,,+290,+7.68%,"10,200",18.2,4.74,1.97
2022/01/31,99,3798,ＵＬＳグルプ,ＪＱ,,,+260,+7.61%,"46,200",20.6,3.14,0.98
2022/01/31,100,3915,テラスカイ,東１,,,+100,+7.59%,"148,900",88.0,1.92,－
2022/01/31,101,3978,マクロミル,東１,,,+77,+7.53%,"254,700",16.1,1.48,1.46
2022/01/31,102,7050,Ｆインタ,東Ｍ,,,+131,+7.51%,"48,800",－,1.38,－
2022/01/31,103,2667,イメージワン,ＪＱ,,,+55,+7.50%,"782,600",268,3.05,－
2022/01/31,104,7809,寿屋,ＪＱ,,,+345,+7.49%,"51,000",11.2,3.61,1.21
