日付,順位,コード,銘柄名,市場,株価,S高,前日比,前日比(%),出来高,ＰＥＲ,ＰＢＲ,利回り
2021/06/28,1,1689,ＷＴ天然ガス,東Ｅ,,,+1,+100.00%,"11,483,600",－,－,－
2021/06/28,2,9363,大運,東２,,,+77,+23.62%,"1,402,600",25.0,0.87,1.49
2021/06/28,3,3238,セントラル総,東２,,S,+80,+22.41%,"990,700",6.1,0.47,2.75
2021/06/28,4,6993,大黒屋,東２,,,+22,+21.78%,"73,794,600",29.7,12.31,－
2021/06/28,5,5759,日本電解,東Ｍ,,S,+400,+20.34%,"1,170,100",19.7,3.47,－
2021/06/28,6,7777,３ＤＭ,ＪＧ,,,+42,+15.00%,"2,668,400",－,11.98,－
2021/06/28,7,7625,Ｇダイニング,東２,,,+67,+13.01%,"885,200",－,2.73,－
2021/06/28,8,4361,川口化,東２,,,+148,+11.20%,"51,900",6.9,0.88,2.04
2021/06/28,9,9878,セキド,東２,,,+210,+10.43%,"272,200",38.2,8.92,－
2021/06/28,10,6618,大泉製,東Ｍ,,,+109,+10.03%,"956,400",42.7,3.74,0.67
2021/06/28,11,1491,中外鉱,東２,,,+3,+9.68%,"4,072,400",242,1.50,－
2021/06/28,12,6846,中央製,名２,,,+126,+9.51%,"5,500",18.7,0.49,1.38
2021/06/28,13,4446,リンクユー,東１,,,+139,+9.50%,"582,600",283,10.80,－
2021/06/28,14,6521,オキサイド,東Ｍ,,,+840,+9.35%,"1,161,800",130,30.64,－
2021/06/28,15,4387,ＺＵＵ,東Ｍ,,,+156,+9.27%,"54,400",188,6.62,－
2021/06/28,16,2330,フォーサイド,ＪＱ,,,+10,+9.26%,"11,539,900",31.0,3.39,－
2021/06/28,17,4489,ペイロール,東Ｍ,,,+118,+9.19%,"1,503,500",23.1,2.37,－
2021/06/28,18,7806,ＭＴＧ,東Ｍ,,,+182,+9.19%,"1,248,500",29.5,2.36,－
2021/06/28,19,7370,Ｅｎｊｉｎ,東Ｍ,,,+226,+9.04%,"7,370,600",58.9,17.67,－
2021/06/28,20,3347,トラスト,東２,,,+20,+8.55%,"535,200",16.1,0.96,1.57
2021/06/28,21,6616,ＴＯＲＥＸ,東１,,,+242,+8.44%,"521,800",24.3,1.72,1.29
2021/06/28,22,2788,アップル,東２,,,+25,+8.33%,"1,026,000",17.7,0.72,1.54
