日付,順位,コード,銘柄名,市場,株価,S高,前日比,前日比(%),出来高,ＰＥＲ,ＰＢＲ,利回り
2022/01/28,1,9522,ＲＪ,東Ｍ,,S,+300,+28.25%,"106,300",77.6,6.19,－
2022/01/28,2,7946,光陽社,東２,,S,+300,+25.42%,"23,500",－,0.75,－
2022/01/28,3,9176,佐渡汽,ＪＱ,,,+43,+20.48%,"1,538,500",－,－,－
2022/01/28,4,4256,サインド,東Ｍ,,,+305,+19.48%,"14,300",61.3,23.04,－
2022/01/28,5,7133,ヒュウガプラ,東Ｍ,,S,"+1,000",+18.02%,"1,943,300",68.7,30.08,－
2022/01/28,6,6663,太洋工業,ＪＱ,,,+66,+17.46%,"586,300",54.6,1.01,0.68
2022/01/28,7,2438,アスカネット,東Ｍ,,,+124,+17.22%,"6,664,600",71.2,2.45,0.83
2022/01/28,8,7707,ＰＳＳ,東Ｍ,,S,+80,+16.16%,"3,885,400",26.5,2.43,－
2022/01/28,9,7692,Ｅインフィニ,ＪＱ,,,+200,+16.00%,"5,200",23.0,5.13,1.31
2022/01/28,10,7671,ＡｍｉｄＡＨ,東Ｍ,,,+72,+15.72%,"19,800",7.6,1.10,3.49
2022/01/28,11,3965,キャピタルＡ,東１,,S,+100,+14.81%,"8,800",31.7,1.40,1.42
2022/01/28,12,4416,トゥルーＤ,東Ｍ,,,+97,+14.48%,"43,000",399,6.72,－
2022/01/28,13,9325,ファイズＨＤ,東１,,,+69,+13.48%,"239,500",16.0,3.50,－
2022/01/28,14,3936,ＧＷ,東Ｍ,,,+26,+11.45%,"6,130,200",30.5,20.60,－
2022/01/28,15,4556,カイノス,ＪＱ,,,+131,+10.69%,"753,300",9.9,1.09,1.11
2022/01/28,16,6504,富士電機,東１,,,+560,+10.43%,"1,789,000",16.1,1.94,－
2022/01/28,17,4419,フィナＨＤ,東Ｍ,,,+70,+10.40%,"204,900",－,6.67,－
2022/01/28,18,7254,ユニバンス,東２,,,+86,+10.36%,"1,189,700",8.3,1.11,0.66
2022/01/28,19,8256,プロルート,ＪＱ,,,+13,+10.00%,"4,913,000",32.5,4.13,－
2022/01/28,20,7078,ＩＮＣ,東Ｍ,,,+93,+9.46%,"425,400",－,5.69,－
2022/01/28,21,6524,湖北工業,東２,,,+570,+9.31%,"994,800",19.7,6.33,－
2022/01/28,22,6967,新光電工,東１,,,+410,+8.95%,"3,748,100",13.8,3.61,0.90
2022/01/28,23,1972,三晃金,東１,,,+206,+8.94%,"31,000",6.5,0.47,4.78
2022/01/28,24,6993,大黒屋,東２,,,+4,+8.89%,"2,946,000",17.4,5.79,－
2022/01/28,25,8871,ゴールドクレ,東１,,,+140,+8.76%,"373,900",8.2,0.47,4.60
2022/01/28,26,7352,Ｂエンジニア,東Ｍ,,,+85,+8.72%,"89,300",100,18.88,－
2022/01/28,27,9399,ビート,東２,,,+2,+8.70%,"507,597",－,－,－
2022/01/28,28,8013,ナイガイ,東１,,,+23,+8.49%,"177,700",30.2,0.37,－
2022/01/28,29,8075,神鋼商,東１,,,+270,+8.42%,"77,400",4.8,0.50,6.33
2022/01/28,30,9273,コーア商ＨＤ,東１,,,+47,+8.35%,"258,700",11.7,1.43,1.64
2022/01/28,31,7247,ミクニ,東１,,,+35,+8.12%,"1,266,600",13.0,0.52,2.15
2022/01/28,32,6070,キャリアＬ,東１,,,+119,+7.87%,"710,400",8.2,2.88,1.13
2022/01/28,33,6837,京写,ＪＱ,,,+29,+7.82%,"209,100",22.1,0.83,1.25
2022/01/28,34,8132,シナネンＨＤ,東１,,,+227,+7.79%,"7,100",22.8,0.67,2.39
2022/01/28,35,8769,アドバンＲＭ,東１,,,+51,+7.79%,"63,400",20.6,3.74,1.56
2022/01/28,36,5344,ＭＡＲＵＷＡ,東１,,,"+1,070",+7.75%,"242,300",15.6,2.44,0.47
2022/01/28,37,5807,東特線,東１,,,+209,+7.72%,"7,000",10.0,1.10,2.74
