日付,順位,コード,銘柄名,市場,株価,S高,前日比,前日比(%),出来高,ＰＥＲ,ＰＢＲ,利回り
2021/09/01,1,6335,東京機,東１,,S,+300,+29.04%,"1,019,700",37.5,1.57,－
2021/09/01,2,6634,ネクスＧ,ＪＱ,,,+48,+28.57%,"8,856,900",－,4.11,－
2021/09/01,3,3807,フィスコ,ＪＧ,,S,+50,+26.88%,"534,200",1.9,5.49,1.27
2021/09/01,4,2345,クシム,東２,,S,+80,+21.33%,"1,850,400",－,1.17,－
2021/09/01,5,6898,トミタ電機,ＪＱ,,S,+300,+20.52%,"1,800",12.5,0.37,－
2021/09/01,6,8103,明和産,東１,,S,+80,+17.13%,"83,000",11.4,0.66,21.02
2021/09/01,7,4020,ビートレンド,東Ｍ,,,+520,+17.05%,"85,000",38.1,6.03,－
2021/09/01,8,3936,ＧＷ,東Ｍ,,S,"+1,000",+16.03%,"1,243,700",68.7,32.73,－
2021/09/01,9,2425,ケアサービス,ＪＧ,,S,+100,+15.82%,"58,300",12.1,1.49,1.37
2021/09/01,10,2315,ＣＡＩＣＡ,ＪＱ,,,+31,+15.20%,"34,039,900","1,807",2.77,－
2021/09/01,11,6031,サイジニア,東Ｍ,,,+335,+14.96%,"63,600",－,30.48,－
2021/09/01,12,7091,リビングＰＦ,東Ｍ,,S,+705,+14.73%,"23,200",20.0,6.42,－
2021/09/01,13,4011,ヘッドウォ,東Ｍ,,S,"+1,000",+14.58%,"30,400",316,9.65,－
2021/09/01,14,3628,データＨＲ,東Ｍ,,,+630,+13.40%,"78,600",78.6,12.41,0.37
2021/09/01,15,4174,アピリッツ,ＪＱ,,,+281,+13.39%,"20,800",17.2,1.71,－
2021/09/01,16,2776,新都ＨＤ,ＪＱ,,,+9,+12.33%,"4,815,400",51.9,2.57,－
2021/09/01,17,4571,ナノキャリア,東Ｍ,,,+33,+11.30%,"17,731,900",－,3.21,－
2021/09/01,18,4888,ステラファ,東Ｍ,,,+51,+10.54%,"3,795,300",－,4.25,－
2021/09/01,19,6698,ヴィスコ,東２,,,+154,+10.36%,"365,600",23.4,3.35,－
2021/09/01,20,4068,ベイシス,東Ｍ,,,+640,+10.00%,"409,000",46.0,10.30,－
2021/09/01,21,3750,フラクタル,東２,,,+142,+9.93%,"46,600",－,4.22,－
2021/09/01,22,7317,松屋Ｒ＆Ｄ,東Ｍ,,,+345,+9.84%,"37,800",18.9,3.45,0.26
2021/09/01,23,4399,くふう,東Ｍ,,,+69,+9.32%,"139,100",－,3.26,－
2021/09/01,24,8918,ランド,東１,,,+1,+9.09%,"15,824,900",5.7,2.63,0.83
2021/09/01,25,7593,ＶＴＨＤ,東１,,,+47,+8.72%,"1,532,100",6.3,1.40,3.75
2021/09/01,26,6835,アライドＨＤ,東２,,,+9,+8.65%,"2,680,600",－,2.25,－
2021/09/01,27,7689,コパ,東Ｍ,,,+184,+8.58%,"16,400",16.5,2.39,－
2021/09/01,28,4238,ミライアル,東１,,,+110,+8.51%,"255,300",－,0.66,－
2021/09/01,29,6798,ＳＭＫ,東１,,,+176,+8.15%,"83,200",21.5,0.54,2.14
2021/09/01,30,5699,イボキン,ＪＱ,,,+335,+8.09%,"96,700",16.4,2.21,0.89
2021/09/01,31,4052,フィーチャ,東Ｍ,,,+80,+8.00%,"24,700",457,11.74,－
2021/09/01,32,5277,スパンクリト,ＪＱ,,,+24,+7.72%,"8,400",－,0.39,－
2021/09/01,33,6430,ダイコク電,東１,,,+82,+7.70%,"1,209,200",26.1,0.56,4.80
2021/09/01,34,3919,パイプドＨＤ,東１,,,+181,+7.69%,"333,000",22.0,4.13,0.99
2021/09/01,35,2196,エスクリ,東１,,,+36,+7.68%,"634,900",22.7,1.14,－
2021/09/01,36,6125,岡本工,東２,,,+400,+7.62%,"187,300",11.3,1.55,2.12
2021/09/01,37,6840,ＡＫＩＢＡ,ＪＱ,,,+51,+7.53%,"593,800",16.7,3.16,－
2021/09/01,38,6489,前沢工業,東１,,,+52,+7.36%,"306,400",7.8,0.67,2.64
2021/09/01,39,1572,Ｈ株ブル,東Ｅ,,,+590,+7.35%,"6,680",－,－,－
2021/09/01,40,7590,タカショー,東１,,,+72,+7.19%,"221,300",14.2,1.52,2.14
2021/09/01,41,6229,オーケーエム,東２,,,+80,+6.87%,"29,200",6.5,0.70,2.81
2021/09/01,42,4395,アクリート,東Ｍ,,,+146,+6.79%,"382,000",51.0,9.29,0.44
2021/09/01,43,6619,ＷＳＣＯＰＥ,東１,,,+56,+6.66%,"3,668,800",48.9,2.98,－
2021/09/01,44,7036,ＥＭネットＪ,東Ｍ,,,+460,+6.45%,"38,000",49.8,11.00,0.55
2021/09/01,45,5964,洋刃物,東２,,,+74,+6.41%,"2,500",7.0,0.69,1.63
2021/09/01,46,4475,ＨＥＮＮＧＥ,東Ｍ,,,+310,+6.39%,"2,080,600",433,47.55,－
2021/09/01,47,5820,三ッ星,ＪＱ,,,+180,+6.39%,"48,400",13.7,0.58,1.67
2021/09/01,48,6550,Ｆｒｉｎｇｅ,東Ｍ,,,+21,+6.29%,"350,400",－,1.09,－
2021/09/01,49,7744,ノーリツ鋼機,東１,,,+148,+6.21%,"218,900",26.5,0.84,1.15
2021/09/01,50,4936,アクシージア,東Ｍ,,,+73,+6.17%,"277,200",38.1,4.67,－
2021/09/01,51,7748,ホロン,ＪＱ,,,+195,+5.95%,"90,600",42.3,2.57,0.58
2021/09/01,52,6999,ＫＯＡ,東１,,,+92,+5.81%,"778,500",－,0.98,－
2021/09/01,53,3905,データセク,東Ｍ,,,+21,+5.80%,"205,300",－,1.90,－
2021/09/01,54,3808,ＯＫウェイヴ,名Ｃ,,,+15,+5.79%,"45,700",－,0.56,－
2021/09/01,55,7702,ＪＭＳ,東１,,,+44,+5.70%,"232,100",11.7,0.57,2.08
2021/09/01,56,1850,南海辰村,東２,,,+18,+5.66%,"43,300",6.1,0.84,－
2021/09/01,57,6575,ヒューマンＡ,東Ｍ,,,+37,+5.66%,"6,300",34.6,2.21,0.87
2021/09/01,58,3996,サインポスト,東１,,,+39,+5.63%,"292,100",－,5.58,－
2021/09/01,59,2342,トランスＧ,東Ｍ,,,+32,+5.53%,"732,300",11.8,1.94,0.49
2021/09/01,60,2484,出前館,ＪＱ,,,+86,+5.52%,"1,308,800",－,9.84,－
2021/09/01,61,4592,サンバイオ,東Ｍ,,,+66,+5.52%,"544,800",－,9.83,－
2021/09/01,62,7804,Ｂ＆Ｐ,東Ｍ,,,+59,+5.44%,"36,500",14.7,0.98,2.71
2021/09/01,63,4733,ＯＢＣ,東１,,,+280,+5.43%,"754,600",36.5,3.13,1.29
2021/09/01,64,6301,コマツ,東１,,,+144.0,+5.41%,"6,705,100",18.2,1.37,2.21
2021/09/01,65,6734,ニューテック,ＪＱ,,,+74,+5.41%,"7,900",11.7,1.51,1.73
2021/09/01,66,4169,エネチェンジ,東Ｍ,,,+128,+5.37%,"250,200",－,34.26,－
2021/09/01,67,3294,イーグランド,東１,,,+75,+5.32%,"62,200",9.5,1.12,3.16
2021/09/01,68,4425,Ｋｕｄａｎ,東Ｍ,,,+190,+5.23%,"136,100",－,22.20,－
2021/09/01,69,4883,モダリス,東Ｍ,,,+77,+5.22%,"256,100",－,7.11,－
2021/09/01,70,6947,図研,東１,,,+190,+5.21%,"69,500",35.7,2.27,0.83
2021/09/01,71,4119,ピグメント,東２,,,+111,+5.00%,"3,800",7.3,0.27,3.43
2021/09/01,72,3659,ネクソン,東１,,,+100,+4.98%,"2,302,000",－,2.41,0.24
2021/09/01,73,4381,ビープラッツ,東Ｍ,,,+81,+4.98%,"11,300",82.8,10.21,－
2021/09/01,74,7325,アイリック,東Ｍ,,,+46,+4.90%,"155,200",24.1,2.32,－
