日付,順位,コード,銘柄名,市場,株価,S高,前日比,前日比(%),出来高,ＰＥＲ,ＰＢＲ,利回り
2022/01/24,1,7133,ヒュウガプラ,東Ｍ,,S,+700,+14.80%,"220,800",57.0,24.93,－
2022/01/24,2,4261,アジアＱ,東Ｍ,,,+550,+12.57%,"1,326,800",39.2,18.44,－
2022/01/24,3,3852,サイバーコム,東１,,,+127,+12.38%,"123,500",16.2,1.56,1.73
2022/01/24,4,3857,ラック,ＪＱ,,,+85,+11.95%,"2,828,700",14.6,1.72,3.02
2022/01/24,5,2345,クシム,東２,,,+57,+11.85%,"18,738,800",－,1.53,－
2022/01/24,6,9211,エフ・コード,東Ｍ,,,+590,+11.68%,"1,487,000",79.0,40.32,－
2022/01/24,7,3559,ＰバンＣＯＭ,東１,,,+60,+11.54%,"133,200",19.6,2.26,－
2022/01/24,8,6070,キャリアＬ,東１,,,+176,+11.47%,"1,856,800",8.6,3.02,1.08
2022/01/24,9,2667,イメージワン,ＪＱ,,,+72,+10.78%,"2,843,700",252,2.86,－
2022/01/24,10,8946,エイシアンＳ,ＪＱ,,,+7,+9.21%,"1,053,600",23.1,0.95,－
2022/01/24,11,5721,Ｓサイエンス,東１,,,+2,+9.09%,"1,616,300",－,1.53,－
2022/01/24,12,7779,サイバダイン,東Ｍ,,,+29,+8.92%,"2,787,600",－,1.12,－
2022/01/24,13,7317,松屋Ｒ＆Ｄ,東Ｍ,,,+103,+8.89%,"271,800",12.4,2.28,0.40
2022/01/24,14,4194,ビジョナル,東Ｍ,,,+670,+8.70%,"655,000",73.2,12.35,－
2022/01/24,15,2931,ユーグレナ,東１,,,+57,+8.23%,"5,243,000",－,3.48,－
2022/01/24,16,3093,トレファク,東１,,,+63,+8.17%,"60,100",17.4,2.11,1.92
2022/01/24,17,9475,昭文社ＨＤ,東１,,,+34,+8.17%,"147,700",－,0.71,－
2022/01/24,18,7707,ＰＳＳ,東Ｍ,,,+36,+8.07%,"983,800",22.2,2.04,－
2022/01/24,19,1401,エムビーエス,東Ｍ,,,+37,+7.84%,"31,400",13.0,1.41,－
2022/01/24,20,6298,ワイエイシイ,東１,,,+83,+7.80%,"399,600",9.5,0.71,3.14
2022/01/24,21,9272,ブティックス,東Ｍ,,,+171,+7.72%,"6,300",94.2,11.16,－
2022/01/24,22,4496,コマースワン,東Ｍ,,,+90,+7.43%,"55,600",22.7,4.94,－
2022/01/24,23,7247,ミクニ,東１,,,+30,+7.08%,"1,077,900",12.7,0.51,2.20
2022/01/24,24,7351,グッドパッチ,東Ｍ,,,+179,+7.04%,"207,900",58.1,7.95,－
2022/01/24,25,6837,京写,ＪＱ,,,+26,+6.82%,"182,300",22.4,0.86,1.23
2022/01/24,26,5915,駒井ハルテク,東１,,,+149,+6.81%,"105,800",36.3,0.38,2.57
2022/01/24,27,6590,芝浦,東１,,,+550,+6.79%,"177,800",15.3,1.72,2.31
2022/01/24,28,4574,大幸薬品,東１,,,+40,+6.76%,"794,500",－,1.35,－
2022/01/24,29,8938,グロームＨＤ,ＪＧ,,,+72,+6.67%,"111,800",18.4,1.40,－
2022/01/24,30,4884,クリングル,東Ｍ,,,+47,+6.65%,"118,200",－,1.38,－
2022/01/24,31,3627,ＪＮＳ,東１,,,+27,+6.60%,"453,200",－,0.94,2.29
2022/01/24,32,3762,テクマト,東１,,,+105,+6.60%,"1,204,400",28.1,4.38,1.12
