日付,順位,コード,銘柄名,市場,株価,S高,前日比,前日比(%),出来高,ＰＥＲ,ＰＢＲ,利回り
2021/11/12,1,6658,シライ電子,ＪＱ,,S,+80,+28.37%,"1,274,800",5.6,1.60,1.38
2021/11/12,2,6772,コスモス,東２,,S,+400,+25.41%,"17,000",7.0,0.66,1.52
2021/11/12,3,6095,メドピア,東１,,S,+700,+22.91%,"487,200",45.8,12.10,－
2021/11/12,4,6962,大真空,東１,,,+278,+22.79%,"4,789,800",20.1,1.63,0.83
2021/11/12,5,4051,ＧＭＯ－ＦＧ,東Ｍ,,,"+6,800",+21.86%,"207,500",337,36.91,0.15
2021/11/12,6,6050,イーガーディ,東１,,S,+700,+21.60%,"902,300",29.1,8.05,－
2021/11/12,7,4435,カオナビ,東Ｍ,,S,+500,+21.44%,"229,500","1,253",31.22,－
2021/11/12,8,5121,藤コンポ,東１,,S,+150,+20.60%,"2,359,300",6.6,0.75,2.05
2021/11/12,9,5603,虹技,東１,,,+213,+20.23%,"600,000",14.0,0.39,1.97
2021/11/12,10,6166,中村超硬,東Ｍ,,S,+100,+19.88%,"478,900",－,6.37,－
2021/11/12,11,4193,ファブリカ,ＪＱ,,S,+504,+18.35%,"174,000",27.2,7.67,0.77
2021/11/12,12,3496,アズーム,東Ｍ,,S,"+1,000",+18.12%,"8,000",35.1,14.78,0.46
2021/11/12,13,3675,クロスマーケ,東１,,S,+150,+18.07%,"623,100",17.5,4.58,0.84
2021/11/12,14,6522,アスタリスク,東Ｍ,,,"+2,910",+17.58%,"1,470,000",131,72.61,－
2021/11/12,15,6881,キョウデン,東２,,S,+100,+17.36%,"1,515,900",12.0,1.53,2.22
2021/11/12,16,3918,ＰＣＩＨＤ,東１,,,+178,+17.25%,"630,400",14.8,1.63,2.56
2021/11/12,17,7094,ネクストーン,東Ｍ,,,+615,+17.08%,"725,500",88.3,14.39,－
2021/11/12,18,7862,トッパンフォ,東１,,,+224,+16.94%,"3,216,100",33.0,1.00,0.81
2021/11/12,19,4582,シンバイオ,ＪＧ,,S,+150,+16.72%,"163,700",35.0,8.90,－
2021/11/12,20,4068,ベイシス,東Ｍ,,S,"+1,000",+16.00%,"240,500",47.7,9.21,－
2021/11/12,21,3649,ファインデ,東１,,,+148,+15.80%,"397,500",39.7,8.29,0.74
2021/11/12,22,3528,ミライベート,東２,,,+33,+15.14%,"1,353,000",15.1,0.63,1.20
2021/11/12,23,1833,奥村組,東１,,,+422,+14.31%,"447,700",12.5,0.75,4.24
2021/11/12,24,9386,日本コンセプ,東１,,,+232,+13.53%,"70,900",15.1,2.16,1.54
2021/11/12,25,4598,デルタフライ,東Ｍ,,,+149,+13.50%,"208,800",－,4.14,－
2021/11/12,26,7071,アンビスＨＤ,ＪＱ,,,"+1,150",+13.13%,"624,900",72.9,14.72,0.12
2021/11/12,27,9245,リベロ,東Ｍ,,,+257,+12.91%,"155,800",54.1,9.72,－
2021/11/12,28,4180,Ａｐｐｉｅｒ,東Ｍ,,,+161,+12.80%,"2,539,400",－,6.43,－
2021/11/12,29,6697,テクポイント,東Ｍ,,,+209,+12.29%,"377,500",－,－,－
2021/11/12,30,4587,ペプドリ,東１,,,+306,+12.12%,"3,041,100",102,14.89,－
2021/11/12,31,2150,ケアネット,東Ｍ,,,+131,+12.07%,"2,758,500",37.6,7.88,0.16
2021/11/12,32,7060,ギークス,東１,,,+180,+11.76%,"490,800",24.2,4.33,0.58
2021/11/12,33,6158,和井田,ＪＱ,,,+122,+11.75%,"39,300",12.2,0.89,2.59
2021/11/12,34,9467,アルファＰ,東Ｍ,,,+360,+11.69%,"220,800",22.4,4.17,－
2021/11/12,35,3927,Ｆ－ブレイン,東Ｍ,,,+144,+10.95%,"2,814,500",－,6.01,－
2021/11/12,36,4374,ロボペイ,東Ｍ,,,+405,+10.90%,"447,200",121,29.63,－
2021/11/12,37,7863,平賀,ＪＱ,,,+101,+10.87%,"12,000",12.0,1.07,1.46
2021/11/12,38,3457,ハウスドゥ,東１,,,+102,+10.76%,"518,700",9.9,1.67,－
2021/11/12,39,6779,日電波,東１,,,+150,+10.71%,"2,936,200",7.6,1.86,0.32
2021/11/12,40,3978,マクロミル,東１,,,+95,+10.50%,"884,200",14.6,1.35,1.60
2021/11/12,41,6563,みらいＷＫＳ,東Ｍ,,,+98,+10.32%,"120,000",32.6,5.49,－
2021/11/12,42,7373,アイドマＨＤ,東Ｍ,,,+970,+10.28%,"570,700",106,26.14,－
2021/11/12,43,2983,アールプラン,東Ｍ,,,+740,+10.16%,"53,100",15.2,3.13,－
2021/11/12,44,5721,Ｓサイエンス,東１,,,+3,+10.00%,"1,465,100",－,1.76,－
2021/11/12,45,2453,ＪＢＲ,東１,,,+93,+9.98%,"308,700",29.0,3.07,1.66
2021/11/12,46,2876,デルソーレ,ＪＱ,,,+51,+9.86%,"22,100",8.6,0.90,2.11
2021/11/12,47,8876,リログループ,東１,,,+211,+9.61%,"1,766,100",32.3,8.44,0.91
2021/11/12,48,4971,メック,東１,,,+320,+9.60%,"373,700",25.3,3.51,0.96
2021/11/12,49,6666,リバーエレク,ＪＱ,,,+121,+9.49%,"924,300",14.5,3.66,0.72
2021/11/12,50,7762,シチズン,東１,,,+44,+9.46%,"5,993,900",11.0,0.75,3.54
2021/11/12,51,4011,ヘッドウォ,東Ｍ,,,+570,+9.30%,"13,400",272,8.01,－
2021/11/12,52,7096,ステムセル研,東Ｍ,,,+440,+9.00%,"78,700",200,13.45,－
2021/11/12,53,6871,日本マイクロ,東１,,,+140,+8.94%,"1,317,100",8.9,2.14,3.40
2021/11/12,54,3788,ＧＭＯ－ＧＳ,東１,,,+400,+8.87%,"225,500",73.0,8.01,0.69
2021/11/12,55,4386,ＳＩＧＧ,東２,,,+56,+8.67%,"83,100",15.2,2.44,2.42
2021/11/12,56,9696,ウィザス,ＪＱ,,,+61,+8.57%,"170,300",12.3,1.52,2.33
2021/11/12,57,6630,ヤーマン,東１,,,+110,+8.33%,"1,045,800",18.3,4.24,0.28
2021/11/12,58,6923,スタンレー,東１,,,+255,+8.29%,"2,639,700",－,1.31,1.50
2021/11/12,59,1563,マザーズコア,東Ｅ,,,+360,+8.24%,"46,386",－,－,－
2021/11/12,60,7734,理計器,東１,,,+255,+8.24%,"60,900",13.6,1.44,1.25
2021/11/12,61,7748,ホロン,ＪＱ,,,+310,+8.24%,"87,800",33.5,2.99,0.49
