日付,順位,コード,銘柄名,市場,株価,S高,前日比,前日比(%),出来高,ＰＥＲ,ＰＢＲ,利回り
2021/08/06,1,7089,フォースタ,東Ｍ,,S,+400,+26.49%,"4,200",21.1,5.72,－
2021/08/06,2,7254,ユニバンス,東２,,S,+80,+23.88%,"518,500",3.8,0.51,1.45
2021/08/06,3,9127,玉井船,東２,,,+215,+21.29%,"939,300",21.5,0.53,－
2021/08/06,4,4180,Ａｐｐｉｅｒ,東Ｍ,,,+271,+20.88%,"1,881,800",－,7.15,－
2021/08/06,5,6698,ヴィスコ,東２,,,+208,+19.96%,"688,600",17.8,2.56,－
2021/08/06,6,6993,大黒屋,東２,,,+18,+19.57%,"52,797,300",26.6,11.76,－
2021/08/06,7,6299,神鋼環境,東２,,S,+502,+18.57%,"59,800",15.7,1.56,1.87
2021/08/06,8,7990,グロブライド,東１,,S,"+1,000",+18.48%,"518,600",10.1,2.32,1.25
2021/08/06,9,3028,アルペン,東１,,,+540,+18.00%,"997,900",12.0,1.27,1.41
2021/08/06,10,7855,カーディナル,ＪＧ,,S,+100,+17.45%,"12,400",686,0.59,－
2021/08/06,11,4800,オリコン,ＪＱ,,S,+150,+16.84%,"781,500",16.6,4.09,1.63
2021/08/06,12,5803,フジクラ,東１,,,+90,+16.30%,"11,350,000",11.8,1.05,－
2021/08/06,13,5984,兼房,東２,,S,+100,+15.87%,"61,100",9.2,0.41,3.29
2021/08/06,14,3936,ＧＷ,東Ｍ,,S,+705,+15.65%,"1,306,600",64.0,31.17,－
2021/08/06,15,4743,ＩＴＦＯＲ,東１,,,+111,+15.48%,"819,200",12.6,1.63,2.78
2021/08/06,16,7915,ＮＩＳＳＨＡ,東１,,,+248,+15.48%,"2,411,300",6.1,0.98,1.62
2021/08/06,17,6969,松尾電,東２,,,+106,+13.42%,"572,200",12.1,1.36,－
2021/08/06,18,2454,オルアバウト,ＪＱ,,,+92,+12.45%,"146,200",17.1,2.56,－
2021/08/06,19,5632,菱製鋼,東１,,,+134,+12.43%,"872,100",6.2,0.46,2.48
2021/08/06,20,4593,ヘリオス,東Ｍ,,,+197,+12.27%,"1,985,800",－,13.10,－
2021/08/06,21,3528,ミライベート,東２,,,+3,+12.00%,"3,955,400",41.2,0.78,－
2021/08/06,22,9386,日本コンセプ,東１,,,+245,+11.92%,"15,800",－,2.74,1.30
2021/08/06,23,6943,ＮＫＫ,ＪＱ,,,+410,+10.93%,"9,700",6.5,0.32,2.40
2021/08/06,24,4078,堺化学,東１,,,+195,+10.36%,"216,200",7.0,0.46,3.37
2021/08/06,25,4657,環境管理,ＪＱ,,,+55,+9.96%,"628,900",14.9,1.36,1.32
2021/08/06,26,9684,スクエニＨＤ,東１,,,+580,+9.95%,"1,722,500",31.9,3.10,0.95
2021/08/06,27,7745,Ａ＆Ｄ,東１,,,+95,+9.56%,"631,700",8.8,1.07,2.30
2021/08/06,28,7372,デコルテＨＤ,東Ｍ,,,+118,+9.20%,"4,688,400",15.2,2.10,－
2021/08/06,29,2876,デルソーレ,ＪＱ,,,+46,+8.75%,"2,400",17.4,0.96,2.10
2021/08/06,30,3994,マネフォ,東１,,,+590,+8.69%,"2,522,400",－,34.49,－
2021/08/06,31,7731,ニコン,東１,,,+89,+8.44%,"7,720,100",19.1,0.75,2.62
2021/08/06,32,6612,バルミューダ,東Ｍ,,,+410,+8.09%,"114,000",48.9,8.04,－
2021/08/06,33,3880,大王紙,東１,,,+150,+8.05%,"434,600",15.9,1.37,0.99
2021/08/06,34,4483,ＪＭＤＣ,東Ｍ,,,+440,+7.72%,"650,500",118,12.18,－
2021/08/06,35,9130,共栄タ,東１,,,+71,+7.56%,"266,700",8.6,0.55,1.98
2021/08/06,36,8281,ゼビオＨＤ,東１,,,+75,+7.55%,"336,000",19.0,0.40,2.81
2021/08/06,37,9766,コナミＨＤ,東１,,,+440,+7.41%,"1,239,400",－,2.78,1.14
2021/08/06,38,2375,ギグワークス,東２,,,+46,+7.21%,"337,700",19.8,3.34,1.17
2021/08/06,39,4114,日触媒,東１,,,+380,+7.14%,"342,900",14.2,0.71,2.28
