日付,順位,コード,銘柄名,市場,株価,S高,前日比,前日比(%),出来高,ＰＥＲ,ＰＢＲ,利回り
2022/01/20,1,2195,アミタＨＤ,ＪＧ,,S,+400,+25.43%,"27,300",92.3,10.24,－
2022/01/20,2,4177,ｉ－ｐｌｕｇ,東Ｍ,,S,+700,+19.77%,"26,400",79.5,14.71,－
2022/01/20,3,4261,アジアＱ,東Ｍ,,S,+700,+19.58%,"374,900",34.0,16.00,－
2022/01/20,4,6658,シライ電子,ＪＱ,,S,+80,+18.78%,"1,494,900",7.8,2.22,0.99
2022/01/20,5,6982,リード,東２,,S,+100,+18.08%,"37,900",－,0.69,0.77
2022/01/20,6,4016,ミット,ＪＱ,,S,+150,+17.14%,"997,700",37.1,3.68,0.68
2022/01/20,7,9399,ビート,東２,,,+4,+16.67%,"2,835,184",－,－,－
2022/01/20,8,3691,リアルワルド,東Ｍ,,S,+150,+16.57%,"155,900",－,4.64,－
2022/01/20,9,4428,シノプス,東Ｍ,,S,+150,+16.52%,"1,065,500",74.2,4.81,－
2022/01/20,10,7365,シックＨＤ,東Ｍ,,S,+100,+16.39%,"10,500",35.1,0.97,－
2022/01/20,11,4259,エクサＷｉｚ,東Ｍ,,S,+100,+15.15%,"613,400",－,30.29,－
2022/01/20,12,3979,うるる,東Ｍ,,,+163,+12.21%,"29,600",－,4.84,－
2022/01/20,13,4174,アピリッツ,ＪＱ,,,+83,+11.74%,"224,600",23.1,1.68,0.63
2022/01/20,14,4194,ビジョナル,東Ｍ,,,+800,+11.43%,"533,900",68.2,11.50,－
2022/01/20,15,7373,アイドマＨＤ,東Ｍ,,,+303,+11.32%,"1,112,100",61.1,13.90,－
2022/01/20,16,6192,ＨｙＡＳ＆Ｃ,東Ｍ,,,+14,+10.85%,"547,400",－,2.44,－
2022/01/20,17,3323,レカム,ＪＱ,,,+7,+10.77%,"3,962,900",22.6,1.60,1.39
2022/01/20,18,4125,三和油化工業,ＪＱ,,,+430,+10.72%,"72,400",19.0,3.10,0.56
2022/01/20,19,2934,ジェイフロ,東Ｍ,,,+171,+10.54%,"53,200",15.2,1.87,－
2022/01/20,20,4260,ハイブリッド,東Ｍ,,,+57,+10.52%,"608,700",39.3,11.49,－
2022/01/20,21,7351,グッドパッチ,東Ｍ,,,+243,+10.51%,"185,500",54.1,7.40,－
2022/01/20,22,6094,フリークＨＤ,東Ｍ,,,+133,+10.35%,"194,600",－,3.73,－
2022/01/20,23,4356,応用技術,ＪＱ,,,+176,+10.01%,"21,300",21.0,3.22,0.52
2022/01/20,24,1694,ＷＴニッケル,東Ｅ,,,+236.5,+9.97%,"5,880",－,－,－
2022/01/20,25,9211,エフ・コード,東Ｍ,,,+480,+9.80%,"1,022,600",75.4,38.46,－
2022/01/20,26,6334,明治機,東２,,,+25,+9.51%,"2,087,800",－,2.31,－
2022/01/20,27,3498,霞ヶ関Ｃ,東Ｍ,,,+215,+9.18%,"332,900",20.7,4.84,0.78
2022/01/20,28,6836,ぷらっと,東２,,,+72,+8.67%,"1,400",－,2.63,－
2022/01/20,29,4264,セキュア,東Ｍ,,,+99,+8.56%,"96,400",45.7,10.14,－
2022/01/20,30,7782,シンシア,東１,,,+40,+8.49%,"72,000",18.2,1.60,1.76
2022/01/20,31,6183,ベル２４ＨＤ,東１,,,+113,+8.46%,"1,399,500",13.7,1.86,3.73
2022/01/20,32,4433,ヒトコムＨＤ,東１,,,+168,+8.44%,"121,100",12.8,2.57,1.16
2022/01/20,33,7367,セルム,ＪＱ,,,+60,+8.39%,"114,700",13.5,1.35,－
2022/01/20,34,2345,クシム,東２,,,+31,+8.38%,"1,086,800",－,1.09,－
2022/01/20,35,2981,ランディクス,東Ｍ,,,+177,+8.28%,"17,100",10.1,1.22,2.16
2022/01/20,36,3697,ＳＨＩＦＴ,東１,,,"+1,540",+8.02%,"621,200",86.7,16.86,－
2022/01/20,37,4487,スペースマ,東Ｍ,,,+51,+7.97%,"90,000",408,10.52,－
2022/01/20,38,1788,三東工業,ＪＱ,,,+193,+7.85%,200,11.6,0.58,1.70
2022/01/20,39,3978,マクロミル,東１,,,+78,+7.63%,"360,400",16.1,1.48,1.45
