日付,順位,コード,銘柄名,市場,株価,S高,前日比,前日比(%),出来高,ＰＥＲ,ＰＢＲ,利回り
2021/09/13,1,4494,バリオ,東２,,S,+300,+22.35%,"220,900",12.3,1.58,2.46
2021/09/13,2,6966,三井ハイテク,東１,,S,"+1,500",+21.19%,"2,527,600",40.2,5.94,0.31
2021/09/13,3,3996,サインポスト,東１,,S,+150,+21.16%,"48,700",－,6.54,－
2021/09/13,4,6962,大真空,東１,,,+690,+17.88%,"804,300",22.9,1.28,1.10
2021/09/13,5,6336,石井表記,東２,,S,+150,+17.86%,"90,700",6.7,1.78,1.01
2021/09/13,6,4169,エネチェンジ,東Ｍ,,S,+500,+17.42%,"774,000",－,45.94,－
2021/09/13,7,7868,広済堂,東１,,,+216,+16.60%,"8,571,500",20.0,1.07,－
2021/09/13,8,4880,セルソース,東Ｍ,,,"+2,810",+16.09%,"690,500",264,50.64,－
2021/09/13,9,3936,ＧＷ,東Ｍ,,S,"+1,500",+15.94%,"87,100",103,49.33,－
2021/09/13,10,7501,ティムコ,ＪＱ,,,+123,+15.77%,"193,600",－,0.50,0.60
2021/09/13,11,4498,サイバトラス,東Ｍ,,S,+705,+14.49%,"149,900",56.3,5.04,－
2021/09/13,12,7505,扶桑電通,東２,,,+430,+14.05%,"88,700",9.4,1.00,3.75
2021/09/13,13,8303,新生銀,東１,,,+226,+12.99%,"11,026,500",10.3,0.44,－
2021/09/13,14,4026,神島化,東２,,,+337,+12.56%,"364,000",24.8,3.23,1.19
2021/09/13,15,7096,ステムセル研,東Ｍ,,,+700,+11.97%,"190,900",246,16.84,－
2021/09/13,16,3979,うるる,東Ｍ,,,+465,+11.94%,"42,400",－,6.86,－
2021/09/13,17,9240,デリバリコン,東Ｍ,,,+120,+11.35%,"496,300",34.6,14.25,－
2021/09/13,18,4058,トヨクモ,東Ｍ,,,+242,+11.30%,"175,900",96.9,17.64,0.21
2021/09/13,19,7318,セレンＨＤ,東Ｍ,,,+117,+10.79%,"120,700",29.2,1.25,－
2021/09/13,20,3843,フリービット,東１,,,+95,+10.78%,"1,450,000",34.2,2.22,－
2021/09/13,21,5337,ダントーＨＤ,東１,,,+30,+10.64%,"1,837,700",－,1.13,－
2021/09/13,22,4054,日本情報Ｃ,東Ｍ,,,+139,+10.52%,"176,300",63.9,6.96,0.34
2021/09/13,23,2983,アールプラン,東Ｍ,,,+390,+10.47%,"225,400",7.8,1.61,－
2021/09/13,24,4014,カラダノート,東Ｍ,,,+151,+10.41%,"1,172,500",56.8,10.33,－
2021/09/13,25,3653,モルフォ,東Ｍ,,,+124,+10.29%,"200,800",－,1.59,－
2021/09/13,26,7590,タカショー,東１,,,+102,+9.96%,"300,700",14.9,1.59,2.04
2021/09/13,27,7091,リビングＰＦ,東Ｍ,,,+490,+9.50%,"6,900",20.6,6.61,－
2021/09/13,28,3934,ベネフィＪ,東１,,,+224,+9.40%,"46,400",15.5,2.93,0.31
2021/09/13,29,6023,ダイハツデ,東２,,,+51,+9.04%,"275,500",19.5,0.48,2.44
2021/09/13,30,3193,鳥貴族ＨＤ,東１,,,+167,+8.59%,"681,200",－,4.69,－
2021/09/13,31,7676,グッドスピー,東Ｍ,,,+182,+8.56%,"40,100",21.9,4.51,－
2021/09/13,32,7760,ＩＭＶ,ＪＱ,,,+55,+8.49%,"1,125,500",17.6,1.56,1.42
2021/09/13,33,5218,オハラ,東１,,,+127,+8.32%,"734,100",36.6,1.05,0.91
2021/09/13,34,4406,日理化,東１,,,+24,+8.00%,"3,652,900",20.1,0.78,0.93
2021/09/13,35,7637,白銅,東１,,,+255,+7.99%,"350,100",16.3,2.17,2.73
2021/09/13,36,7946,光陽社,東２,,,+120,+7.99%,100,－,0.81,－
2021/09/13,37,6838,多摩川ＨＤ,ＪＱ,,,+109,+7.98%,"274,500",40.7,1.61,0.34
2021/09/13,38,8249,テクノアソシ,東２,,,+83,+7.85%,"52,500",10.6,0.43,2.81
2021/09/13,39,5121,藤コンポ,東１,,,+56,+7.81%,"807,800",7.2,0.68,2.33
2021/09/13,40,6236,ＮＣＨＤ,東１,,,+95,+7.79%,"59,400",16.9,0.96,1.14
2021/09/13,41,4584,キッズバイオ,東Ｍ,,,+61,+7.65%,"831,000",－,17.24,－
2021/09/13,42,4173,ＷＡＣＵＬ,東Ｍ,,,+166,+7.61%,"65,100",73.5,26.24,－
2021/09/13,43,4170,カイゼン,東Ｍ,,,+95,+7.50%,"376,600",135,6.62,－
2021/09/13,44,6580,ライトアップ,東Ｍ,,,+235,+7.15%,"227,100",31.4,9.30,－
2021/09/13,45,3186,ネクステージ,東１,,,+158,+7.04%,"891,300",24.2,5.09,0.29
2021/09/13,46,6330,東洋エンジ,東１,,,+60,+6.84%,"992,100",36.6,1.33,－
2021/09/13,47,9307,杉村倉,東２,,,+45,+6.74%,"350,900",15.7,0.83,1.05
2021/09/13,48,3032,ゴルフ・ドゥ,名Ｃ,,,+31,+6.62%,"29,500",7.8,2.15,－
2021/09/13,49,7254,ユニバンス,東２,,,+37,+6.61%,"526,800",5.4,0.73,1.01
2021/09/13,50,7599,ＩＤＯＭ,東１,,,+66,+6.54%,"1,763,400",15.2,2.33,0.43
2021/09/13,51,6258,平田機工,東１,,,+440,+6.40%,"180,300",29.2,1.45,0.75
2021/09/13,52,7298,八千代工,ＪＱ,,,+56,+6.39%,"1,015,200",16.0,0.42,1.29
2021/09/13,53,5310,東洋炭素,東１,,,+190,+6.23%,"264,300",16.2,0.99,1.54
2021/09/13,54,4323,日シス技術,東１,,,+112,+6.13%,"121,500",13.6,1.51,1.55
2021/09/13,55,4193,ファブリカ,ＪＱ,,,+190,+6.12%,"93,600",26.7,8.20,0.76
