日付,順位,コード,銘柄名,市場,株価,S高,前日比,前日比(%),出来高,ＰＥＲ,ＰＢＲ,利回り
2022/01/21,1,4256,サインド,東Ｍ,,,+371,+21.81%,"107,200",67.9,25.51,－
2022/01/21,2,4492,ゼネテック,ＪＱ,,S,+150,+20.89%,"35,600",15.5,1.72,1.61
2022/01/21,3,2345,クシム,東２,,S,+80,+19.95%,"8,453,600",－,1.37,－
2022/01/21,4,4174,アピリッツ,ＪＱ,,S,+150,+18.99%,"848,100",27.9,2.03,0.53
2022/01/21,5,9318,アジア開発,東２,,,+1,+16.67%,"16,496,400",－,2.68,－
2022/01/21,6,6982,リード,東２,,S,+100,+15.31%,"8,700",－,0.79,0.66
2022/01/21,7,3878,巴川紙,東１,,,+100,+13.46%,"278,300",4.7,0.69,1.78
2022/01/21,8,2667,イメージワン,ＪＱ,,,+74,+12.46%,"1,163,000",227,2.58,－
2022/01/21,9,7031,インバウＴ,東Ｍ,,,+400,+12.38%,"12,500",22.5,1.85,－
2022/01/21,10,3750,フラクタル,東２,,,+144,+12.14%,"465,700",－,3.43,－
2022/01/21,11,4596,窪田製薬ＨＤ,東Ｍ,,,+17,+10.43%,"4,168,300",－,1.74,－
2022/01/21,12,4274,細火工,ＪＱ,,,+90,+8.74%,"239,600",37.4,1.62,0.62
2022/01/21,13,4178,Ｓイノベ,東Ｍ,,,+188,+8.64%,"45,500",32.4,6.27,－
2022/01/21,14,1552,ＶＩＸ短先物,東Ｅ,,,+158,+8.62%,"2,654,812",－,－,－
2022/01/21,15,1711,ＳＤＳＨＤ,東２,,,+43,+7.79%,"228,900",－,77.07,－
2022/01/21,16,6561,ハナツアーＪ,東Ｍ,,,+48,+7.62%,"27,700",－,33.38,－
2022/01/21,17,3936,ＧＷ,東Ｍ,,,+17,+7.36%,"12,184,800",29.9,20.20,－
2022/01/21,18,9362,兵機海,東２,,,+111,+7.23%,"26,300",6.9,0.59,3.64
2022/01/21,19,2586,フルッタ,東Ｍ,,,+6,+7.06%,"898,300",－,1.42,－
2022/01/21,20,7383,ネットプロ,東１,,,+86,+6.88%,"1,859,900",480,10.75,－
2022/01/21,21,4714,リソー教育,東１,,,+25,+6.85%,"1,657,500",28.7,6.45,4.10
2022/01/21,22,3283,プロロジスＲ,東Ｒ,,,"+22,000",+6.69%,"21,551",42.4,2.14,2.77
2022/01/21,23,9212,ＧＥＩ,東Ｍ,,,+97,+6.47%,"3,635,700",214,20.09,－
2022/01/21,24,6901,沢藤電,東１,,,+101,+6.46%,"31,600",23.9,0.74,1.50
2022/01/21,25,5337,ダントーＨＤ,東１,,,+15,+6.41%,"619,000",－,0.90,－
2022/01/21,26,8938,グロームＨＤ,ＪＧ,,,+65,+6.41%,"57,500",17.2,1.31,－
2022/01/21,27,3281,ＧＬＰ,東Ｒ,,,"+10,900",+6.39%,"37,245",32.7,1.96,3.38
2022/01/21,28,1783,アジアＧＨＤ,ＪＱ,,,+6,+6.32%,"7,768,600",45.3,4.85,－
2022/01/21,29,9193,東京汽,東２,,,+36,+6.21%,"35,400",－,0.30,1.62
2022/01/21,30,2035,日経ＶＩ,東EN,,,+6,+6.06%,"2,654,017",－,－,－
2022/01/21,31,6191,エアトリ,東１,,,+157,+5.96%,"1,361,700",88.2,8.26,－
2022/01/21,32,8894,レボリュー,東２,,,+1,+5.88%,"300,800",64.3,4.34,－
2022/01/21,33,9478,ＳＥＨＩ,ＪＱ,,,+14,+5.76%,"1,504,600",6.5,0.93,0.78
2022/01/21,34,3808,ＯＫウェイヴ,名Ｃ,,,+21,+5.75%,"57,100",－,0.84,－
2022/01/21,35,9766,コナミＨＤ,東１,,,+320,+5.66%,"1,424,300",－,2.48,1.22
