日付,順位,コード,銘柄名,市場,株価,S高,前日比,前日比(%),出来高,ＰＥＲ,ＰＢＲ,利回り
2021/06/04,1,6343,フリージア,東２,,S,+50,+39.37%,"22,418,400",－,1.03,－
2021/06/04,2,6461,日ピス,東１,,S,+300,+24.65%,"3,025,600",9.0,0.41,3.96
2021/06/04,3,7426,山大,ＪＱ,,S,+150,+16.61%,"37,900",78.0,0.34,2.37
2021/06/04,4,4059,まぐまぐ,ＪＱ,,,+199,+13.71%,"475,900",50.8,3.41,0.42
2021/06/04,5,8040,東ソワール,東２,,,+170,+13.33%,"455,300",－,0.64,－
2021/06/04,6,4651,サニックス,東１,,,+40,+11.59%,"26,510,800",12.0,2.28,－
2021/06/04,7,7748,ホロン,ＪＱ,,,+360,+11.54%,"329,700",42.4,2.59,0.57
2021/06/04,8,6899,ＡＳＴＩ,東２,,,+326,+11.34%,"107,000",7.7,0.56,－
2021/06/04,9,5017,富士石油,東１,,,+29,+10.70%,"23,133,200",13.6,0.48,－
2021/06/04,10,4331,Ｔ＆Ｇニーズ,東１,,,+86,+10.26%,"506,200",239,1.66,－
2021/06/04,11,3053,ペッパー,東１,,,+40,+9.93%,"2,802,900",305,12.40,－
2021/06/04,12,1429,日本アクア,東１,,,+51,+9.68%,"506,200",14.3,2.63,3.46
2021/06/04,13,4082,稀元素,東１,,,+161,+9.61%,"806,500",21.2,1.48,1.09
2021/06/04,14,8181,東天紅,東１,,,+95,+9.42%,"116,100",－,0.35,－
2021/06/04,15,5992,中発条,東１,,,+101,+8.24%,"853,400",13.2,0.55,2.41
2021/06/04,16,6614,シキノＨＴ,ＪＱ,,,+190,+7.89%,"1,509,200",67.0,9.18,－
2021/06/04,17,4584,ジーンテクノ,東Ｍ,,,+35,+7.87%,"294,000",－,9.62,－
2021/06/04,18,2894,石井食,東２,,,+18,+7.59%,"2,082,300",－,1.63,1.18
2021/06/04,19,6890,フェローテク,ＪＱ,,,+225,+7.54%,"2,854,200",9.7,1.78,0.87
2021/06/04,20,7685,バイセル,東Ｍ,,,+275,+7.39%,"116,100",58.5,15.83,0.30
2021/06/04,21,4177,ｉ－ｐｌｕｇ,東Ｍ,,,+410,+7.37%,"116,000",110,20.02,－
2021/06/04,22,4920,日本色材,ＪＱ,,,+90,+7.37%,"17,300",－,0.89,－
2021/06/04,23,6858,小野測器,東１,,,+40,+7.34%,"474,700",26.2,0.46,1.71
2021/06/04,24,9812,テーオーＨＤ,ＪＱ,,,+24,+7.19%,"658,600",－,－,－
2021/06/04,25,9816,ストライダズ,ＪＱ,,,+21,+7.17%,"88,000",34.6,1.17,0.96
