日付,順位,コード,銘柄名,市場,株価,S高,前日比,前日比(%),出来高,ＰＥＲ,ＰＢＲ,利回り
2021/09/15,1,3996,サインポスト,東１,,,+561,+55.60%,"29,270,900",－,11.96,－
2021/09/15,2,1689,ＷＴ天然ガス,東Ｅ,,,+1,+50.00%,"8,457,700",－,－,－
2021/09/15,3,7063,バードマン,東Ｍ,,S,+300,+27.57%,"2,300",21.5,10.94,－
2021/09/15,4,6630,ヤーマン,東１,,S,+300,+26.74%,"3,584,200",18.2,4.21,0.28
2021/09/15,5,3936,ＧＷ,東Ｍ,,S,+500,+24.85%,"84,200",119,56.78,－
2021/09/15,6,7050,Ｆインタ,東Ｍ,,S,+500,+22.81%,"11,200",－,2.27,－
2021/09/15,7,7095,マクビープラ,東Ｍ,,S,"+1,500",+19.82%,"315,500",40.4,13.72,－
2021/09/15,8,4011,ヘッドウォ,東Ｍ,,S,"+1,500",+18.16%,"152,400",392,11.99,－
2021/09/15,9,9322,川西倉,東１,,,+216,+17.22%,"119,600",21.6,0.65,0.95
2021/09/15,10,2424,ブラス,東１,,S,+100,+16.26%,"21,500",－,1.62,－
2021/09/15,11,8256,プロルート,ＪＱ,,,+44,+14.86%,"12,445,000",77.1,10.77,－
2021/09/15,12,4175,コリー,東Ｍ,,,+475,+13.91%,"386,300",15.6,3.36,－
2021/09/15,13,2164,地域新聞社,ＪＧ,,,+85,+12.88%,"259,100",－,15.96,－
2021/09/15,14,4194,ビジョナル,東Ｍ,,,+820,+12.58%,"863,900",149,11.68,－
2021/09/15,15,9279,ギフト,東１,,,+303,+12.55%,"729,700",34.2,6.94,0.55
2021/09/15,16,9110,ユナイテド海,東１,,,+525,+12.37%,"1,730,900",7.5,1.14,－
2021/09/15,17,6898,トミタ電機,ＪＱ,,,+265,+12.07%,"125,900",17.4,0.50,－
2021/09/15,18,7033,ＭＳＯＬ,東１,,,+350,+11.22%,"1,090,600",98.5,29.16,－
2021/09/15,19,7021,ニッチツ,東２,,,+166,+10.73%,"24,800",27.2,0.32,1.75
2021/09/15,20,4882,ペルセウス,東Ｍ,,,+72,+10.70%,"394,000",－,2.43,－
2021/09/15,21,1436,フィット,東Ｍ,,,+135,+10.27%,"645,200",27.6,1.38,0.69
2021/09/15,22,4168,ヤプリ,東Ｍ,,,+385,+10.13%,"291,100",－,19.05,－
2021/09/15,23,4016,ミット,ＪＱ,,,+99,+9.93%,"61,000",29.7,4.08,0.64
2021/09/15,24,1840,土屋ＨＤ,東２,,,+19,+9.84%,"4,346,300",15.1,0.48,2.36
2021/09/15,25,4406,日理化,東１,,,+30,+9.20%,"2,604,800",22.1,0.86,0.84
2021/09/15,26,6943,ＮＫＫ,ＪＱ,,,+395,+9.18%,"1,700",7.3,0.36,2.13
2021/09/15,27,9384,内外トランス,東１,,,+202,+8.83%,"167,900",11.0,2.31,2.01
2021/09/15,28,9115,明治海,東１,,,+64,+8.58%,"1,235,400",33.9,1.35,－
2021/09/15,29,7373,アイドマＨＤ,東Ｍ,,,+530,+8.55%,"606,100",106,52.23,－
2021/09/15,30,4179,ジーネクスト,東Ｍ,,,+88,+8.24%,"204,900",57.4,6.37,－
2021/09/15,31,7089,フォースタ,東Ｍ,,,+340,+8.01%,"63,900",50.7,13.73,－
2021/09/15,32,7059,コプロＨＤ,東１,,,+95,+7.99%,"393,100",11.4,1.99,3.12
2021/09/15,33,3538,ウイルプラス,東１,,,+84,+7.95%,"130,200",7.8,1.44,2.55
2021/09/15,34,4074,ラキール,東Ｍ,,,+170,+7.86%,"442,700",78.7,14.37,－
2021/09/15,35,9107,川崎汽,東１,,,+520,+7.77%,"10,293,400",2.5,2.09,－
2021/09/15,36,3267,フィルＣ,東１,,,+208,+7.11%,"151,300",72.7,6.38,－
2021/09/15,37,4367,広栄化学,東２,,,+186,+6.95%,"79,200",15.5,0.64,3.50
2021/09/15,38,6957,芝浦電子,ＪＱ,,,+390,+6.74%,"159,300",18.1,1.82,1.62
2021/09/15,39,4816,東映アニメ,ＪＱ,,,"+1,570",+6.72%,"184,800",134,12.02,0.19
2021/09/15,40,2435,シダー,ＪＱ,,,+15,+6.49%,"179,700",14.1,1.88,1.63
2021/09/15,41,4384,ラクスル,東１,,,+400,+6.41%,"295,900",－,25.54,－
2021/09/15,42,3843,フリービット,東１,,,+65,+6.38%,"593,900",37.9,2.46,－
2021/09/15,43,4386,ＳＩＧ,東２,,,+42,+6.14%,"232,000",17.9,2.64,1.65
2021/09/15,44,4051,ＧＭＯ－ＦＧ,東Ｍ,,,"+1,340",+6.06%,"69,100",260,23.38,0.20
2021/09/15,45,2667,イメージワン,ＪＱ,,,+57,+5.88%,"2,282,900",209,3.48,－
2021/09/15,46,7683,ＷＡ,東Ｍ,,,+173,+5.84%,"88,800",26.7,1.96,－
2021/09/15,47,1795,マサル,ＪＱ,,,+200,+5.78%,"13,600",14.5,0.76,2.19
2021/09/15,48,4490,ビザスク,東Ｍ,,,+350,+5.73%,"257,600",381,50.91,－
2021/09/15,49,7004,日立造,東１,,,+53,+5.58%,"9,925,900",33.8,1.40,1.20
2021/09/15,50,4935,リベルタ,ＪＱ,,,+46,+5.18%,"43,900",15.1,2.34,2.30
2021/09/15,51,4014,カラダノート,東Ｍ,,,+81,+5.12%,"380,400",58.9,10.72,－
2021/09/15,52,7254,ユニバンス,東２,,,+29,+5.00%,"628,900",5.5,0.75,0.99
2021/09/15,53,4592,サンバイオ,東Ｍ,,,+60,+4.83%,"1,590,400",－,12.75,－
2021/09/15,54,3035,ＫＴＫ,ＪＱ,,,+23,+4.76%,"122,800",11.0,0.80,2.17
2021/09/15,55,9362,兵機海,東２,,,+76,+4.74%,"46,800",14.1,0.63,－
2021/09/15,56,7792,コラントッテ,東Ｍ,,,+50,+4.67%,"234,600",24.5,7.92,1.07
2021/09/15,57,3775,ガイアックス,名Ｃ,,,+30,+4.57%,"21,800",－,2.11,－
2021/09/15,58,3921,ネオジャパン,東１,,,+72,+4.42%,"324,600",37.3,5.32,0.71
2021/09/15,59,8624,いちよし,東１,,,+30,+4.39%,"715,600",－,0.89,－
2021/09/15,60,4026,神島化,東２,,,+128,+4.34%,"112,800",25.3,3.29,1.17
2021/09/15,61,3814,アルファクス,ＪＧ,,,+30,+4.30%,"67,600",－,17.39,－
2021/09/15,62,6769,ザイン,ＪＱ,,,+36,+4.30%,"85,300",168,1.13,1.37
2021/09/15,63,6564,ミダックＨＤ,東１,,,+230,+4.29%,"266,600",125,25.60,0.04
2021/09/15,64,4229,群栄化,東１,,,+130,+4.28%,"65,500",10.5,0.49,2.84
2021/09/15,65,4192,スパイダー,東Ｍ,,,+97,+4.27%,"284,100",－,16.28,－
2021/09/15,66,9375,近鉄エクス,東１,,,+123,+4.25%,"307,000",11.3,1.44,1.66
2021/09/15,67,3168,黒谷,東１,,,+35,+4.20%,"366,800",9.1,1.49,1.73
2021/09/15,68,7936,アシックス,東１,,,+111,+4.20%,"1,725,400",201,3.47,0.87
2021/09/15,69,4056,ニューラル,東Ｍ,,,+135,+4.18%,"148,800",170,34.85,－
2021/09/15,70,4028,石原産,東１,,,+53,+4.12%,"805,900",14.9,0.66,1.34
2021/09/15,71,4370,モビルス,東Ｍ,,,+73,+4.11%,"1,701,100",68.6,7.40,－
2021/09/15,72,4366,ダイトーケミ,東２,,,+60,+4.07%,"153,800",25.3,1.23,0.65
2021/09/15,73,7686,カクヤスＧ,東２,,,+76,+3.97%,"37,500",－,4.08,－
2021/09/15,74,5341,アサヒ陶,東２,,,+29,+3.94%,"102,100",121,2.03,－
2021/09/15,75,7774,Ｊティッシュ,ＪＧ,,,+28,+3.93%,"83,500",－,4.28,－
2021/09/15,76,9101,郵船,東１,,,+390,+3.92%,"9,488,500",3.5,2.28,6.76
2021/09/15,77,4169,エネチェンジ,東Ｍ,,,+135,+3.88%,"2,070,100",－,49.28,－
2021/09/15,78,6094,フリークＨＤ,東Ｍ,,,+78,+3.88%,"76,200",－,6.00,－
2021/09/15,79,4565,そーせい,東Ｍ,,,+76,+3.85%,"1,673,700",－,2.99,－
2021/09/15,80,9418,ＵＳＥＮＨＤ,東１,,,+140,+3.83%,"348,200",30.4,7.13,0.33
2021/09/15,81,2413,エムスリー,東１,,,+314,+3.73%,"3,285,400",－,28.71,－
2021/09/15,82,4881,ファンペップ,東Ｍ,,,+15,+3.70%,"132,700",－,1.99,－
2021/09/15,83,3993,パークシャ,東Ｍ,,,+73,+3.60%,"556,900",799,2.25,－
2021/09/15,84,4060,ｒａｋｕｍｏ,東Ｍ,,,+65,+3.56%,"222,400",59.4,12.94,－
2021/09/15,85,3923,ラクス,東１,,,+160,+3.54%,"1,927,000",－,107,0.04
2021/09/15,86,6083,ＥＲＩＨＤ,東１,,,+42,+3.52%,"331,200",19.6,3.23,2.43
2021/09/15,87,7018,内海造,東２,,,+39,+3.51%,"12,200",19.5,0.29,－
2021/09/15,88,7508,ＧセブンＨＤ,東１,,,+145,+3.45%,"78,100",19.1,4.50,1.61
2021/09/15,89,4443,Ｓａｎｓａｎ,東１,,,+420,+3.39%,"236,000",－,31.89,－
2021/09/15,90,7082,ジモティー,東Ｍ,,,+115,+3.34%,"236,700",69.0,22.73,－
2021/09/15,91,6658,シライ電子,ＪＱ,,,+9,+3.30%,"136,900",15.8,1.49,－
2021/09/15,92,4382,ＨＥＲＯＺ,東１,,,+64,+3.29%,"60,000",479,4.73,－
2021/09/15,93,9308,乾汽船,東１,,,+79,+3.26%,"895,600",8.7,3.13,5.28
2021/09/15,94,4068,ベイシス,東Ｍ,,,+210,+3.24%,"123,300",43.7,9.79,－
2021/09/15,95,9644,タナベ経営,東１,,,+50,+3.23%,"8,500",24.2,1.27,2.88
2021/09/15,96,1435,ロボホーム,東１,,,+8,+3.20%,"1,244,200",83.2,3.20,－
2021/09/15,97,9816,ストライダズ,ＪＱ,,,+8,+3.17%,"94,100",28.7,0.97,1.15
2021/09/15,98,4725,ＣＡＣ,東１,,,+55,+3.15%,"67,500",14.5,1.07,3.34
2021/09/15,99,7812,クレステック,東２,,,+41,+3.14%,"18,600",7.1,0.93,4.30
2021/09/15,100,3908,コラボス,東Ｍ,,,+15,+3.11%,"7,100",115,1.27,－
